   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.060	  0.140	  0.080	 -0.100	  0.110	 -0.010	 -0.060	  0.020	  0.160	  0.280	  0.220	  0.140
          0.002	  0.070	  0.140	  0.070	 -0.105	  0.105	  0.000	 -0.060	  0.020	  0.150	  0.260	  0.230	  0.135
          0.004	  0.075	  0.140	  0.065	 -0.105	  0.100	  0.005	 -0.060	  0.020	  0.140	  0.250	  0.230	  0.135
          0.006	  0.080	  0.135	  0.055	 -0.105	  0.095	  0.010	 -0.060	  0.020	  0.140	  0.240	  0.220	  0.135
          0.008	  0.080	  0.130	  0.050	 -0.105	  0.090	  0.015	 -0.060	  0.020	  0.135	  0.235	  0.215	  0.140
          0.010	  0.080	  0.120	  0.040	 -0.100	  0.080	  0.020	 -0.060	  0.015	  0.120	  0.230	  0.200	  0.135
          0.012	  0.075	  0.120	  0.045	 -0.095	  0.080	  0.015	 -0.060	  0.015	  0.115	  0.215	  0.190	  0.130
          0.014	  0.070	  0.120	  0.050	 -0.095	  0.085	  0.010	 -0.055	  0.015	  0.115	  0.210	  0.175	  0.115
          0.016	  0.055	  0.115	  0.060	 -0.085	  0.085	 -0.005	 -0.050	  0.020	  0.120	  0.195	  0.170	  0.110
          0.018	  0.050	  0.110	  0.060	 -0.080	  0.085	 -0.005	 -0.040	  0.020	  0.120	  0.190	  0.155	  0.095
          0.020	  0.035	  0.095	  0.060	 -0.065	  0.075	 -0.015	 -0.035	  0.020	  0.120	  0.175	  0.150	  0.090
          0.022	  0.020	  0.080	  0.060	 -0.050	  0.070	 -0.020	 -0.030	  0.020	  0.120	  0.160	  0.130	  0.075
          0.024	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	 -0.015	  0.020	  0.115	  0.150	  0.115	  0.070
          0.026	  0.000	  0.050	  0.050	 -0.025	  0.050	 -0.025	  0.000	  0.030	  0.115	  0.135	  0.095	  0.055
          0.028	  0.000	  0.035	  0.035	 -0.015	  0.035	 -0.020	  0.015	  0.040	  0.115	  0.130	  0.090	  0.050
