   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.040	  0.120	  0.080	 -0.080	  0.100	 -0.020	 -0.040	 -0.060	  0.100	  0.160	 -0.060	  0.060
       0:00.002	  0.035	  0.090	  0.055	 -0.060	  0.070	 -0.010	 -0.035	 -0.050	  0.115	  0.175	 -0.055	  0.070
       0:00.004	  0.030	  0.075	  0.045	 -0.050	  0.060	 -0.010	 -0.030	 -0.040	  0.120	  0.180	 -0.050	  0.075
       0:00.006	  0.020	  0.080	  0.060	 -0.050	  0.070	 -0.020	 -0.030	 -0.040	  0.120	  0.175	 -0.040	  0.075
       0:00.008	  0.030	  0.095	  0.065	 -0.060	  0.080	 -0.020	 -0.035	 -0.050	  0.120	  0.175	 -0.040	  0.070
       0:00.010	  0.035	  0.100	  0.065	 -0.065	  0.080	 -0.015	 -0.040	 -0.055	  0.120	  0.175	 -0.050	  0.060
       0:00.012	  0.040	  0.100	  0.060	 -0.070	  0.080	 -0.010	 -0.040	 -0.070	  0.120	  0.175	 -0.055	  0.060
       0:00.014	  0.040	  0.100	  0.060	 -0.070	  0.080	 -0.010	 -0.035	 -0.070	  0.120	  0.170	 -0.060	  0.060
       0:00.016	  0.040	  0.100	  0.060	 -0.070	  0.080	 -0.010	 -0.035	 -0.060	  0.115	  0.160	 -0.060	  0.060
       0:00.018	  0.035	  0.095	  0.060	 -0.065	  0.075	 -0.015	 -0.030	 -0.050	  0.115	  0.170	 -0.055	  0.070
       0:00.020	  0.030	  0.080	  0.050	 -0.055	  0.065	 -0.010	 -0.030	 -0.050	  0.115	  0.175	 -0.055	  0.070
       0:00.022	  0.030	  0.060	  0.030	 -0.045	  0.045	  0.000	 -0.020	 -0.050	  0.120	  0.180	 -0.050	  0.075
       0:00.024	  0.035	  0.050	  0.015	 -0.040	  0.030	  0.010	 -0.020	 -0.050	  0.120	  0.180	 -0.050	  0.075
       0:00.026	  0.035	  0.055	  0.020	 -0.045	  0.035	  0.005	 -0.020	 -0.050	  0.120	  0.190	 -0.050	  0.080
       0:00.028	  0.030	  0.075	  0.045	 -0.050	  0.060	 -0.010	 -0.020	 -0.055	  0.115	  0.190	 -0.055	  0.080
       0:00.030	  0.030	  0.095	  0.065	 -0.060	  0.080	 -0.020	 -0.030	 -0.070	  0.110	  0.180	 -0.060	  0.075
       0:00.032	  0.035	  0.110	  0.075	 -0.070	  0.090	 -0.020	 -0.035	 -0.070	  0.100	  0.170	 -0.060	  0.070
       0:00.034	  0.050	  0.120	  0.070	 -0.085	  0.095	 -0.010	 -0.040	 -0.075	  0.095	  0.160	 -0.070	  0.060
       0:00.036	  0.055	  0.150	  0.095	 -0.100	  0.120	 -0.020	 -0.040	 -0.075	  0.090	  0.160	 -0.080	  0.055
       0:00.038	  0.060	  0.160	  0.100	 -0.110	  0.130	 -0.020	 -0.040	 -0.075	  0.090	  0.160	 -0.090	  0.055
       0:00.040	  0.055	  0.140	  0.085	 -0.095	  0.110	 -0.015	 -0.035	 -0.060	  0.100	  0.170	 -0.075	  0.060
       0:00.042	  0.050	  0.095	  0.045	 -0.070	  0.070	  0.000	 -0.020	 -0.040	  0.120	  0.180	 -0.055	  0.075
       0:00.044	  0.040	  0.070	  0.030	 -0.055	  0.050	  0.005	 -0.015	 -0.035	  0.130	  0.190	 -0.050	  0.075
       0:00.046	  0.050	  0.090	  0.040	 -0.070	  0.065	  0.005	 -0.020	 -0.050	  0.120	  0.180	 -0.060	  0.070
       0:00.048	  0.055	  0.120	  0.065	 -0.085	  0.090	 -0.005	 -0.040	 -0.075	  0.100	  0.160	 -0.080	  0.055
       0:00.050	  0.060	  0.115	  0.055	 -0.085	  0.085	  0.000	 -0.040	 -0.080	  0.100	  0.160	 -0.080	  0.060
       0:00.052	  0.055	  0.080	  0.025	 -0.065	  0.050	  0.015	 -0.035	 -0.070	  0.115	  0.170	 -0.070	  0.070
       0:00.054	  0.055	  0.060	  0.005	 -0.055	  0.030	  0.025	 -0.020	 -0.055	  0.130	  0.180	 -0.055	  0.080
       0:00.056	  0.055	  0.060	  0.005	 -0.055	  0.030	  0.025	 -0.030	 -0.055	  0.130	  0.180	 -0.055	  0.075
       0:00.058	  0.055	  0.060	  0.005	 -0.055	  0.030	  0.025	 -0.020	 -0.055	  0.120	  0.190	 -0.060	  0.075
       0:00.060	  0.050	  0.040	 -0.010	 -0.045	  0.015	  0.030	 -0.010	 -0.040	  0.130	  0.195	 -0.055	  0.080
       0:00.062	  0.035	  0.035	  0.000	 -0.035	  0.015	  0.015	  0.010	 -0.035	  0.135	  0.200	 -0.050	  0.095
       0:00.064	  0.030	  0.050	  0.020	 -0.040	  0.035	  0.005	  0.000	 -0.040	  0.135	  0.195	 -0.050	  0.095
       0:00.066	  0.020	  0.075	  0.055	 -0.045	  0.065	 -0.020	 -0.015	 -0.055	  0.130	  0.190	 -0.055	  0.080
       0:00.068	  0.030	  0.095	  0.065	 -0.060	  0.080	 -0.020	 -0.030	 -0.060	  0.115	  0.175	 -0.070	  0.075
       0:00.070	  0.035	  0.090	  0.055	 -0.060	  0.070	 -0.010	 -0.030	 -0.060	  0.115	  0.175	 -0.070	  0.075
       0:00.072	  0.050	  0.055	  0.005	 -0.050	  0.030	  0.020	 -0.020	 -0.050	  0.115	  0.180	 -0.060	  0.090
       0:00.074	  0.055	  0.020	 -0.035	 -0.035	 -0.010	  0.045	 -0.010	 -0.035	  0.130	  0.200	 -0.050	  0.100
       0:00.076	  0.060	  0.030	 -0.030	 -0.045	  0.000	  0.045	 -0.010	 -0.035	  0.130	  0.200	 -0.050	  0.100
       0:00.078	  0.060	  0.075	  0.015	 -0.065	  0.045	  0.020	 -0.030	 -0.055	  0.115	  0.190	 -0.070	  0.090
       0:00.080	  0.055	  0.115	  0.060	 -0.085	  0.085	 -0.005	 -0.040	 -0.070	  0.100	  0.175	 -0.080	  0.075
       0:00.082	  0.050	  0.150	  0.100	 -0.100	  0.125	 -0.025	 -0.055	 -0.075	  0.095	  0.170	 -0.090	  0.070
       0:00.084	  0.040	  0.175	  0.135	 -0.105	  0.155	 -0.050	 -0.055	 -0.075	  0.095	  0.160	 -0.090	  0.060
       0:00.086	  0.040	  0.175	  0.135	 -0.105	  0.155	 -0.050	 -0.055	 -0.075	  0.095	  0.160	 -0.090	  0.060
       0:00.088	  0.040	  0.130	  0.090	 -0.085	  0.110	 -0.025	 -0.040	 -0.060	  0.110	  0.175	 -0.080	  0.080
       0:00.090	  0.035	  0.075	  0.040	 -0.055	  0.055	 -0.005	 -0.030	 -0.050	  0.130	  0.195	 -0.070	  0.100
       0:00.092	  0.035	  0.050	  0.015	 -0.040	  0.030	  0.010	 -0.020	 -0.040	  0.140	  0.200	 -0.060	  0.110
