   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.040	 -0.140	 -0.100	  0.090	 -0.120	  0.030	  0.040	 -0.040	 -0.020	 -0.060	 -0.060	 -0.040
          0.002	 -0.040	 -0.150	 -0.110	  0.095	 -0.130	  0.035	  0.035	 -0.040	 -0.030	 -0.060	 -0.060	 -0.040
          0.004	 -0.040	 -0.155	 -0.115	  0.095	 -0.135	  0.040	  0.020	 -0.040	 -0.035	 -0.060	 -0.060	 -0.050
          0.006	 -0.040	 -0.160	 -0.120	  0.100	 -0.140	  0.040	  0.000	 -0.040	 -0.040	 -0.070	 -0.060	 -0.055
          0.008	 -0.050	 -0.170	 -0.120	  0.110	 -0.145	  0.035	 -0.015	 -0.040	 -0.050	 -0.075	 -0.070	 -0.060
          0.010	 -0.070	 -0.180	 -0.110	  0.125	 -0.145	  0.020	 -0.020	 -0.040	 -0.050	 -0.080	 -0.075	 -0.060
          0.012	 -0.080	 -0.190	 -0.110	  0.135	 -0.150	  0.015	 -0.020	 -0.040	 -0.050	 -0.080	 -0.080	 -0.060
          0.014	 -0.080	 -0.180	 -0.100	  0.130	 -0.140	  0.010	 -0.015	 -0.040	 -0.040	 -0.075	 -0.080	 -0.060
          0.016	 -0.060	 -0.160	 -0.100	  0.110	 -0.130	  0.020	  0.010	 -0.040	 -0.040	 -0.070	 -0.075	 -0.060
          0.018	 -0.055	 -0.140	 -0.085	  0.095	 -0.110	  0.015	  0.035	 -0.035	 -0.035	 -0.060	 -0.060	 -0.055
          0.020	 -0.050	 -0.120	 -0.070	  0.085	 -0.095	  0.010	  0.070	 -0.030	 -0.020	 -0.055	 -0.055	 -0.040
          0.022	 -0.040	 -0.100	 -0.060	  0.070	 -0.080	  0.010	  0.080	 -0.020	 -0.015	 -0.055	 -0.050	 -0.035
          0.024	 -0.020	 -0.090	 -0.070	  0.055	 -0.080	  0.025	  0.090	 -0.020	 -0.020	 -0.055	 -0.055	 -0.035
