   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.060	 -0.020	  0.040	  0.040	  0.010	 -0.050	  0.040	  0.020	  0.000	 -0.020	 -0.040	 -0.020
       0:00.002	 -0.050	 -0.020	  0.030	  0.035	  0.005	 -0.040	  0.040	  0.030	  0.000	 -0.020	 -0.040	 -0.020
       0:00.004	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.040	  0.030	  0.000	 -0.015	 -0.040	 -0.020
       0:00.006	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.040	  0.015	  0.000	 -0.015	 -0.040	 -0.015
       0:00.008	 -0.040	 -0.015	  0.025	  0.025	  0.005	 -0.030	  0.040	  0.015	  0.000	 -0.020	 -0.040	 -0.015
       0:00.010	 -0.040	 -0.015	  0.025	  0.025	  0.005	 -0.030	  0.035	  0.015	  0.000	 -0.030	 -0.040	 -0.015
       0:00.012	 -0.035	 -0.015	  0.020	  0.025	  0.005	 -0.025	  0.030	  0.020	  0.000	 -0.030	 -0.040	 -0.020
       0:00.014	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.020	  0.020	  0.000	 -0.020	 -0.040	 -0.030
       0:00.016	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.020	  0.020	 -0.010	 -0.030	 -0.050	 -0.035
       0:00.018	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.020	  0.010	 -0.015	 -0.035	 -0.055	 -0.040
       0:00.020	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.020	  0.010	 -0.020	 -0.040	 -0.060	 -0.040
       0:00.022	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.020	  0.010	 -0.020	 -0.040	 -0.060	 -0.040
       0:00.024	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.020	  0.020	 -0.020	 -0.040	 -0.060	 -0.040
       0:00.026	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.020	  0.010	 -0.020	 -0.040	 -0.060	 -0.040
       0:00.028	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.020	  0.010	 -0.020	 -0.035	 -0.055	 -0.040
       0:00.030	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.020	  0.000	 -0.020	 -0.035	 -0.055	 -0.040
       0:00.032	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.015	  0.015	 -0.030	 -0.035	 -0.055	 -0.040
       0:00.034	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.010	  0.000	 -0.030	 -0.040	 -0.070	 -0.040
       0:00.036	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.000	  0.000	 -0.030	 -0.040	 -0.070	 -0.040
       0:00.038	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	  0.000	 -0.015	 -0.030	 -0.050	 -0.070	 -0.050
       0:00.040	 -0.015	 -0.040	 -0.025	  0.025	 -0.030	  0.005	  0.010	  0.000	 -0.035	 -0.050	 -0.070	 -0.050
       0:00.042	 -0.010	 -0.035	 -0.025	  0.020	 -0.030	  0.010	  0.010	  0.000	 -0.050	 -0.055	 -0.070	 -0.055
       0:00.044	 -0.010	 -0.030	 -0.020	  0.020	 -0.025	  0.005	  0.010	  0.010	 -0.040	 -0.050	 -0.070	 -0.050
       0:00.046	  0.010	 -0.020	 -0.030	  0.005	 -0.025	  0.020	  0.000	 -0.010	 -0.035	 -0.055	 -0.070	 -0.055
       0:00.048	  0.015	 -0.030	 -0.045	  0.005	 -0.040	  0.030	  0.000	 -0.010	 -0.030	 -0.050	 -0.070	 -0.055
       0:00.050	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	  0.010	 -0.010	 -0.035	 -0.050	 -0.070	 -0.060
       0:00.052	  0.015	 -0.050	 -0.065	  0.015	 -0.060	  0.040	  0.015	  0.000	 -0.040	 -0.050	 -0.070	 -0.060
       0:00.054	  0.010	 -0.040	 -0.050	  0.015	 -0.045	  0.030	  0.015	 -0.010	 -0.040	 -0.055	 -0.075	 -0.060
       0:00.056	  0.010	 -0.030	 -0.040	  0.010	 -0.035	  0.025	  0.010	 -0.015	 -0.040	 -0.060	 -0.075	 -0.060
       0:00.058	  0.015	 -0.020	 -0.035	  0.000	 -0.030	  0.025	  0.000	 -0.020	 -0.040	 -0.060	 -0.070	 -0.060
       0:00.060	  0.020	 -0.020	 -0.040	  0.000	 -0.030	  0.030	  0.000	 -0.020	 -0.040	 -0.060	 -0.070	 -0.060
       0:00.062	  0.020	 -0.020	 -0.040	  0.000	 -0.030	  0.030	  0.000	 -0.020	 -0.040	 -0.060	 -0.075	 -0.070
       0:00.064	  0.020	 -0.020	 -0.040	  0.000	 -0.030	  0.030	 -0.010	 -0.020	 -0.040	 -0.060	 -0.080	 -0.075
       0:00.066	  0.020	 -0.035	 -0.055	  0.005	 -0.045	  0.040	  0.000	 -0.020	 -0.040	 -0.060	 -0.080	 -0.075
       0:00.068	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	  0.000	 -0.020	 -0.040	 -0.060	 -0.080	 -0.070
       0:00.070	  0.020	 -0.050	 -0.070	  0.015	 -0.060	  0.045	  0.010	 -0.020	 -0.040	 -0.060	 -0.080	 -0.070
       0:00.072	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.010	 -0.030	 -0.040	 -0.060	 -0.090	 -0.075
       0:00.074	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.010	 -0.030	 -0.040	 -0.070	 -0.090	 -0.080
       0:00.076	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.010	 -0.030	 -0.040	 -0.070	 -0.090	 -0.075
       0:00.078	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	  0.000	 -0.020	 -0.040	 -0.070	 -0.080	 -0.075
       0:00.080	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.010	 -0.020	 -0.040	 -0.060	 -0.080	 -0.070
       0:00.082	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.015	 -0.020	 -0.050	 -0.070	 -0.090	 -0.075
       0:00.084	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.015	 -0.020	 -0.055	 -0.075	 -0.095	 -0.075
       0:00.086	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.010	 -0.020	 -0.060	 -0.075	 -0.095	 -0.080
       0:00.088	  0.020	 -0.050	 -0.070	  0.015	 -0.060	  0.045	  0.000	 -0.020	 -0.060	 -0.075	 -0.090	 -0.080
       0:00.090	  0.020	 -0.055	 -0.075	  0.015	 -0.065	  0.050	 -0.010	 -0.020	 -0.060	 -0.075	 -0.080	 -0.080
       0:00.092	  0.020	 -0.060	 -0.080	  0.020	 -0.070	  0.050	 -0.015	 -0.030	 -0.060	 -0.080	 -0.090	 -0.080
       0:00.094	  0.020	 -0.060	 -0.080	  0.020	 -0.070	  0.050	 -0.015	 -0.030	 -0.055	 -0.075	 -0.090	 -0.080
       0:00.096	  0.020	 -0.060	 -0.080	  0.020	 -0.070	  0.050	 -0.015	 -0.035	 -0.055	 -0.075	 -0.095	 -0.080
       0:00.098	  0.020	 -0.060	 -0.080	  0.020	 -0.070	  0.050	 -0.010	 -0.035	 -0.055	 -0.075	 -0.095	 -0.080
       0:00.100	  0.030	 -0.060	 -0.090	  0.015	 -0.075	  0.060	 -0.015	 -0.035	 -0.060	 -0.080	 -0.100	 -0.080
       0:00.102	  0.035	 -0.060	 -0.095	  0.010	 -0.080	  0.065	 -0.015	 -0.035	 -0.060	 -0.080	 -0.100	 -0.080
       0:00.104	  0.035	 -0.060	 -0.095	  0.010	 -0.080	  0.065	 -0.020	 -0.030	 -0.060	 -0.080	 -0.100	 -0.080
       0:00.106	  0.030	 -0.060	 -0.090	  0.015	 -0.075	  0.060	 -0.020	 -0.030	 -0.060	 -0.080	 -0.100	 -0.090
       0:00.108	  0.020	 -0.060	 -0.080	  0.020	 -0.070	  0.050	 -0.015	 -0.020	 -0.060	 -0.080	 -0.100	 -0.090
       0:00.110	  0.030	 -0.060	 -0.090	  0.015	 -0.075	  0.060	 -0.010	 -0.020	 -0.060	 -0.080	 -0.100	 -0.090
       0:00.112	  0.035	 -0.060	 -0.095	  0.010	 -0.080	  0.065	  0.000	 -0.030	 -0.060	 -0.075	 -0.100	 -0.080
       0:00.114	  0.040	 -0.055	 -0.095	  0.005	 -0.075	  0.070	 -0.010	 -0.035	 -0.055	 -0.075	 -0.100	 -0.080
       0:00.116	  0.040	 -0.050	 -0.090	  0.005	 -0.070	  0.065	 -0.010	 -0.035	 -0.055	 -0.075	 -0.100	 -0.080
       0:00.118	  0.040	 -0.040	 -0.080	  0.000	 -0.060	  0.060	 -0.010	 -0.030	 -0.055	 -0.080	 -0.100	 -0.080
       0:00.120	  0.040	 -0.040	 -0.080	  0.000	 -0.060	  0.060	 -0.010	 -0.030	 -0.060	 -0.080	 -0.095	 -0.080
       0:00.122	  0.040	 -0.040	 -0.080	  0.000	 -0.060	  0.060	 -0.015	 -0.035	 -0.060	 -0.090	 -0.095	 -0.090
       0:00.124	  0.040	 -0.035	 -0.075	  0.000	 -0.055	  0.060	 -0.020	 -0.040	 -0.060	 -0.090	 -0.095	 -0.095
       0:00.126	  0.040	 -0.040	 -0.080	  0.000	 -0.060	  0.060	 -0.020	 -0.040	 -0.060	 -0.090	 -0.100	 -0.095
       0:00.128	  0.040	 -0.040	 -0.080	  0.000	 -0.060	  0.060	 -0.020	 -0.040	 -0.060	 -0.090	 -0.110	 -0.095
       0:00.130	  0.040	 -0.050	 -0.090	  0.005	 -0.070	  0.065	 -0.020	 -0.035	 -0.060	 -0.090	 -0.110	 -0.090
       0:00.132	  0.050	 -0.050	 -0.100	  0.000	 -0.075	  0.075	 -0.020	 -0.035	 -0.060	 -0.090	 -0.100	 -0.090
       0:00.134	  0.050	 -0.050	 -0.100	  0.000	 -0.075	  0.075	 -0.015	 -0.035	 -0.060	 -0.080	 -0.095	 -0.090
       0:00.136	  0.050	 -0.050	 -0.100	  0.000	 -0.075	  0.075	 -0.015	 -0.040	 -0.060	 -0.090	 -0.095	 -0.095
       0:00.138	  0.040	 -0.040	 -0.080	  0.000	 -0.060	  0.060	 -0.015	 -0.040	 -0.060	 -0.095	 -0.100	 -0.100
       0:00.140	  0.050	 -0.050	 -0.100	  0.000	 -0.075	  0.075	 -0.020	 -0.040	 -0.070	 -0.095	 -0.100	 -0.095
       0:00.142	  0.050	 -0.050	 -0.100	  0.000	 -0.075	  0.075	 -0.020	 -0.040	 -0.070	 -0.090	 -0.100	 -0.095
       0:00.144	  0.055	 -0.055	 -0.110	  0.000	 -0.085	  0.085	 -0.020	 -0.040	 -0.070	 -0.080	 -0.100	 -0.095
       0:00.146	  0.055	 -0.050	 -0.105	  0.000	 -0.080	  0.080	 -0.020	 -0.040	 -0.070	 -0.090	 -0.110	 -0.100
       0:00.148	  0.060	 -0.050	 -0.110	 -0.005	 -0.080	  0.085	 -0.020	 -0.040	 -0.070	 -0.090	 -0.110	 -0.100
       0:00.150	  0.060	 -0.050	 -0.110	 -0.005	 -0.080	  0.085	 -0.020	 -0.040	 -0.075	 -0.095	 -0.110	 -0.100
       0:00.152	  0.060	 -0.060	 -0.120	  0.000	 -0.090	  0.090	 -0.020	 -0.040	 -0.070	 -0.090	 -0.100	 -0.100
       0:00.154	  0.060	 -0.070	 -0.130	  0.005	 -0.100	  0.095	 -0.020	 -0.040	 -0.075	 -0.090	 -0.110	 -0.100
       0:00.156	  0.060	 -0.060	 -0.120	  0.000	 -0.090	  0.090	 -0.020	 -0.050	 -0.070	 -0.090	 -0.115	 -0.100
       0:00.158	  0.060	 -0.055	 -0.115	  0.000	 -0.085	  0.090	 -0.020	 -0.050	 -0.070	 -0.095	 -0.115	 -0.100
       0:00.160	  0.060	 -0.060	 -0.120	  0.000	 -0.090	  0.090	 -0.020	 -0.050	 -0.055	 -0.095	 -0.110	 -0.095
       0:00.162	  0.060	 -0.060	 -0.120	  0.000	 -0.090	  0.090	 -0.020	 -0.040	 -0.060	 -0.090	 -0.100	 -0.095
       0:00.164	  0.055	 -0.050	 -0.105	  0.000	 -0.080	  0.080	 -0.020	 -0.040	 -0.060	 -0.080	 -0.100	 -0.095
       0:00.166	  0.055	 -0.035	 -0.090	 -0.010	 -0.065	  0.075	 -0.020	 -0.040	 -0.075	 -0.090	 -0.110	 -0.100
       0:00.168	  0.055	 -0.040	 -0.095	 -0.005	 -0.070	  0.075	 -0.020	 -0.040	 -0.070	 -0.090	 -0.110	 -0.100
       0:00.170	  0.060	 -0.055	 -0.115	  0.000	 -0.085	  0.090	 -0.020	 -0.035	 -0.070	 -0.090	 -0.110	 -0.100
       0:00.172	  0.060	 -0.060	 -0.120	  0.000	 -0.090	  0.090	 -0.020	 -0.035	 -0.060	 -0.090	 -0.100	 -0.100
       0:00.174	  0.060	 -0.055	 -0.115	  0.000	 -0.085	  0.090	 -0.020	 -0.035	 -0.070	 -0.100	 -0.100	 -0.110
       0:00.176	  0.060	 -0.055	 -0.115	  0.000	 -0.085	  0.090	 -0.030	 -0.050	 -0.075	 -0.110	 -0.110	 -0.110
       0:00.178	  0.060	 -0.055	 -0.115	  0.000	 -0.085	  0.090	 -0.035	 -0.055	 -0.080	 -0.100	 -0.115	 -0.115
       0:00.180	  0.070	 -0.060	 -0.130	 -0.005	 -0.095	  0.100	 -0.035	 -0.055	 -0.080	 -0.095	 -0.115	 -0.110
       0:00.182	  0.075	 -0.060	 -0.135	 -0.005	 -0.100	  0.105	 -0.035	 -0.050	 -0.080	 -0.095	 -0.115	 -0.115
       0:00.184	  0.075	 -0.055	 -0.130	 -0.010	 -0.095	  0.105	 -0.030	 -0.040	 -0.080	 -0.100	 -0.115	 -0.115
       0:00.186	  0.070	 -0.050	 -0.120	 -0.010	 -0.085	  0.095	 -0.030	 -0.040	 -0.075	 -0.100	 -0.115	 -0.115
