   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  1.660	  0.960	 -0.700	 -1.310	  0.130	  1.180	 -1.460	 -1.560	 -1.840	 -1.860	 -2.860	 -2.260
       0:00.002	  1.670	  0.980	 -0.690	 -1.325	  0.145	  1.180	 -1.460	 -1.555	 -1.855	 -1.860	 -2.855	 -2.255
       0:00.004	  1.715	  1.000	 -0.715	 -1.355	  0.140	  1.215	 -1.475	 -1.575	 -1.890	 -1.895	 -2.890	 -2.280
       0:00.006	  1.795	  1.020	 -0.775	 -1.405	  0.120	  1.285	 -1.510	 -1.630	 -1.955	 -1.960	 -2.960	 -2.340
       0:00.008	  1.855	  1.035	 -0.820	 -1.445	  0.105	  1.335	 -1.535	 -1.675	 -2.010	 -2.020	 -3.030	 -2.395
       0:00.010	  1.820	  1.020	 -0.800	 -1.420	  0.110	  1.310	 -1.530	 -1.680	 -2.015	 -2.035	 -3.030	 -2.395
       0:00.012	  1.720	  0.980	 -0.740	 -1.350	  0.120	  1.230	 -1.490	 -1.650	 -1.970	 -1.990	 -2.970	 -2.340
       0:00.014	  1.620	  0.930	 -0.690	 -1.275	  0.120	  1.155	 -1.455	 -1.600	 -1.910	 -1.930	 -2.895	 -2.290
       0:00.016	  1.575	  0.895	 -0.680	 -1.235	  0.105	  1.125	 -1.435	 -1.570	 -1.870	 -1.895	 -2.840	 -2.250
       0:00.018	  1.570	  0.895	 -0.675	 -1.230	  0.110	  1.120	 -1.435	 -1.555	 -1.855	 -1.900	 -2.820	 -2.250
       0:00.020	  1.600	  0.915	 -0.685	 -1.255	  0.115	  1.140	 -1.440	 -1.570	 -1.880	 -1.930	 -2.850	 -2.260
       0:00.022	  1.675	  0.940	 -0.735	 -1.305	  0.100	  1.205	 -1.475	 -1.615	 -1.935	 -1.980	 -2.920	 -2.315
       0:00.024	  1.740	  0.955	 -0.785	 -1.345	  0.085	  1.260	 -1.510	 -1.655	 -1.995	 -2.040	 -3.000	 -2.370
       0:00.026	  1.735	  0.940	 -0.795	 -1.335	  0.070	  1.265	 -1.520	 -1.670	 -2.010	 -2.075	 -3.030	 -2.395
       0:00.028	  1.650	  0.900	 -0.750	 -1.275	  0.075	  1.200	 -1.495	 -1.640	 -1.980	 -2.055	 -2.990	 -2.375
       0:00.030	  1.550	  0.850	 -0.700	 -1.200	  0.075	  1.125	 -1.460	 -1.600	 -1.930	 -2.000	 -2.915	 -2.330
       0:00.032	  1.495	  0.815	 -0.680	 -1.155	  0.065	  1.085	 -1.435	 -1.570	 -1.880	 -1.960	 -2.855	 -2.290
       0:00.034	  1.480	  0.815	 -0.665	 -1.145	  0.075	  1.070	 -1.430	 -1.540	 -1.860	 -1.940	 -2.830	 -2.270
       0:00.036	  1.510	  0.840	 -0.670	 -1.175	  0.085	  1.090	 -1.435	 -1.540	 -1.870	 -1.960	 -2.840	 -2.275
       0:00.038	  1.570	  0.875	 -0.695	 -1.220	  0.090	  1.130	 -1.470	 -1.575	 -1.920	 -2.000	 -2.895	 -2.320
       0:00.040	  1.650	  0.900	 -0.750	 -1.275	  0.075	  1.200	 -1.510	 -1.630	 -1.975	 -2.055	 -2.970	 -2.380
       0:00.042	  1.670	  0.900	 -0.770	 -1.285	  0.065	  1.220	 -1.530	 -1.655	 -2.010	 -2.080	 -3.015	 -2.420
       0:00.044	  1.615	  0.880	 -0.735	 -1.245	  0.070	  1.175	 -1.510	 -1.640	 -1.990	 -2.070	 -2.995	 -2.415
       0:00.046	  1.520	  0.840	 -0.680	 -1.180	  0.080	  1.100	 -1.470	 -1.600	 -1.940	 -2.020	 -2.930	 -2.370
       0:00.048	  1.455	  0.810	 -0.645	 -1.130	  0.080	  1.050	 -1.435	 -1.560	 -1.890	 -1.970	 -2.855	 -2.315
       0:00.050	  1.420	  0.790	 -0.630	 -1.105	  0.080	  1.025	 -1.415	 -1.535	 -1.855	 -1.940	 -2.820	 -2.275
       0:00.052	  1.420	  0.795	 -0.625	 -1.105	  0.085	  1.020	 -1.420	 -1.530	 -1.855	 -1.940	 -2.830	 -2.280
       0:00.054	  1.470	  0.820	 -0.650	 -1.145	  0.085	  1.060	 -1.450	 -1.555	 -1.895	 -1.980	 -2.875	 -2.330
       0:00.056	  1.555	  0.855	 -0.700	 -1.205	  0.075	  1.125	 -1.495	 -1.600	 -1.955	 -2.035	 -2.950	 -2.390
       0:00.058	  1.610	  0.870	 -0.740	 -1.240	  0.065	  1.175	 -1.520	 -1.640	 -1.995	 -2.075	 -3.010	 -2.430
       0:00.060	  1.575	  0.855	 -0.720	 -1.215	  0.065	  1.145	 -1.515	 -1.640	 -1.990	 -2.070	 -3.020	 -2.430
       0:00.062	  1.480	  0.815	 -0.665	 -1.145	  0.075	  1.070	 -1.490	 -1.610	 -1.940	 -2.030	 -2.975	 -2.395
       0:00.064	  1.400	  0.775	 -0.625	 -1.085	  0.075	  1.010	 -1.460	 -1.560	 -1.890	 -1.980	 -2.900	 -2.350
       0:00.066	  1.360	  0.755	 -0.605	 -1.055	  0.075	  0.980	 -1.440	 -1.530	 -1.850	 -1.940	 -2.840	 -2.310
       0:00.068	  1.355	  0.760	 -0.595	 -1.055	  0.080	  0.975	 -1.435	 -1.510	 -1.835	 -1.920	 -2.815	 -2.290
       0:00.070	  1.395	  0.780	 -0.615	 -1.085	  0.080	  1.005	 -1.450	 -1.520	 -1.855	 -1.935	 -2.850	 -2.310
       0:00.072	  1.475	  0.800	 -0.675	 -1.135	  0.060	  1.075	 -1.490	 -1.570	 -1.910	 -1.995	 -2.920	 -2.360
       0:00.074	  1.550	  0.815	 -0.735	 -1.180	  0.040	  1.140	 -1.530	 -1.615	 -1.960	 -2.050	 -3.000	 -2.420
       0:00.076	  1.540	  0.810	 -0.730	 -1.175	  0.040	  1.135	 -1.540	 -1.630	 -1.980	 -2.070	 -3.035	 -2.440
       0:00.078	  1.475	  0.790	 -0.685	 -1.130	  0.050	  1.080	 -1.520	 -1.600	 -1.955	 -2.035	 -3.010	 -2.415
       0:00.080	  1.395	  0.750	 -0.645	 -1.070	  0.050	  1.020	 -1.490	 -1.570	 -1.900	 -1.990	 -2.940	 -2.370
       0:00.082	  1.350	  0.720	 -0.630	 -1.035	  0.045	  0.990	 -1.470	 -1.540	 -1.855	 -1.950	 -2.875	 -2.330
       0:00.084	  1.335	  0.715	 -0.620	 -1.025	  0.045	  0.975	 -1.470	 -1.530	 -1.835	 -1.935	 -2.840	 -2.315
       0:00.086	  1.355	  0.750	 -0.605	 -1.050	  0.070	  0.980	 -1.480	 -1.540	 -1.855	 -1.950	 -2.860	 -2.330
       0:00.088	  1.420	  0.780	 -0.640	 -1.100	  0.070	  1.030	 -1.510	 -1.580	 -1.895	 -1.995	 -2.920	 -2.375
       0:00.090	  1.495	  0.800	 -0.695	 -1.145	  0.050	  1.095	 -1.535	 -1.630	 -1.950	 -2.050	 -2.995	 -2.430
       0:00.092	  1.520	  0.795	 -0.725	 -1.155	  0.035	  1.120	 -1.550	 -1.655	 -1.975	 -2.080	 -3.035	 -2.460
       0:00.094	  1.470	  0.770	 -0.700	 -1.120	  0.035	  1.085	 -1.540	 -1.640	 -1.970	 -2.075	 -3.030	 -2.450
       0:00.096	  1.380	  0.735	 -0.645	 -1.055	  0.045	  1.010	 -1.515	 -1.600	 -1.920	 -2.035	 -2.975	 -2.410
       0:00.098	  1.315	  0.700	 -0.615	 -1.005	  0.040	  0.965	 -1.480	 -1.560	 -1.870	 -1.995	 -2.915	 -2.370
       0:00.100	  1.290	  0.695	 -0.595	 -0.990	  0.050	  0.940	 -1.450	 -1.535	 -1.835	 -1.960	 -2.870	 -2.335
       0:00.102	  1.300	  0.710	 -0.590	 -1.005	  0.060	  0.945	 -1.440	 -1.535	 -1.835	 -1.970	 -2.870	 -2.330
       0:00.104	  1.360	  0.750	 -0.610	 -1.055	  0.070	  0.985	 -1.475	 -1.560	 -1.875	 -2.010	 -2.915	 -2.355
       0:00.106	  1.440	  0.780	 -0.660	 -1.110	  0.060	  1.050	 -1.520	 -1.615	 -1.935	 -2.080	 -2.995	 -2.420
       0:00.108	  1.480	  0.795	 -0.685	 -1.135	  0.055	  1.080	 -1.540	 -1.655	 -1.980	 -2.135	 -3.055	 -2.475
       0:00.110	  1.440	  0.775	 -0.665	 -1.105	  0.055	  1.050	 -1.530	 -1.655	 -1.980	 -2.150	 -3.055	 -2.480
       0:00.112	  1.355	  0.740	 -0.615	 -1.045	  0.060	  0.985	 -1.500	 -1.620	 -1.940	 -2.110	 -3.015	 -2.440
       0:00.114	  1.275	  0.700	 -0.575	 -0.985	  0.060	  0.925	 -1.475	 -1.580	 -1.890	 -2.070	 -2.950	 -2.390
       0:00.116	  1.230	  0.680	 -0.550	 -0.955	  0.065	  0.890	 -1.455	 -1.550	 -1.850	 -2.035	 -2.900	 -2.355
       0:00.118	  1.230	  0.680	 -0.550	 -0.955	  0.065	  0.890	 -1.450	 -1.535	 -1.850	 -2.040	 -2.880	 -2.350
       0:00.120	  1.275	  0.710	 -0.565	 -0.990	  0.070	  0.920	 -1.470	 -1.555	 -1.880	 -2.075	 -2.920	 -2.380
       0:00.122	  1.355	  0.750	 -0.605	 -1.050	  0.070	  0.980	 -1.500	 -1.600	 -1.950	 -2.135	 -2.995	 -2.430
       0:00.124	  1.415	  0.775	 -0.640	 -1.095	  0.065	  1.025	 -1.535	 -1.650	 -2.000	 -2.190	 -3.060	 -2.475
       0:00.126	  1.410	  0.770	 -0.640	 -1.090	  0.065	  1.025	 -1.550	 -1.660	 -2.015	 -2.200	 -3.080	 -2.490
       0:00.128	  1.340	  0.730	 -0.610	 -1.035	  0.060	  0.975	 -1.535	 -1.635	 -1.990	 -2.175	 -3.050	 -2.470
       0:00.130	  1.255	  0.680	 -0.575	 -0.965	  0.050	  0.915	 -1.500	 -1.590	 -1.935	 -2.130	 -2.990	 -2.420
       0:00.132	  1.195	  0.655	 -0.540	 -0.925	  0.055	  0.865	 -1.475	 -1.540	 -1.890	 -2.080	 -2.920	 -2.375
       0:00.134	  1.175	  0.655	 -0.520	 -0.915	  0.065	  0.845	 -1.460	 -1.520	 -1.855	 -2.060	 -2.890	 -2.350
       0:00.136	  1.195	  0.680	 -0.515	 -0.935	  0.080	  0.855	 -1.460	 -1.520	 -1.860	 -2.070	 -2.890	 -2.355
       0:00.138	  1.260	  0.720	 -0.540	 -0.990	  0.090	  0.900	 -1.480	 -1.555	 -1.900	 -2.110	 -2.935	 -2.395
       0:00.140	  1.330	  0.750	 -0.580	 -1.040	  0.085	  0.955	 -1.510	 -1.595	 -1.960	 -2.155	 -2.995	 -2.440
