   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.040	  0.020	 -0.020	 -0.030	  0.000	  0.030	  0.020	  0.020	 -0.020	-80.000	-80.000	-79.760
          0.002	  0.050	  0.010	 -0.040	 -0.030	 -0.015	  0.045	  0.020	  0.015	 -0.020	-80.000	-80.000	-79.760
          0.004	  0.055	  0.000	 -0.055	 -0.025	 -0.030	  0.055	  0.020	  0.015	 -0.020	-80.000	-80.000	-79.760
          0.006	  0.055	 -0.010	 -0.065	 -0.020	 -0.040	  0.060	  0.020	  0.015	 -0.020	-80.000	-80.000	-79.760
          0.008	  0.040	 -0.010	 -0.050	 -0.015	 -0.030	  0.045	  0.015	  0.010	 -0.030	-80.000	-80.000	-79.760
          0.010	  0.035	  0.000	 -0.035	 -0.015	 -0.020	  0.035	  0.010	  0.000	 -0.035	-80.000	-80.000	-79.760
          0.012	  0.035	  0.000	 -0.035	 -0.015	 -0.020	  0.035	  0.000	  0.000	 -0.035	-80.000	-80.000	-79.760
          0.014	  0.050	  0.010	 -0.040	 -0.030	 -0.015	  0.045	  0.000	  0.010	 -0.030	-80.000	-80.000	-79.760
          0.016	  0.060	  0.010	 -0.050	 -0.035	 -0.020	  0.055	  0.010	  0.015	 -0.020	-80.000	-80.000	-79.760
          0.018	  0.060	  0.010	 -0.050	 -0.035	 -0.020	  0.055	  0.015	  0.015	 -0.030	-80.000	-80.000	-79.760
          0.020	  0.055	  0.010	 -0.045	 -0.030	 -0.020	  0.050	  0.015	  0.010	 -0.035	-80.000	-80.000	-79.760
          0.022	  0.050	  0.000	 -0.050	 -0.025	 -0.025	  0.050	  0.015	  0.010	 -0.040	-80.000	-80.000	-79.760
          0.024	  0.055	  0.000	 -0.055	 -0.025	 -0.030	  0.055	  0.015	  0.015	 -0.035	-80.000	-80.000	-79.760
          0.026	  0.060	  0.010	 -0.050	 -0.035	 -0.020	  0.055	  0.020	  0.020	 -0.035	-80.000	-80.000	-79.760
