   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.080	 -0.120	 -0.040	  0.100	 -0.080	 -0.020	  0.060	 -0.060	 -0.140	 -0.160	 -0.180	 -0.140
          0.002	 -0.090	 -0.120	 -0.030	  0.105	 -0.075	 -0.030	  0.050	 -0.075	 -0.140	 -0.170	 -0.180	 -0.135
          0.004	 -0.095	 -0.130	 -0.035	  0.110	 -0.080	 -0.030	  0.040	 -0.080	 -0.140	 -0.175	 -0.180	 -0.135
          0.006	 -0.095	 -0.130	 -0.035	  0.110	 -0.080	 -0.030	  0.040	 -0.090	 -0.140	 -0.180	 -0.180	 -0.130
          0.008	 -0.100	 -0.135	 -0.035	  0.115	 -0.085	 -0.030	  0.050	 -0.090	 -0.140	 -0.180	 -0.180	 -0.135
          0.010	 -0.110	 -0.135	 -0.025	  0.120	 -0.080	 -0.040	  0.055	 -0.090	 -0.150	 -0.175	 -0.180	 -0.135
          0.012	 -0.115	 -0.140	 -0.025	  0.125	 -0.080	 -0.045	  0.055	 -0.090	 -0.155	 -0.175	 -0.180	 -0.140
          0.014	 -0.120	 -0.140	 -0.020	  0.130	 -0.080	 -0.050	  0.050	 -0.090	 -0.155	 -0.170	 -0.180	 -0.135
          0.016	 -0.115	 -0.135	 -0.020	  0.125	 -0.075	 -0.045	  0.050	 -0.080	 -0.150	 -0.170	 -0.180	 -0.130
          0.018	 -0.100	 -0.130	 -0.030	  0.115	 -0.080	 -0.035	  0.050	 -0.070	 -0.140	 -0.160	 -0.180	 -0.130
          0.020	 -0.090	 -0.120	 -0.030	  0.105	 -0.075	 -0.030	  0.050	 -0.070	 -0.140	 -0.170	 -0.180	 -0.135
          0.022	 -0.090	 -0.120	 -0.030	  0.105	 -0.075	 -0.030	  0.050	 -0.070	 -0.140	 -0.170	 -0.180	 -0.135
          0.024	 -0.090	 -0.115	 -0.025	  0.100	 -0.070	 -0.030	  0.055	 -0.070	 -0.135	 -0.170	 -0.180	 -0.130
          0.026	 -0.090	 -0.110	 -0.020	  0.100	 -0.065	 -0.035	  0.060	 -0.060	 -0.135	 -0.160	 -0.180	 -0.120
          0.028	 -0.075	 -0.100	 -0.025	  0.085	 -0.060	 -0.025	  0.060	 -0.070	 -0.135	 -0.160	 -0.180	 -0.120
          0.030	 -0.075	 -0.100	 -0.025	  0.085	 -0.060	 -0.025	  0.060	 -0.075	 -0.140	 -0.160	 -0.180	 -0.120
          0.032	 -0.080	 -0.110	 -0.030	  0.095	 -0.070	 -0.025	  0.060	 -0.080	 -0.140	 -0.170	 -0.180	 -0.120
          0.034	 -0.090	 -0.110	 -0.020	  0.100	 -0.065	 -0.035	  0.055	 -0.075	 -0.140	 -0.170	 -0.180	 -0.120
          0.036	 -0.090	 -0.115	 -0.025	  0.100	 -0.070	 -0.030	  0.050	 -0.075	 -0.140	 -0.175	 -0.180	 -0.120
          0.038	 -0.090	 -0.120	 -0.030	  0.105	 -0.075	 -0.030	  0.040	 -0.080	 -0.150	 -0.175	 -0.180	 -0.120
          0.040	 -0.095	 -0.130	 -0.035	  0.110	 -0.080	 -0.030	  0.040	 -0.095	 -0.155	 -0.180	 -0.190	 -0.120
          0.042	 -0.095	 -0.130	 -0.035	  0.110	 -0.080	 -0.030	  0.050	 -0.095	 -0.160	 -0.180	 -0.190	 -0.120
          0.044	 -0.090	 -0.120	 -0.030	  0.105	 -0.075	 -0.030	  0.055	 -0.090	 -0.160	 -0.180	 -0.195	 -0.120
          0.046	 -0.075	 -0.115	 -0.040	  0.095	 -0.075	 -0.015	  0.055	 -0.090	 -0.160	 -0.180	 -0.195	 -0.120
          0.048	 -0.075	 -0.110	 -0.035	  0.090	 -0.070	 -0.020	  0.055	 -0.090	 -0.160	 -0.180	 -0.195	 -0.120
          0.050	 -0.075	 -0.100	 -0.025	  0.085	 -0.060	 -0.025	  0.055	 -0.095	 -0.160	 -0.180	 -0.195	 -0.130
          0.052	 -0.075	 -0.095	 -0.020	  0.085	 -0.055	 -0.025	  0.060	 -0.095	 -0.160	 -0.180	 -0.195	 -0.135
          0.054	 -0.070	 -0.095	 -0.025	  0.080	 -0.060	 -0.020	  0.070	 -0.100	 -0.160	 -0.180	 -0.195	 -0.135
          0.056	 -0.060	 -0.095	 -0.035	  0.075	 -0.065	 -0.010	  0.070	 -0.100	 -0.160	 -0.180	 -0.195	 -0.130
          0.058	 -0.060	 -0.100	 -0.040	  0.080	 -0.070	 -0.010	  0.075	 -0.100	 -0.155	 -0.175	 -0.190	 -0.120
          0.060	 -0.060	 -0.095	 -0.035	  0.075	 -0.065	 -0.010	  0.075	 -0.095	 -0.150	 -0.170	 -0.190	 -0.120
          0.062	 -0.060	 -0.090	 -0.030	  0.075	 -0.060	 -0.015	  0.080	 -0.095	 -0.150	 -0.170	 -0.180	 -0.120
          0.064	 -0.060	 -0.080	 -0.020	  0.070	 -0.050	 -0.020	  0.080	 -0.090	 -0.155	 -0.175	 -0.180	 -0.120
          0.066	 -0.060	 -0.090	 -0.030	  0.075	 -0.060	 -0.015	  0.080	 -0.095	 -0.170	 -0.190	 -0.190	 -0.130
          0.068	 -0.075	 -0.100	 -0.025	  0.085	 -0.060	 -0.025	  0.075	 -0.095	 -0.175	 -0.190	 -0.195	 -0.135
          0.070	 -0.090	 -0.115	 -0.025	  0.100	 -0.070	 -0.030	  0.060	 -0.110	 -0.180	 -0.195	 -0.200	 -0.150
          0.072	 -0.110	 -0.130	 -0.020	  0.120	 -0.075	 -0.045	  0.050	 -0.115	 -0.180	 -0.195	 -0.200	 -0.155
          0.074	 -0.115	 -0.135	 -0.020	  0.125	 -0.075	 -0.045	  0.040	 -0.120	 -0.180	 -0.200	 -0.210	 -0.155
