   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.060	 -0.020	 -0.080	 -0.020	 -0.050	  0.070	 -0.120	 -0.280	 -0.300	 -0.140	 -0.280	  0.180
          0.002	  0.060	 -0.015	 -0.075	 -0.020	 -0.045	  0.070	 -0.115	 -0.275	 -0.280	 -0.120	 -0.290	  0.175
          0.004	  0.060	 -0.015	 -0.075	 -0.020	 -0.045	  0.070	 -0.115	 -0.270	 -0.270	 -0.110	 -0.315	  0.170
          0.006	  0.060	 -0.020	 -0.080	 -0.020	 -0.050	  0.070	 -0.120	 -0.260	 -0.255	 -0.110	 -0.355	  0.155
          0.008	  0.055	 -0.015	 -0.070	 -0.020	 -0.045	  0.065	 -0.130	 -0.240	 -0.250	 -0.100	 -0.380	  0.150
          0.010	  0.055	 -0.010	 -0.065	 -0.020	 -0.040	  0.060	 -0.130	 -0.220	 -0.235	 -0.100	 -0.370	  0.140
          0.012	  0.055	 -0.010	 -0.065	 -0.020	 -0.040	  0.060	 -0.120	 -0.215	 -0.220	 -0.080	 -0.320	  0.135
          0.014	  0.055	 -0.010	 -0.065	 -0.020	 -0.040	  0.060	 -0.115	 -0.215	 -0.210	 -0.080	 -0.280	  0.120
          0.016	  0.050	 -0.015	 -0.065	 -0.015	 -0.040	  0.060	 -0.110	 -0.210	 -0.200	 -0.075	 -0.270	  0.110
          0.018	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	 -0.100	 -0.195	 -0.190	 -0.070	 -0.275	  0.100
          0.020	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	 -0.100	 -0.180	 -0.175	 -0.055	 -0.295	  0.095
          0.022	  0.050	 -0.010	 -0.060	 -0.020	 -0.035	  0.055	 -0.100	 -0.180	 -0.155	 -0.040	 -0.335	  0.090
          0.024	  0.050	  0.000	 -0.050	 -0.025	 -0.025	  0.050	 -0.095	 -0.180	 -0.140	 -0.040	 -0.375	  0.080
          0.026	  0.050	  0.000	 -0.050	 -0.025	 -0.025	  0.050	 -0.080	 -0.170	 -0.130	 -0.035	 -0.380	  0.080
          0.028	  0.035	 -0.015	 -0.050	 -0.010	 -0.035	  0.045	 -0.075	 -0.150	 -0.110	 -0.030	 -0.350	  0.075
          0.030	  0.030	 -0.030	 -0.060	  0.000	 -0.045	  0.045	 -0.075	 -0.150	 -0.095	 -0.015	 -0.300	  0.070
          0.032	  0.020	 -0.035	 -0.055	  0.005	 -0.045	  0.040	 -0.080	 -0.160	 -0.075	  0.000	 -0.275	  0.055
          0.034	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.075	 -0.180	 -0.060	  0.015	 -0.270	  0.055
          0.036	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.070	 -0.180	 -0.050	  0.020	 -0.290	  0.050
          0.038	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	 -0.060	 -0.160	 -0.040	  0.020	 -0.320	  0.050
          0.040	  0.020	 -0.050	 -0.070	  0.015	 -0.060	  0.045	 -0.060	 -0.140	 -0.040	  0.020	 -0.355	  0.040
          0.042	  0.030	 -0.050	 -0.080	  0.010	 -0.065	  0.055	 -0.060	 -0.120	 -0.035	  0.030	 -0.360	  0.050
          0.044	  0.040	 -0.035	 -0.075	  0.000	 -0.055	  0.060	 -0.060	 -0.120	 -0.020	  0.035	 -0.350	  0.050
          0.046	  0.040	 -0.030	 -0.070	 -0.005	 -0.050	  0.055	 -0.055	 -0.115	  0.000	  0.050	 -0.310	  0.055
