   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.040	  0.060	  0.100	 -0.010	  0.080	 -0.070	  0.020	  0.080	  0.140	  0.120	  0.100	  0.080
       0:00.002	 -0.030	  0.060	  0.090	 -0.015	  0.075	 -0.060	  0.010	  0.055	  0.130	  0.110	  0.090	  0.080
       0:00.004	 -0.015	  0.060	  0.075	 -0.020	  0.070	 -0.045	  0.000	  0.040	  0.120	  0.110	  0.080	  0.080
       0:00.006	 -0.010	  0.060	  0.070	 -0.025	  0.065	 -0.040	  0.000	  0.040	  0.120	  0.110	  0.075	  0.075
       0:00.008	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	  0.000	  0.040	  0.120	  0.110	  0.070	  0.070
       0:00.010	  0.020	  0.060	  0.040	 -0.040	  0.050	 -0.010	 -0.010	  0.040	  0.115	  0.095	  0.060	  0.055
       0:00.012	  0.035	  0.060	  0.025	 -0.045	  0.040	  0.005	 -0.015	  0.040	  0.110	  0.095	  0.060	  0.055
       0:00.014	  0.030	  0.060	  0.030	 -0.045	  0.045	  0.000	 -0.015	  0.040	  0.100	  0.095	  0.070	  0.055
       0:00.016	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	 -0.010	  0.040	  0.110	  0.095	  0.070	  0.060
       0:00.018	 -0.015	  0.060	  0.075	 -0.020	  0.070	 -0.045	  0.000	  0.050	  0.115	  0.095	  0.070	  0.060
       0:00.020	 -0.020	  0.060	  0.080	 -0.020	  0.070	 -0.050	  0.000	  0.055	  0.120	  0.095	  0.070	  0.060
       0:00.022	 -0.020	  0.060	  0.080	 -0.020	  0.070	 -0.050	  0.000	  0.055	  0.115	  0.100	  0.070	  0.060
       0:00.024	 -0.010	  0.060	  0.070	 -0.025	  0.065	 -0.040	  0.010	  0.055	  0.115	  0.100	  0.070	  0.070
       0:00.026	  0.000	  0.060	  0.060	 -0.030	  0.060	 -0.030	  0.010	  0.050	  0.115	  0.100	  0.060	  0.070
       0:00.028	  0.015	  0.060	  0.045	 -0.035	  0.050	 -0.015	  0.010	  0.050	  0.120	  0.100	  0.060	  0.070
       0:00.030	  0.015	  0.060	  0.045	 -0.035	  0.050	 -0.015	  0.000	  0.040	  0.115	  0.095	  0.060	  0.060
       0:00.032	  0.020	  0.060	  0.040	 -0.040	  0.050	 -0.010	  0.000	  0.040	  0.110	  0.095	  0.060	  0.060
       0:00.034	  0.010	  0.055	  0.045	 -0.030	  0.050	 -0.020	  0.010	  0.050	  0.110	  0.095	  0.070	  0.060
       0:00.036	 -0.010	  0.055	  0.065	 -0.020	  0.060	 -0.040	  0.015	  0.055	  0.115	  0.100	  0.070	  0.060
       0:00.038	 -0.015	  0.050	  0.065	 -0.015	  0.060	 -0.040	  0.020	  0.060	  0.120	  0.100	  0.070	  0.060
       0:00.040	 -0.010	  0.055	  0.065	 -0.020	  0.060	 -0.040	  0.015	  0.055	  0.115	  0.095	  0.060	  0.055
       0:00.042	  0.000	  0.055	  0.055	 -0.025	  0.055	 -0.030	  0.010	  0.050	  0.110	  0.090	  0.060	  0.055
       0:00.044	  0.000	  0.055	  0.055	 -0.025	  0.055	 -0.030	  0.000	  0.050	  0.110	  0.090	  0.060	  0.060
       0:00.046	 -0.010	  0.050	  0.060	 -0.020	  0.055	 -0.035	  0.000	  0.055	  0.110	  0.095	  0.060	  0.070
       0:00.048	 -0.010	  0.040	  0.050	 -0.015	  0.045	 -0.030	  0.010	  0.060	  0.115	  0.095	  0.060	  0.070
       0:00.050	 -0.010	  0.040	  0.050	 -0.015	  0.045	 -0.030	  0.015	  0.060	  0.110	  0.090	  0.070	  0.060
       0:00.052	  0.000	  0.040	  0.040	 -0.020	  0.040	 -0.020	  0.015	  0.055	  0.110	  0.080	  0.070	  0.060
       0:00.054	  0.000	  0.040	  0.040	 -0.020	  0.040	 -0.020	  0.000	  0.055	  0.100	  0.080	  0.070	  0.055
       0:00.056	  0.000	  0.040	  0.040	 -0.020	  0.040	 -0.020	 -0.015	  0.060	  0.100	  0.080	  0.060	  0.055
       0:00.058	  0.015	  0.040	  0.025	 -0.025	  0.030	 -0.005	 -0.015	  0.070	  0.100	  0.080	  0.060	  0.050
       0:00.060	  0.020	  0.040	  0.020	 -0.030	  0.030	  0.000	 -0.010	  0.070	  0.100	  0.080	  0.060	  0.050
       0:00.062	  0.020	  0.040	  0.020	 -0.030	  0.030	  0.000	  0.000	  0.060	  0.100	  0.080	  0.060	  0.040
       0:00.064	  0.015	  0.040	  0.025	 -0.025	  0.030	 -0.005	  0.000	  0.070	  0.100	  0.080	  0.060	  0.050
       0:00.066	  0.015	  0.040	  0.025	 -0.025	  0.030	 -0.005	  0.000	  0.075	  0.100	  0.080	  0.060	  0.055
       0:00.068	  0.020	  0.050	  0.030	 -0.035	  0.040	 -0.005	  0.000	  0.080	  0.100	  0.080	  0.060	  0.060
       0:00.070	  0.020	  0.050	  0.030	 -0.035	  0.040	 -0.005	  0.000	  0.080	  0.100	  0.080	  0.060	  0.060
       0:00.072	  0.015	  0.050	  0.035	 -0.030	  0.040	 -0.010	  0.000	  0.080	  0.110	  0.090	  0.060	  0.060
       0:00.074	  0.010	  0.040	  0.030	 -0.025	  0.035	 -0.010	  0.000	  0.080	  0.115	  0.090	  0.070	  0.060
       0:00.076	  0.000	  0.040	  0.040	 -0.020	  0.040	 -0.020	  0.000	  0.080	  0.120	  0.090	  0.070	  0.055
       0:00.078	 -0.010	  0.040	  0.050	 -0.015	  0.045	 -0.030	  0.000	  0.080	  0.115	  0.080	  0.070	  0.050
       0:00.080	 -0.015	  0.035	  0.050	 -0.010	  0.045	 -0.035	  0.010	  0.080	  0.110	  0.080	  0.060	  0.040
       0:00.082	 -0.020	  0.030	  0.050	 -0.005	  0.040	 -0.035	  0.010	  0.080	  0.100	  0.075	  0.060	  0.040
       0:00.084	 -0.020	  0.030	  0.050	 -0.005	  0.040	 -0.035	  0.015	  0.090	  0.100	  0.075	  0.060	  0.050
       0:00.086	 -0.015	  0.035	  0.050	 -0.010	  0.045	 -0.035	  0.010	  0.090	  0.100	  0.075	  0.060	  0.055
       0:00.088	 -0.010	  0.040	  0.050	 -0.015	  0.045	 -0.030	  0.010	  0.090	  0.100	  0.075	  0.060	  0.060
       0:00.090	  0.000	  0.040	  0.040	 -0.020	  0.040	 -0.020	  0.000	  0.075	  0.100	  0.070	  0.060	  0.060
       0:00.092	 -0.010	  0.035	  0.045	 -0.010	  0.040	 -0.030	  0.000	  0.075	  0.110	  0.070	  0.060	  0.060
       0:00.094	 -0.015	  0.030	  0.045	 -0.005	  0.040	 -0.030	  0.000	  0.075	  0.110	  0.070	  0.060	  0.055
       0:00.096	 -0.020	  0.030	  0.050	 -0.005	  0.040	 -0.035	  0.010	  0.080	  0.110	  0.070	  0.060	  0.055
       0:00.098	 -0.020	  0.035	  0.055	 -0.005	  0.045	 -0.040	  0.015	  0.080	  0.100	  0.070	  0.060	  0.055
       0:00.100	 -0.030	  0.050	  0.080	 -0.010	  0.065	 -0.055	  0.020	  0.090	  0.100	  0.075	  0.060	  0.060
       0:00.102	 -0.030	  0.050	  0.080	 -0.010	  0.065	 -0.055	  0.020	  0.090	  0.100	  0.080	  0.060	  0.060
       0:00.104	 -0.030	  0.050	  0.080	 -0.010	  0.065	 -0.055	  0.015	  0.080	  0.100	  0.075	  0.055	  0.055
       0:00.106	 -0.020	  0.040	  0.060	 -0.010	  0.050	 -0.040	  0.015	  0.070	  0.100	  0.070	  0.055	  0.050
       0:00.108	 -0.020	  0.040	  0.060	 -0.010	  0.050	 -0.040	  0.015	  0.070	  0.100	  0.070	  0.055	  0.040
       0:00.110	 -0.030	  0.040	  0.070	 -0.005	  0.055	 -0.050	  0.020	  0.075	  0.100	  0.075	  0.060	  0.040
       0:00.112	 -0.035	  0.040	  0.075	  0.000	  0.060	 -0.055	  0.015	  0.080	  0.100	  0.075	  0.060	  0.050
       0:00.114	 -0.030	  0.040	  0.070	 -0.005	  0.055	 -0.050	  0.015	  0.080	  0.100	  0.070	  0.060	  0.050
