   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.020	-80.000	-79.980	 40.010	-79.990	 39.980	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.002	 -0.020	-80.000	-79.980	 40.010	-79.990	 39.980	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.004	 -0.055	-80.000	-79.945	 40.025	-79.970	 39.945	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.006	 -0.075	-80.000	-79.925	 40.035	-79.960	 39.925	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.008	 -0.040	-80.000	-79.960	 40.020	-79.980	 39.960	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.010	  0.015	-80.000	-80.015	 39.990	-80.010	 40.015	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.012	  0.030	-80.000	-80.030	 39.985	-80.015	 40.030	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.014	  0.000	-80.000	-80.000	 40.000	-80.000	 40.000	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.016	 -0.035	-80.000	-79.965	 40.015	-79.980	 39.965	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.018	 -0.050	-80.000	-79.950	 40.025	-79.975	 39.950	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.020	 -0.040	-80.000	-79.960	 40.020	-79.980	 39.960	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.022	  0.010	-80.000	-80.010	 39.995	-80.005	 40.010	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.024	  0.060	-80.000	-80.060	 39.970	-80.030	 40.060	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.026	  0.075	-80.000	-80.075	 39.960	-80.040	 40.075	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.028	  0.050	-80.000	-80.050	 39.975	-80.025	 40.050	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.030	  0.015	-80.000	-80.015	 39.990	-80.010	 40.015	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.032	  0.000	-80.000	-80.000	 40.000	-80.000	 40.000	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.034	 -0.015	-80.000	-79.985	 40.005	-79.990	 39.985	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.036	 -0.030	-80.000	-79.970	 40.015	-79.985	 39.970	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
       0:00.038	 -0.030	-80.000	-79.970	 40.015	-79.985	 39.970	-80.000	-80.000	-80.000	-80.000	-80.000	-80.000
