   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.040	  0.000	 -0.080	 -0.080	 -0.060	 -0.020
          0.002	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.040	 -0.015	 -0.090	 -0.080	 -0.055	 -0.035
          0.004	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.040	 -0.020	 -0.090	 -0.080	 -0.055	 -0.040
          0.006	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.040	 -0.020	 -0.095	 -0.080	 -0.060	 -0.035
          0.008	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.040	 -0.020	 -0.095	 -0.080	 -0.055	 -0.035
          0.010	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.040	 -0.020	 -0.100	 -0.075	 -0.050	 -0.035
          0.012	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.040	 -0.020	 -0.100	 -0.075	 -0.040	 -0.040
          0.014	 -0.035	 -0.050	 -0.015	  0.040	 -0.030	 -0.010	  0.040	 -0.020	 -0.100	 -0.070	 -0.050	 -0.035
          0.016	 -0.035	 -0.050	 -0.015	  0.040	 -0.030	 -0.010	  0.035	 -0.015	 -0.095	 -0.070	 -0.050	 -0.030
          0.018	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	  0.040	 -0.010	 -0.090	 -0.060	 -0.050	 -0.020
          0.020	 -0.030	 -0.050	 -0.020	  0.040	 -0.035	 -0.005	  0.050	 -0.010	 -0.080	 -0.070	 -0.040	 -0.020
          0.022	 -0.020	 -0.050	 -0.030	  0.035	 -0.040	  0.005	  0.055	 -0.015	 -0.090	 -0.070	 -0.050	 -0.030
          0.024	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.040	 -0.020	 -0.095	 -0.070	 -0.055	 -0.035
          0.026	 -0.020	 -0.015	  0.005	  0.015	 -0.005	 -0.010	  0.030	 -0.020	 -0.100	 -0.070	 -0.060	 -0.040
