   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.020	 -0.160	 -0.140	  0.090	 -0.150	  0.060	 -0.060	  0.000	 -0.040	 -0.040	 -0.040	 -0.060
          0.002	 -0.030	 -0.160	 -0.130	  0.095	 -0.145	  0.050	 -0.050	  0.000	 -0.050	 -0.040	 -0.035	 -0.060
          0.004	 -0.040	 -0.170	 -0.130	  0.105	 -0.150	  0.045	 -0.040	  0.010	 -0.050	 -0.040	 -0.035	 -0.060
          0.006	 -0.050	 -0.170	 -0.120	  0.110	 -0.145	  0.035	 -0.040	  0.010	 -0.055	 -0.040	 -0.040	 -0.070
          0.008	 -0.070	 -0.175	 -0.105	  0.120	 -0.140	  0.020	 -0.050	  0.000	 -0.055	 -0.050	 -0.040	 -0.070
          0.010	 -0.075	 -0.180	 -0.105	  0.125	 -0.140	  0.015	 -0.050	 -0.010	 -0.060	 -0.050	 -0.040	 -0.075
          0.012	 -0.075	 -0.190	 -0.115	  0.130	 -0.150	  0.020	 -0.050	 -0.010	 -0.060	 -0.050	 -0.040	 -0.070
          0.014	 -0.050	 -0.180	 -0.130	  0.115	 -0.155	  0.040	 -0.040	  0.000	 -0.055	 -0.050	 -0.040	 -0.075
          0.016	 -0.020	 -0.170	 -0.150	  0.095	 -0.160	  0.065	 -0.040	  0.000	 -0.050	 -0.050	 -0.040	 -0.070
          0.018	 -0.010	 -0.160	 -0.150	  0.085	 -0.155	  0.070	 -0.040	  0.010	 -0.050	 -0.050	 -0.040	 -0.070
          0.020	 -0.020	 -0.170	 -0.150	  0.095	 -0.160	  0.065	 -0.040	  0.010	 -0.055	 -0.040	 -0.035	 -0.060
          0.022	 -0.035	 -0.180	 -0.145	  0.105	 -0.160	  0.055	 -0.035	  0.015	 -0.055	 -0.040	 -0.035	 -0.060
          0.024	 -0.050	 -0.195	 -0.145	  0.120	 -0.170	  0.050	 -0.035	  0.015	 -0.050	 -0.040	 -0.035	 -0.060
          0.026	 -0.055	 -0.200	 -0.145	  0.125	 -0.170	  0.045	 -0.035	  0.015	 -0.040	 -0.040	 -0.040	 -0.070
          0.028	 -0.060	 -0.200	 -0.140	  0.130	 -0.170	  0.040	 -0.050	  0.010	 -0.055	 -0.050	 -0.050	 -0.075
          0.030	 -0.070	 -0.210	 -0.140	  0.140	 -0.175	  0.035	 -0.055	  0.000	 -0.070	 -0.055	 -0.055	 -0.080
          0.032	 -0.075	 -0.215	 -0.140	  0.145	 -0.175	  0.035	 -0.055	  0.000	 -0.075	 -0.060	 -0.055	 -0.080
          0.034	 -0.070	 -0.215	 -0.145	  0.140	 -0.180	  0.040	 -0.040	  0.010	 -0.060	 -0.055	 -0.050	 -0.075
          0.036	 -0.050	 -0.195	 -0.145	  0.120	 -0.170	  0.050	 -0.030	  0.020	 -0.050	 -0.040	 -0.030	 -0.060
          0.038	 -0.030	 -0.175	 -0.145	  0.100	 -0.160	  0.060	 -0.015	  0.035	 -0.040	 -0.030	 -0.015	 -0.050
          0.040	 -0.030	 -0.155	 -0.125	  0.090	 -0.140	  0.050	 -0.010	  0.040	 -0.040	 -0.030	  0.000	 -0.040
          0.042	 -0.035	 -0.150	 -0.115	  0.090	 -0.130	  0.040	 -0.010	  0.040	 -0.040	 -0.035	 -0.010	 -0.040
          0.044	 -0.050	 -0.155	 -0.105	  0.100	 -0.130	  0.030	 -0.020	  0.035	 -0.040	 -0.035	 -0.015	 -0.050
          0.046	 -0.050	 -0.175	 -0.125	  0.110	 -0.150	  0.040	 -0.040	  0.020	 -0.050	 -0.035	 -0.030	 -0.055
          0.048	 -0.040	 -0.190	 -0.150	  0.115	 -0.170	  0.055	 -0.055	  0.015	 -0.055	 -0.035	 -0.030	 -0.060
          0.050	 -0.035	 -0.190	 -0.155	  0.110	 -0.170	  0.060	 -0.055	  0.015	 -0.060	 -0.040	 -0.030	 -0.060
          0.052	 -0.035	 -0.180	 -0.145	  0.105	 -0.160	  0.055	 -0.055	  0.020	 -0.055	 -0.035	 -0.015	 -0.060
          0.054	 -0.035	 -0.170	 -0.135	  0.100	 -0.150	  0.050	 -0.050	  0.030	 -0.040	 -0.020	  0.000	 -0.050
          0.056	 -0.030	 -0.155	 -0.125	  0.090	 -0.140	  0.050	 -0.040	  0.035	 -0.030	 -0.010	  0.015	 -0.035
          0.058	 -0.015	 -0.140	 -0.125	  0.075	 -0.130	  0.055	 -0.035	  0.035	 -0.035	 -0.015	  0.015	 -0.030
          0.060	 -0.015	 -0.150	 -0.135	  0.080	 -0.140	  0.060	 -0.030	  0.035	 -0.040	 -0.020	  0.010	 -0.035
          0.062	 -0.020	 -0.150	 -0.130	  0.085	 -0.140	  0.055	 -0.030	  0.035	 -0.040	 -0.020	  0.000	 -0.040
          0.064	 -0.035	 -0.150	 -0.115	  0.090	 -0.130	  0.040	 -0.020	  0.035	 -0.035	 -0.015	  0.000	 -0.050
          0.066	 -0.050	 -0.140	 -0.090	  0.095	 -0.115	  0.020	 -0.030	  0.030	 -0.040	 -0.015	 -0.010	 -0.050
          0.068	 -0.040	 -0.140	 -0.100	  0.090	 -0.120	  0.030	 -0.035	  0.020	 -0.050	 -0.030	 -0.015	 -0.050
          0.070	 -0.020	 -0.140	 -0.120	  0.080	 -0.130	  0.050	 -0.040	  0.020	 -0.050	 -0.030	 -0.020	 -0.050
          0.072	 -0.010	 -0.155	 -0.145	  0.080	 -0.150	  0.070	 -0.040	  0.020	 -0.040	 -0.030	 -0.020	 -0.055
          0.074	 -0.015	 -0.160	 -0.145	  0.085	 -0.150	  0.065	 -0.050	  0.020	 -0.040	 -0.020	 -0.020	 -0.060
          0.076	 -0.035	 -0.170	 -0.135	  0.100	 -0.150	  0.050	 -0.040	  0.030	 -0.040	 -0.020	 -0.015	 -0.050
          0.078	 -0.050	 -0.160	 -0.110	  0.105	 -0.135	  0.030	 -0.035	  0.035	 -0.035	 -0.020	 -0.010	 -0.040
          0.080	 -0.050	 -0.170	 -0.120	  0.110	 -0.145	  0.035	 -0.030	  0.035	 -0.030	 -0.020	 -0.010	 -0.035
          0.082	 -0.050	 -0.170	 -0.120	  0.110	 -0.145	  0.035	 -0.035	  0.030	 -0.030	 -0.030	 -0.020	 -0.050
          0.084	 -0.035	 -0.160	 -0.125	  0.095	 -0.140	  0.045	 -0.040	  0.020	 -0.040	 -0.035	 -0.035	 -0.055
          0.086	 -0.015	 -0.150	 -0.135	  0.080	 -0.140	  0.060	 -0.040	  0.020	 -0.050	 -0.040	 -0.035	 -0.055
          0.088	  0.010	 -0.150	 -0.160	  0.070	 -0.155	  0.085	 -0.040	  0.020	 -0.050	 -0.040	 -0.030	 -0.050
          0.090	  0.015	 -0.150	 -0.165	  0.065	 -0.160	  0.090	 -0.040	  0.030	 -0.040	 -0.040	 -0.020	 -0.050
          0.092	  0.010	 -0.140	 -0.150	  0.065	 -0.145	  0.080	 -0.040	  0.030	 -0.050	 -0.035	 -0.020	 -0.055
          0.094	  0.015	 -0.135	 -0.150	  0.060	 -0.145	  0.085	 -0.040	  0.030	 -0.055	 -0.035	 -0.020	 -0.060
          0.096	  0.030	 -0.140	 -0.170	  0.055	 -0.155	  0.100	 -0.040	  0.020	 -0.055	 -0.035	 -0.030	 -0.060
          0.098	  0.035	 -0.155	 -0.190	  0.060	 -0.175	  0.115	 -0.040	  0.020	 -0.055	 -0.040	 -0.030	 -0.060
          0.100	  0.010	 -0.160	 -0.170	  0.075	 -0.165	  0.090	 -0.035	  0.020	 -0.050	 -0.035	 -0.030	 -0.060
          0.102	 -0.015	 -0.155	 -0.140	  0.085	 -0.145	  0.065	 -0.035	  0.015	 -0.055	 -0.035	 -0.030	 -0.060
          0.104	 -0.015	 -0.140	 -0.125	  0.075	 -0.130	  0.055	 -0.035	  0.015	 -0.050	 -0.035	 -0.020	 -0.055
          0.106	  0.015	 -0.130	 -0.145	  0.055	 -0.140	  0.080	 -0.040	  0.010	 -0.050	 -0.040	 -0.015	 -0.050
          0.108	  0.030	 -0.130	 -0.160	  0.050	 -0.145	  0.095	 -0.040	  0.015	 -0.040	 -0.040	 -0.010	 -0.040
          0.110	  0.015	 -0.135	 -0.150	  0.060	 -0.145	  0.085	 -0.040	  0.010	 -0.050	 -0.040	 -0.020	 -0.050
          0.112	 -0.015	 -0.140	 -0.125	  0.075	 -0.130	  0.055	 -0.050	  0.010	 -0.055	 -0.040	 -0.030	 -0.055
          0.114	 -0.015	 -0.150	 -0.135	  0.080	 -0.140	  0.060	 -0.060	 -0.010	 -0.070	 -0.050	 -0.030	 -0.060
          0.116	  0.015	 -0.150	 -0.165	  0.065	 -0.160	  0.090	 -0.075	 -0.010	 -0.075	 -0.050	 -0.020	 -0.070
          0.118	  0.055	 -0.140	 -0.195	  0.040	 -0.170	  0.125	 -0.080	 -0.015	 -0.080	 -0.050	 -0.030	 -0.075
