   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.020	  1.740	  1.760	 -0.860	  1.750	 -0.890	-80.000	 -3.980	 -0.380	 -0.340	 -0.600	 -0.600
       0:00.002	 -0.030	  1.740	  1.770	 -0.855	  1.755	 -0.900	-80.000	 -3.975	 -0.390	 -0.355	 -0.615	 -0.600
       0:00.004	 -0.030	  1.750	  1.780	 -0.860	  1.765	 -0.905	-80.000	 -3.900	 -0.400	 -0.370	 -0.630	 -0.610
       0:00.006	 -0.030	  1.755	  1.785	 -0.860	  1.770	 -0.910	-80.000	 -3.775	 -0.420	 -0.390	 -0.630	 -0.615
       0:00.008	 -0.030	  1.760	  1.790	 -0.865	  1.775	 -0.910	-80.000	 -3.640	 -0.435	 -0.410	 -0.635	 -0.620
       0:00.010	 -0.030	  1.770	  1.800	 -0.870	  1.785	 -0.915	-80.000	 -3.570	 -0.455	 -0.435	 -0.635	 -0.630
       0:00.012	 -0.030	  1.770	  1.800	 -0.870	  1.785	 -0.915	-80.000	 -3.555	 -0.460	 -0.450	 -0.640	 -0.630
       0:00.014	 -0.030	  1.775	  1.805	 -0.870	  1.790	 -0.920	-80.000	 -3.590	 -0.475	 -0.470	 -0.640	 -0.635
       0:00.016	 -0.030	  1.770	  1.800	 -0.870	  1.785	 -0.915	-80.000	 -3.635	 -0.475	 -0.475	 -0.640	 -0.635
       0:00.018	 -0.030	  1.775	  1.805	 -0.870	  1.790	 -0.920	-80.000	 -3.635	 -0.490	 -0.490	 -0.640	 -0.640
       0:00.020	 -0.030	  1.780	  1.810	 -0.875	  1.795	 -0.920	-80.000	 -3.570	 -0.500	 -0.500	 -0.640	 -0.640
       0:00.022	 -0.035	  1.795	  1.830	 -0.880	  1.815	 -0.935	-80.000	 -3.435	 -0.515	 -0.520	 -0.640	 -0.635
       0:00.024	 -0.030	  1.800	  1.830	 -0.885	  1.815	 -0.930	-80.000	 -3.290	 -0.530	 -0.535	 -0.650	 -0.635
       0:00.026	 -0.035	  1.810	  1.845	 -0.885	  1.830	 -0.940	-80.000	 -3.180	 -0.530	 -0.550	 -0.650	 -0.635
       0:00.028	 -0.035	  1.815	  1.850	 -0.890	  1.835	 -0.945	-80.000	 -3.140	 -0.530	 -0.555	 -0.655	 -0.650
       0:00.030	 -0.040	  1.820	  1.860	 -0.890	  1.840	 -0.950	-80.000	 -3.155	 -0.530	 -0.570	 -0.650	 -0.650
       0:00.032	 -0.040	  1.820	  1.860	 -0.890	  1.840	 -0.950	-80.000	 -3.200	 -0.535	 -0.580	 -0.650	 -0.655
       0:00.034	 -0.040	  1.820	  1.860	 -0.890	  1.840	 -0.950	-80.000	 -3.220	 -0.550	 -0.595	 -0.650	 -0.655
       0:00.036	 -0.035	  1.830	  1.865	 -0.895	  1.850	 -0.950	-80.000	 -3.175	 -0.555	 -0.600	 -0.655	 -0.660
       0:00.038	 -0.030	  1.835	  1.865	 -0.900	  1.850	 -0.950	-80.000	 -3.070	 -0.560	 -0.610	 -0.660	 -0.670
       0:00.040	 -0.020	  1.840	  1.860	 -0.910	  1.850	 -0.940	-80.000	 -2.920	 -0.570	 -0.620	 -0.660	 -0.675
       0:00.042	 -0.020	  1.855	  1.875	 -0.915	  1.865	 -0.950	-80.000	 -2.795	 -0.575	 -0.635	 -0.660	 -0.675
       0:00.044	 -0.030	  1.870	  1.900	 -0.920	  1.885	 -0.965	-80.000	 -2.735	 -0.590	 -0.640	 -0.660	 -0.675
       0:00.046	 -0.035	  1.880	  1.915	 -0.920	  1.900	 -0.975	-80.000	 -2.740	 -0.590	 -0.650	 -0.660	 -0.675
       0:00.048	 -0.035	  1.880	  1.915	 -0.920	  1.900	 -0.975	-80.000	 -2.780	 -0.590	 -0.650	 -0.660	 -0.680
