   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.020	 -0.020	 -0.040	  0.000	 -0.030	  0.030	  0.040	  0.000	 -0.160	 -0.020	 -0.300	 -0.020
       0:00.002	  0.030	  0.000	 -0.030	 -0.015	 -0.015	  0.030	  0.050	  0.015	 -0.135	 -0.020	 -0.195	 -0.020
       0:00.004	  0.030	  0.015	 -0.015	 -0.020	  0.000	  0.020	  0.055	  0.020	 -0.070	 -0.015	 -0.100	 -0.015
       0:00.006	  0.030	  0.030	  0.000	 -0.030	  0.015	  0.015	  0.070	  0.020	  0.160	  0.000	  0.050	 -0.015
       0:00.008	  0.035	  0.035	  0.000	 -0.035	  0.015	  0.015	  0.080	  0.030	  0.380	  0.010	  0.160	 -0.015
       0:00.010	  0.040	  0.050	  0.010	 -0.045	  0.030	  0.015	  0.100	  0.040	  0.515	  0.015	  0.210	 -0.015
       0:00.012	  0.035	  0.055	  0.020	 -0.045	  0.035	  0.005	  0.115	  0.060	  0.460	  0.020	  0.150	 -0.010
       0:00.014	  0.020	  0.055	  0.035	 -0.035	  0.045	 -0.010	  0.120	  0.075	  0.235	  0.020	 -0.010	 -0.010
       0:00.016	  0.010	  0.050	  0.040	 -0.030	  0.045	 -0.015	  0.120	  0.075	  0.015	  0.020	 -0.115	 -0.010
       0:00.018	 -0.010	  0.040	  0.050	 -0.015	  0.045	 -0.030	  0.120	  0.070	 -0.110	  0.015	 -0.150	 -0.010
       0:00.020	 -0.015	  0.040	  0.055	 -0.010	  0.050	 -0.035	  0.120	  0.060	 -0.075	  0.015	 -0.090	  0.000
       0:00.022	 -0.020	  0.050	  0.070	 -0.015	  0.060	 -0.045	  0.120	  0.070	  0.130	  0.010	  0.055	 -0.010
       0:00.024	 -0.020	  0.055	  0.075	 -0.015	  0.065	 -0.050	  0.130	  0.070	  0.375	  0.015	  0.175	 -0.015
       0:00.026	 -0.030	  0.060	  0.090	 -0.015	  0.075	 -0.060	  0.140	  0.070	  0.530	  0.015	  0.220	 -0.020
       0:00.028	 -0.035	  0.055	  0.090	 -0.010	  0.075	 -0.065	  0.150	  0.060	  0.520	  0.020	  0.175	 -0.015
