   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.180	  0.080	 -0.100	 -0.130	 -0.010	  0.140	  0.120	  0.080	  0.040	  0.000	 -0.020	 -0.460
       0:00.002	  0.180	  0.100	 -0.080	 -0.140	  0.010	  0.130	  0.120	  0.080	  0.040	  0.015	 -0.020	 -0.460
       0:00.004	  0.180	  0.120	 -0.060	 -0.150	  0.030	  0.120	  0.115	  0.075	  0.035	  0.015	 -0.020	 -0.475
       0:00.006	  0.180	  0.140	 -0.040	 -0.160	  0.050	  0.110	  0.110	  0.060	  0.030	 -0.010	 -0.035	 -0.480
       0:00.008	  0.180	  0.160	 -0.020	 -0.170	  0.070	  0.100	  0.095	  0.050	  0.000	 -0.035	 -0.055	 -0.500
       0:00.010	  0.175	  0.175	  0.000	 -0.175	  0.085	  0.085	  0.080	  0.035	 -0.020	 -0.060	 -0.080	 -0.510
       0:00.012	  0.175	  0.180	  0.005	 -0.175	  0.090	  0.085	  0.075	  0.030	 -0.040	 -0.070	 -0.090	 -0.520
       0:00.014	  0.170	  0.190	  0.020	 -0.180	  0.105	  0.075	  0.075	  0.020	 -0.035	 -0.070	 -0.090	 -0.520
       0:00.016	  0.175	  0.195	  0.020	 -0.185	  0.105	  0.075	  0.075	  0.020	 -0.035	 -0.060	 -0.090	 -0.530
       0:00.018	  0.175	  0.210	  0.035	 -0.190	  0.120	  0.070	  0.070	  0.020	 -0.035	 -0.060	 -0.095	 -0.535
       0:00.020	  0.175	  0.210	  0.035	 -0.190	  0.120	  0.070	  0.060	  0.030	 -0.040	 -0.055	 -0.095	 -0.540
       0:00.022	  0.160	  0.210	  0.050	 -0.185	  0.130	  0.055	  0.060	  0.035	 -0.040	 -0.055	 -0.095	 -0.550
       0:00.024	  0.150	  0.200	  0.050	 -0.175	  0.125	  0.050	  0.060	  0.035	 -0.040	 -0.060	 -0.100	 -0.555
       0:00.026	  0.140	  0.200	  0.060	 -0.170	  0.130	  0.040	  0.060	  0.030	 -0.050	 -0.075	 -0.115	 -0.560
       0:00.028	  0.140	  0.210	  0.070	 -0.175	  0.140	  0.035	  0.055	  0.015	 -0.060	 -0.090	 -0.120	 -0.570
       0:00.030	  0.140	  0.210	  0.070	 -0.175	  0.140	  0.035	  0.050	  0.010	 -0.070	 -0.095	 -0.120	 -0.575
       0:00.032	  0.150	  0.215	  0.065	 -0.180	  0.140	  0.040	  0.040	  0.000	 -0.070	 -0.100	 -0.130	 -0.580
       0:00.034	  0.150	  0.210	  0.060	 -0.180	  0.135	  0.045	  0.040	  0.000	 -0.060	 -0.095	 -0.135	 -0.580
       0:00.036	  0.150	  0.215	  0.065	 -0.180	  0.140	  0.040	  0.035	 -0.010	 -0.070	 -0.095	 -0.140	 -0.580
       0:00.038	  0.140	  0.215	  0.075	 -0.175	  0.145	  0.030	  0.030	 -0.015	 -0.075	 -0.100	 -0.140	 -0.580
       0:00.040	  0.140	  0.220	  0.080	 -0.180	  0.150	  0.030	  0.020	 -0.030	 -0.080	 -0.115	 -0.150	 -0.590
       0:00.042	  0.140	  0.215	  0.075	 -0.175	  0.145	  0.030	  0.020	 -0.035	 -0.090	 -0.120	 -0.155	 -0.595
       0:00.044	  0.140	  0.215	  0.075	 -0.175	  0.145	  0.030	  0.015	 -0.040	 -0.095	 -0.120	 -0.160	 -0.600
       0:00.046	  0.135	  0.220	  0.085	 -0.175	  0.150	  0.025	  0.010	 -0.040	 -0.100	 -0.120	 -0.160	 -0.610
       0:00.048	  0.130	  0.235	  0.105	 -0.180	  0.170	  0.010	 -0.010	 -0.040	 -0.100	 -0.130	 -0.175	 -0.615
       0:00.050	  0.115	  0.250	  0.135	 -0.180	  0.190	 -0.010	 -0.010	 -0.040	 -0.100	 -0.130	 -0.175	 -0.630
       0:00.052	  0.110	  0.255	  0.145	 -0.180	  0.200	 -0.020	 -0.015	 -0.050	 -0.095	 -0.130	 -0.175	 -0.635
       0:00.054	  0.110	  0.255	  0.145	 -0.180	  0.200	 -0.020	 -0.020	 -0.055	 -0.095	 -0.120	 -0.160	 -0.650
       0:00.056	  0.110	  0.255	  0.145	 -0.180	  0.200	 -0.020	 -0.035	 -0.060	 -0.095	 -0.120	 -0.170	 -0.655
       0:00.058	  0.110	  0.250	  0.140	 -0.180	  0.195	 -0.015	 -0.040	 -0.060	 -0.100	 -0.130	 -0.175	 -0.655
       0:00.060	  0.110	  0.250	  0.140	 -0.180	  0.195	 -0.015	 -0.040	 -0.060	 -0.115	 -0.140	 -0.180	 -0.655
       0:00.062	  0.115	  0.250	  0.135	 -0.180	  0.190	 -0.010	 -0.040	 -0.070	 -0.120	 -0.155	 -0.180	 -0.655
       0:00.064	  0.115	  0.255	  0.140	 -0.185	  0.195	 -0.015	 -0.050	 -0.075	 -0.130	 -0.160	 -0.180	 -0.660
       0:00.066	  0.100	  0.260	  0.160	 -0.180	  0.210	 -0.030	 -0.055	 -0.080	 -0.120	 -0.160	 -0.180	 -0.660
       0:00.068	  0.095	  0.260	  0.165	 -0.175	  0.210	 -0.035	 -0.055	 -0.080	 -0.120	 -0.160	 -0.180	 -0.655
       0:00.070	  0.090	  0.260	  0.170	 -0.175	  0.215	 -0.040	 -0.050	 -0.080	 -0.120	 -0.155	 -0.180	 -0.650
       0:00.072	  0.090	  0.260	  0.170	 -0.175	  0.215	 -0.040	 -0.050	 -0.080	 -0.120	 -0.155	 -0.180	 -0.650
       0:00.074	  0.080	  0.260	  0.180	 -0.170	  0.220	 -0.050	 -0.055	 -0.080	 -0.120	 -0.155	 -0.180	 -0.655
       0:00.076	  0.080	  0.260	  0.180	 -0.170	  0.220	 -0.050	 -0.060	 -0.080	 -0.120	 -0.155	 -0.180	 -0.660
       0:00.078	  0.080	  0.255	  0.175	 -0.165	  0.215	 -0.050	 -0.060	 -0.080	 -0.120	 -0.155	 -0.180	 -0.660
       0:00.080	  0.075	  0.250	  0.175	 -0.160	  0.210	 -0.050	 -0.070	 -0.080	 -0.120	 -0.155	 -0.180	 -0.660
