   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.060	 -0.060	  0.000	  0.060	 -0.030	 -0.030	 -0.240	  0.100	  2.120	  2.640	 -0.660	 -0.880
       0:00.002	 -0.080	 -0.050	  0.030	  0.065	 -0.010	 -0.055	 -0.240	  0.115	  1.920	  2.555	 -0.715	 -0.875
       0:00.004	 -0.090	 -0.050	  0.040	  0.070	 -0.005	 -0.065	 -0.240	  0.120	  1.840	  2.475	 -0.800	 -0.870
       0:00.006	 -0.080	 -0.055	  0.025	  0.065	 -0.015	 -0.050	 -0.240	  0.120	  1.835	  2.395	 -0.920	 -0.890
       0:00.008	 -0.075	 -0.055	  0.020	  0.065	 -0.015	 -0.045	 -0.240	  0.120	  1.800	  2.320	 -1.010	 -0.910
       0:00.010	 -0.080	 -0.055	  0.025	  0.065	 -0.015	 -0.050	 -0.240	  0.130	  1.790	  2.260	 -1.070	 -0.930
       0:00.012	 -0.090	 -0.050	  0.040	  0.070	 -0.005	 -0.065	 -0.240	  0.130	  1.895	  2.210	 -1.110	 -0.920
       0:00.014	 -0.090	 -0.050	  0.040	  0.070	 -0.005	 -0.065	 -0.240	  0.135	  2.040	  2.190	 -1.130	 -0.895
       0:00.016	 -0.090	 -0.040	  0.050	  0.065	  0.005	 -0.070	 -0.240	  0.130	  2.055	  2.180	 -1.140	 -0.870
       0:00.018	 -0.100	 -0.050	  0.050	  0.075	  0.000	 -0.075	 -0.240	  0.120	  1.920	  2.195	 -1.140	 -0.850
       0:00.020	 -0.115	 -0.050	  0.065	  0.080	  0.010	 -0.090	 -0.240	  0.120	  1.815	  2.180	 -1.135	 -0.840
       0:00.022	 -0.115	 -0.050	  0.065	  0.080	  0.010	 -0.090	 -0.240	  0.130	  1.795	  2.135	 -1.130	 -0.850
       0:00.024	 -0.100	 -0.035	  0.065	  0.065	  0.015	 -0.080	 -0.250	  0.135	  1.780	  2.050	 -1.115	 -0.875
       0:00.026	 -0.095	 -0.035	  0.060	  0.065	  0.015	 -0.075	 -0.250	  0.135	  1.755	  1.960	 -1.080	 -0.900
       0:00.028	 -0.095	 -0.035	  0.060	  0.065	  0.015	 -0.075	 -0.235	  0.140	  1.815	  1.890	 -1.030	 -0.910
       0:00.030	 -0.100	 -0.035	  0.065	  0.065	  0.015	 -0.080	 -0.230	  0.150	  1.955	  1.850	 -0.975	 -0.875
       0:00.032	 -0.100	 -0.030	  0.070	  0.065	  0.020	 -0.085	 -0.235	  0.140	  2.020	  1.830	 -0.895	 -0.830
       0:00.034	 -0.100	 -0.020	  0.080	  0.060	  0.030	 -0.090	 -0.255	  0.120	  1.935	  1.810	 -0.760	 -0.800
       0:00.036	 -0.095	 -0.030	  0.065	  0.060	  0.020	 -0.080	 -0.260	  0.115	  1.810	  1.780	 -0.600	 -0.795
       0:00.038	 -0.090	 -0.030	  0.060	  0.060	  0.015	 -0.075	 -0.260	  0.110	  1.755	  1.735	 -0.500	 -0.815
       0:00.040	 -0.080	 -0.030	  0.050	  0.055	  0.010	 -0.065	 -0.255	  0.110	  1.740	  1.680	 -0.470	 -0.840
       0:00.042	 -0.090	 -0.030	  0.060	  0.060	  0.015	 -0.075	 -0.250	  0.110	  1.715	  1.620	 -0.450	 -0.875
       0:00.044	 -0.100	 -0.030	  0.070	  0.065	  0.020	 -0.085	 -0.255	  0.110	  1.740	  1.575	 -0.400	 -0.900
       0:00.046	 -0.115	 -0.030	  0.085	  0.070	  0.030	 -0.100	 -0.260	  0.110	  1.860	  1.540	 -0.315	 -0.915
       0:00.048	 -0.115	 -0.020	  0.095	  0.065	  0.040	 -0.105	 -0.260	  0.110	  1.970	  1.530	 -0.155	 -0.920
       0:00.050	 -0.115	 -0.020	  0.095	  0.065	  0.040	 -0.105	 -0.255	  0.115	  1.930	  1.510	  0.055	 -0.920
       0:00.052	 -0.110	 -0.020	  0.090	  0.065	  0.035	 -0.100	 -0.255	  0.120	  1.800	  1.475	  0.230	 -0.940
       0:00.054	 -0.110	 -0.020	  0.090	  0.065	  0.035	 -0.100	 -0.270	  0.120	  1.720	  1.430	  0.310	 -0.970
       0:00.056	 -0.110	 -0.030	  0.080	  0.070	  0.025	 -0.095	 -0.270	  0.115	  1.710	  1.370	  0.315	 -1.015
       0:00.058	 -0.115	 -0.030	  0.085	  0.070	  0.030	 -0.100	 -0.260	  0.115	  1.690	  1.295	  0.290	 -1.060
       0:00.060	 -0.115	 -0.030	  0.085	  0.070	  0.030	 -0.100	 -0.255	  0.120	  1.695	  1.220	  0.260	 -1.095
       0:00.062	 -0.115	 -0.020	  0.095	  0.065	  0.040	 -0.105	 -0.250	  0.135	  1.790	  1.155	  0.260	 -1.110
       0:00.064	 -0.120	 -0.020	  0.100	  0.070	  0.040	 -0.110	 -0.240	  0.140	  1.910	  1.115	  0.295	 -1.095
       0:00.066	 -0.130	 -0.020	  0.110	  0.075	  0.045	 -0.120	 -0.240	  0.140	  1.915	  1.080	  0.300	 -1.080
       0:00.068	 -0.120	 -0.020	  0.100	  0.070	  0.040	 -0.110	 -0.255	  0.140	  1.810	  1.050	  0.255	 -1.070
       0:00.070	 -0.110	 -0.020	  0.090	  0.065	  0.035	 -0.100	 -0.275	  0.140	  1.710	  1.010	  0.230	 -1.070
       0:00.072	 -0.110	 -0.030	  0.080	  0.070	  0.025	 -0.095	 -0.280	  0.140	  1.675	  0.955	  0.290	 -1.080
       0:00.074	 -0.115	 -0.030	  0.085	  0.070	  0.030	 -0.100	 -0.275	  0.150	  1.655	  0.895	  0.400	 -1.115
       0:00.076	 -0.120	 -0.030	  0.090	  0.075	  0.030	 -0.105	 -0.270	  0.160	  1.640	  0.830	  0.510	 -1.150
       0:00.078	 -0.120	 -0.020	  0.100	  0.070	  0.040	 -0.110	 -0.260	  0.160	  1.700	  0.770	  0.590	 -1.180
       0:00.080	 -0.120	 -0.020	  0.100	  0.070	  0.040	 -0.110	 -0.260	  0.190	  1.820	  0.730	  0.690	 -1.190
       0:00.082	 -0.120	 -0.020	  0.100	  0.070	  0.040	 -0.110	 -0.270	  0.340	  1.880	  0.700	  0.820	 -1.180
       0:00.084	 -0.120	 -0.015	  0.105	  0.065	  0.045	 -0.110	 -0.270	  0.495	  1.810	  0.660	  0.990	 -1.175
       0:00.086	 -0.120	 -0.015	  0.105	  0.065	  0.045	 -0.110	 -0.260	  0.500	  1.695	  0.610	  1.180	 -1.175
       0:00.088	 -0.120	 -0.015	  0.105	  0.065	  0.045	 -0.110	 -0.250	  0.430	  1.635	  0.535	  1.430	 -1.195
       0:00.090	 -0.130	 -0.020	  0.110	  0.075	  0.045	 -0.120	 -0.250	  0.355	  1.615	  0.460	  1.660	 -1.230
       0:00.092	 -0.135	 -0.020	  0.115	  0.075	  0.050	 -0.125	 -0.255	  0.310	  1.600	  0.400	  1.755	 -1.260
