   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.040	  0.020	 -0.020	 -0.020	 -0.040	 -0.020
          0.002	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.040	  0.015	 -0.020	 -0.020	 -0.050	 -0.020
          0.004	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.040	  0.010	 -0.020	 -0.020	 -0.050	 -0.015
          0.006	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.040	  0.010	 -0.020	 -0.020	 -0.050	 -0.015
          0.008	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	  0.040	  0.015	 -0.020	 -0.020	 -0.040	 -0.015
          0.010	 -0.035	 -0.030	  0.005	  0.030	 -0.010	 -0.020	  0.035	  0.015	 -0.030	 -0.020	 -0.040	 -0.020
          0.012	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.030	  0.010	 -0.030	 -0.020	 -0.040	 -0.015
          0.014	 -0.015	 -0.020	 -0.005	  0.015	 -0.010	 -0.005	  0.020	 -0.010	 -0.035	 -0.020	 -0.040	 -0.020
          0.016	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.030	 -0.015	 -0.035	 -0.020	 -0.040	 -0.020
          0.018	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.030	 -0.020	 -0.040	 -0.030	 -0.040	 -0.030
          0.020	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.030	 -0.030	 -0.040	 -0.030	 -0.050	 -0.020
          0.022	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.020	 -0.035	 -0.040	 -0.030	 -0.055	 -0.015
          0.024	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.020	 -0.030	 -0.035	 -0.015	 -0.055	 -0.015
