   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.040	  0.160	  0.200	 -0.060	  0.180	 -0.120	  0.120	  0.220	  0.300	  0.320	-80.000	 -0.060
       0:00.002	 -0.035	  0.170	  0.205	 -0.065	  0.190	 -0.120	  0.120	  0.220	  0.290	  0.300	-80.000	 -0.055
       0:00.004	 -0.030	  0.175	  0.205	 -0.070	  0.190	 -0.120	  0.115	  0.220	  0.290	  0.290	-80.000	 -0.050
       0:00.006	 -0.030	  0.175	  0.205	 -0.070	  0.190	 -0.120	  0.115	  0.230	  0.295	  0.280	-80.000	 -0.035
       0:00.008	 -0.020	  0.175	  0.195	 -0.075	  0.185	 -0.110	  0.115	  0.230	  0.300	  0.275	-80.000	 -0.030
       0:00.010	 -0.020	  0.160	  0.180	 -0.070	  0.170	 -0.100	  0.120	  0.220	  0.295	  0.260	-80.000	 -0.020
       0:00.012	 -0.030	  0.150	  0.180	 -0.060	  0.165	 -0.105	  0.115	  0.210	  0.290	  0.250	-80.000	 -0.030
       0:00.014	 -0.035	  0.140	  0.175	 -0.050	  0.160	 -0.105	  0.100	  0.200	  0.275	  0.235	-80.000	 -0.035
       0:00.016	 -0.040	  0.135	  0.175	 -0.045	  0.155	 -0.110	  0.075	  0.195	  0.270	  0.220	-80.000	 -0.055
       0:00.018	 -0.050	  0.130	  0.180	 -0.040	  0.155	 -0.115	  0.060	  0.190	  0.260	  0.200	-80.000	 -0.060
       0:00.020	 -0.050	  0.120	  0.170	 -0.035	  0.145	 -0.110	  0.055	  0.180	  0.255	  0.180	-80.000	 -0.060
       0:00.022	 -0.040	  0.120	  0.160	 -0.040	  0.140	 -0.100	  0.070	  0.180	  0.250	  0.170	-80.000	 -0.050
       0:00.024	 -0.020	  0.130	  0.150	 -0.055	  0.140	 -0.085	  0.080	  0.180	  0.250	  0.160	-80.000	 -0.050
       0:00.026	  0.000	  0.135	  0.135	 -0.065	  0.135	 -0.070	  0.090	  0.180	  0.250	  0.160	-80.000	 -0.055
       0:00.028	  0.010	  0.140	  0.130	 -0.075	  0.135	 -0.060	  0.090	  0.180	  0.250	  0.155	-80.000	 -0.060
