   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	 -0.340	  0.080	  0.080	  0.060	  0.000	  0.040
          0.002	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	 -0.340	  0.080	  0.095	  0.070	  0.015	  0.060
          0.004	 -0.010	 -0.050	 -0.040	  0.030	 -0.045	  0.015	 -0.330	  0.080	  0.100	  0.080	  0.030	  0.075
          0.006	  0.000	 -0.055	 -0.055	  0.025	 -0.055	  0.030	 -0.300	  0.075	  0.110	  0.090	  0.035	  0.075
          0.008	  0.000	 -0.050	 -0.050	  0.025	 -0.050	  0.025	 -0.270	  0.070	  0.110	  0.090	  0.030	  0.070
          0.010	 -0.010	 -0.050	 -0.040	  0.030	 -0.045	  0.015	 -0.250	  0.055	  0.110	  0.080	  0.020	  0.070
          0.012	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	 -0.255	  0.055	  0.095	  0.070	  0.020	  0.070
          0.014	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	 -0.275	  0.055	  0.090	  0.070	  0.030	  0.070
          0.016	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	 -0.300	  0.060	  0.080	  0.070	  0.035	  0.070
          0.018	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	 -0.315	  0.060	  0.075	  0.060	  0.030	  0.060
          0.020	 -0.015	 -0.040	 -0.025	  0.025	 -0.030	  0.005	 -0.320	  0.055	  0.070	  0.055	  0.020	  0.060
          0.022	 -0.015	 -0.040	 -0.025	  0.025	 -0.030	  0.005	 -0.310	  0.050	  0.070	  0.050	  0.015	  0.055
          0.024	 -0.015	 -0.040	 -0.025	  0.025	 -0.030	  0.005	 -0.290	  0.040	  0.070	  0.050	  0.010	  0.055
          0.026	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	 -0.260	  0.050	  0.075	  0.055	  0.015	  0.055
          0.028	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	 -0.250	  0.055	  0.080	  0.055	  0.020	  0.055
          0.030	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	 -0.255	  0.050	  0.080	  0.055	  0.030	  0.055
          0.032	 -0.055	 -0.050	  0.005	  0.050	 -0.020	 -0.030	 -0.280	  0.035	  0.075	  0.060	  0.030	  0.055
          0.034	 -0.070	 -0.055	  0.015	  0.060	 -0.020	 -0.040	 -0.310	  0.020	  0.055	  0.060	  0.015	  0.050
          0.036	 -0.080	 -0.060	  0.020	  0.070	 -0.020	 -0.050	 -0.320	  0.015	  0.055	  0.055	  0.010	  0.040
          0.038	 -0.075	 -0.055	  0.020	  0.065	 -0.015	 -0.045	 -0.310	  0.000	  0.070	  0.050	  0.015	  0.040
          0.040	 -0.060	 -0.035	  0.025	  0.045	 -0.005	 -0.040	 -0.275	 -0.010	  0.080	  0.050	  0.020	  0.050
          0.042	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	 -0.235	  0.000	  0.080	  0.060	  0.030	  0.060
          0.044	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	 -0.210	  0.015	  0.075	  0.070	  0.030	  0.070
          0.046	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.200	  0.030	  0.080	  0.070	  0.035	  0.070
          0.048	 -0.020	 -0.050	 -0.030	  0.035	 -0.040	  0.005	 -0.215	  0.030	  0.090	  0.075	  0.040	  0.075
          0.050	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.240	  0.020	  0.090	  0.075	  0.040	  0.075
          0.052	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	 -0.270	  0.010	  0.075	  0.075	  0.035	  0.075
          0.054	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	 -0.260	  0.010	  0.080	  0.075	  0.035	  0.075
          0.056	 -0.020	 -0.015	  0.005	  0.015	 -0.005	 -0.010	 -0.230	  0.010	  0.080	  0.075	  0.035	  0.070
          0.058	 -0.015	  0.000	  0.015	  0.005	  0.010	 -0.015	 -0.190	  0.010	  0.080	  0.075	  0.035	  0.070
          0.060	 -0.015	  0.000	  0.015	  0.005	  0.010	 -0.015	 -0.175	  0.010	  0.075	  0.075	  0.035	  0.070
          0.062	 -0.010	  0.000	  0.010	  0.005	  0.005	 -0.010	 -0.175	  0.020	  0.080	  0.070	  0.040	  0.075
          0.064	 -0.010	  0.000	  0.010	  0.005	  0.005	 -0.010	 -0.190	  0.035	  0.095	  0.070	  0.050	  0.075
          0.066	 -0.010	  0.000	  0.010	  0.005	  0.005	 -0.010	 -0.200	  0.040	  0.110	  0.075	  0.050	  0.070
          0.068	 -0.015	  0.010	  0.025	  0.000	  0.020	 -0.020	 -0.215	  0.040	  0.110	  0.080	  0.040	  0.060
          0.070	 -0.020	  0.015	  0.035	  0.000	  0.025	 -0.030	 -0.220	  0.040	  0.100	  0.090	  0.040	  0.055
          0.072	 -0.030	  0.020	  0.050	  0.005	  0.035	 -0.040	 -0.210	  0.040	  0.090	  0.080	  0.050	  0.055
          0.074	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	 -0.180	  0.040	  0.080	  0.070	  0.040	  0.055
          0.076	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	 -0.150	  0.035	  0.075	  0.060	  0.040	  0.055
          0.078	 -0.050	  0.020	  0.070	  0.015	  0.045	 -0.060	 -0.135	  0.035	  0.080	  0.060	  0.035	  0.055
          0.080	 -0.050	  0.020	  0.070	  0.015	  0.045	 -0.060	 -0.140	  0.040	  0.090	  0.070	  0.035	  0.050
          0.082	 -0.050	  0.000	  0.050	  0.025	  0.025	 -0.050	 -0.170	  0.055	  0.100	  0.070	  0.030	  0.050
          0.084	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	 -0.195	  0.060	  0.095	  0.060	  0.015	  0.035
          0.086	 -0.050	 -0.060	 -0.010	  0.055	 -0.035	 -0.020	 -0.210	  0.055	  0.080	  0.055	  0.000	  0.030
          0.088	 -0.055	 -0.075	 -0.020	  0.065	 -0.045	 -0.015	 -0.200	  0.050	  0.080	  0.055	 -0.010	  0.020
          0.090	 -0.060	 -0.070	 -0.010	  0.065	 -0.040	 -0.025	 -0.175	  0.050	  0.090	  0.055	 -0.010	  0.020
          0.092	 -0.055	 -0.055	  0.000	  0.055	 -0.025	 -0.025	 -0.150	  0.055	  0.095	  0.060	  0.000	  0.020
          0.094	 -0.050	 -0.040	  0.010	  0.045	 -0.015	 -0.030	 -0.130	  0.070	  0.095	  0.060	  0.010	  0.030
          0.096	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	 -0.135	  0.075	  0.090	  0.060	  0.010	  0.020
          0.098	 -0.050	 -0.030	  0.020	  0.040	 -0.005	 -0.035	 -0.155	  0.080	  0.095	  0.070	  0.015	  0.020
          0.100	 -0.060	 -0.030	  0.030	  0.045	  0.000	 -0.045	 -0.180	  0.080	  0.100	  0.075	  0.020	  0.015
          0.102	 -0.060	 -0.015	  0.045	  0.035	  0.015	 -0.050	 -0.190	  0.080	  0.110	  0.075	  0.020	  0.020
          0.104	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	 -0.180	  0.080	  0.110	  0.075	  0.020	  0.020
          0.106	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	 -0.155	  0.080	  0.100	  0.070	  0.015	  0.010
