   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.080	 -0.020	  0.060	  0.050	  0.020	 -0.070	  0.060	  0.040	  0.040	  0.000	 -0.020	 -0.100
          0.002	 -0.080	 -0.020	  0.060	  0.050	  0.020	 -0.070	  0.075	  0.040	  0.035	  0.000	 -0.010	 -0.100
          0.004	 -0.075	 -0.020	  0.055	  0.045	  0.020	 -0.065	  0.080	  0.040	  0.035	 -0.010	  0.000	 -0.100
          0.006	 -0.060	 -0.015	  0.045	  0.035	  0.015	 -0.050	  0.070	  0.040	  0.035	 -0.015	 -0.010	 -0.110
          0.008	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.055	  0.035	  0.030	 -0.020	 -0.015	 -0.120
          0.010	 -0.015	  0.000	  0.015	  0.005	  0.010	 -0.015	  0.050	  0.020	  0.020	 -0.030	 -0.020	 -0.130
          0.012	 -0.010	 -0.010	  0.000	  0.010	 -0.005	 -0.005	  0.050	  0.015	  0.020	 -0.020	 -0.020	 -0.130
          0.014	 -0.015	 -0.010	  0.005	  0.010	  0.000	 -0.010	  0.050	  0.010	  0.020	 -0.020	 -0.015	 -0.120
          0.016	 -0.030	 -0.010	  0.020	  0.020	  0.005	 -0.025	  0.035	  0.020	  0.020	 -0.010	 -0.010	 -0.115
          0.018	 -0.040	 -0.010	  0.030	  0.025	  0.010	 -0.035	  0.035	  0.030	  0.020	 -0.010	  0.010	 -0.110
          0.020	 -0.060	 -0.015	  0.045	  0.035	  0.015	 -0.050	  0.035	  0.040	  0.030	  0.010	  0.015	 -0.100
          0.022	 -0.075	 -0.020	  0.055	  0.045	  0.020	 -0.065	  0.040	  0.040	  0.035	  0.015	  0.020	 -0.100
          0.024	 -0.075	 -0.020	  0.055	  0.045	  0.020	 -0.065	  0.040	  0.040	  0.040	  0.015	  0.010	 -0.110
          0.026	 -0.055	 -0.020	  0.035	  0.035	  0.010	 -0.045	  0.040	  0.040	  0.035	  0.000	 -0.015	 -0.115
          0.028	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.035	  0.035	  0.030	 -0.015	 -0.035	 -0.120
          0.030	 -0.015	 -0.015	  0.000	  0.015	 -0.005	 -0.005	  0.030	  0.030	  0.015	 -0.020	 -0.035	 -0.120
          0.032	 -0.015	 -0.010	  0.005	  0.010	  0.000	 -0.010	  0.020	  0.020	  0.015	 -0.020	 -0.030	 -0.120
          0.034	 -0.030	  0.000	  0.030	  0.015	  0.015	 -0.030	  0.015	  0.015	  0.015	 -0.015	 -0.020	 -0.120
          0.036	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	  0.015	  0.015	  0.030	 -0.015	 -0.020	 -0.115
          0.038	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.015	  0.015	  0.035	 -0.010	 -0.020	 -0.110
          0.040	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.030	  0.020	  0.040	 -0.010	 -0.030	 -0.110
          0.042	 -0.035	 -0.015	  0.020	  0.025	  0.005	 -0.025	  0.035	  0.030	  0.040	  0.000	 -0.020	 -0.110
          0.044	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.040	  0.035	  0.040	  0.010	 -0.015	 -0.110
          0.046	 -0.055	 -0.020	  0.035	  0.035	  0.010	 -0.045	  0.035	  0.050	  0.050	  0.015	  0.010	 -0.095
          0.048	 -0.055	 -0.015	  0.040	  0.035	  0.015	 -0.045	  0.035	  0.055	  0.050	  0.015	  0.000	 -0.095
          0.050	 -0.050	 -0.010	  0.040	  0.030	  0.015	 -0.045	  0.030	  0.055	  0.050	  0.010	 -0.010	 -0.100
          0.052	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	  0.030	  0.040	  0.040	  0.000	 -0.015	 -0.115
          0.054	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.020	  0.035	  0.040	  0.000	 -0.010	 -0.115
          0.056	 -0.050	 -0.010	  0.040	  0.030	  0.015	 -0.045	  0.020	  0.035	  0.040	  0.010	  0.000	 -0.110
          0.058	 -0.070	 -0.010	  0.060	  0.040	  0.025	 -0.065	  0.020	  0.050	  0.050	  0.015	  0.000	 -0.100
          0.060	 -0.075	  0.000	  0.075	  0.035	  0.040	 -0.075	  0.020	  0.050	  0.050	  0.015	  0.000	 -0.100
          0.062	 -0.070	  0.000	  0.070	  0.035	  0.035	 -0.070	  0.020	  0.055	  0.050	  0.010	  0.000	 -0.100
          0.064	 -0.050	  0.000	  0.050	  0.025	  0.025	 -0.050	  0.020	  0.050	  0.040	  0.000	 -0.010	 -0.110
          0.066	 -0.015	  0.000	  0.015	  0.005	  0.010	 -0.015	  0.015	  0.040	  0.030	 -0.010	 -0.015	 -0.115
          0.068	  0.020	  0.000	 -0.020	 -0.010	 -0.010	  0.020	  0.000	  0.030	  0.020	 -0.015	 -0.030	 -0.130
          0.070	  0.035	 -0.010	 -0.045	 -0.010	 -0.030	  0.040	  0.000	  0.030	  0.015	 -0.020	 -0.030	 -0.130
          0.072	  0.030	 -0.015	 -0.045	 -0.005	 -0.030	  0.040	  0.000	  0.030	  0.020	 -0.020	 -0.030	 -0.120
          0.074	  0.020	 -0.015	 -0.035	  0.000	 -0.025	  0.030	  0.010	  0.030	  0.020	 -0.030	 -0.020	 -0.115
          0.076	  0.015	 -0.010	 -0.025	  0.000	 -0.020	  0.020	  0.000	  0.030	  0.030	 -0.020	 -0.020	 -0.100
          0.078	  0.000	  0.010	  0.010	 -0.005	  0.010	 -0.005	  0.000	  0.035	  0.035	 -0.015	 -0.020	 -0.100
          0.080	 -0.020	  0.010	  0.030	  0.005	  0.020	 -0.025	 -0.010	  0.040	  0.040	 -0.010	 -0.020	 -0.095
          0.082	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	 -0.015	  0.035	  0.035	 -0.015	 -0.020	 -0.100
          0.084	 -0.050	 -0.020	  0.030	  0.035	  0.005	 -0.040	 -0.020	  0.035	  0.035	 -0.015	 -0.015	 -0.100
          0.086	 -0.055	 -0.030	  0.025	  0.040	  0.000	 -0.040	 -0.015	  0.035	  0.035	 -0.015	 -0.010	 -0.095
          0.088	 -0.055	 -0.020	  0.035	  0.035	  0.010	 -0.045	  0.000	  0.040	  0.040	 -0.015	 -0.010	 -0.095
          0.090	 -0.040	 -0.010	  0.030	  0.025	  0.010	 -0.035	  0.010	  0.035	  0.035	 -0.015	 -0.015	 -0.095
          0.092	 -0.030	  0.000	  0.030	  0.015	  0.015	 -0.030	  0.015	  0.035	  0.030	 -0.015	 -0.020	 -0.110
          0.094	 -0.030	 -0.010	  0.020	  0.020	  0.005	 -0.025	  0.015	  0.035	  0.030	 -0.010	 -0.015	 -0.110
          0.096	 -0.035	 -0.015	  0.020	  0.025	  0.005	 -0.025	  0.020	  0.040	  0.035	 -0.010	 -0.015	 -0.100
          0.098	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.030	  0.040	  0.040	  0.010	 -0.010	 -0.095
          0.100	 -0.040	 -0.015	  0.025	  0.025	  0.005	 -0.030	  0.030	  0.035	  0.040	  0.010	  0.000	 -0.090
          0.102	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.030	  0.035	  0.040	  0.010	  0.010	 -0.090
          0.104	 -0.030	 -0.010	  0.020	  0.020	  0.005	 -0.025	  0.020	  0.035	  0.040	  0.000	  0.010	 -0.090
          0.106	 -0.020	 -0.015	  0.005	  0.015	 -0.005	 -0.010	  0.020	  0.040	  0.040	  0.000	  0.000	 -0.095
          0.108	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.020	  0.040	  0.040	  0.000	  0.000	 -0.100
          0.110	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.020	  0.035	  0.040	  0.000	 -0.010	 -0.100
          0.112	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.015	  0.030	  0.035	  0.000	 -0.015	 -0.100
          0.114	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.015	  0.015	  0.030	  0.000	 -0.020	 -0.100
          0.116	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.015	  0.015	  0.030	  0.010	 -0.015	 -0.095
          0.118	 -0.050	 -0.020	  0.030	  0.035	  0.005	 -0.040	  0.020	  0.020	  0.035	  0.015	 -0.010	 -0.090
          0.120	 -0.060	 -0.020	  0.040	  0.040	  0.010	 -0.050	  0.030	  0.035	  0.040	  0.020	 -0.010	 -0.080
          0.122	 -0.060	 -0.020	  0.040	  0.040	  0.010	 -0.050	  0.030	  0.040	  0.040	  0.015	 -0.010	 -0.080
          0.124	 -0.060	 -0.020	  0.040	  0.040	  0.010	 -0.050	  0.030	  0.040	  0.040	  0.010	 -0.015	 -0.080
          0.126	 -0.050	 -0.020	  0.030	  0.035	  0.005	 -0.040	  0.020	  0.040	  0.035	 -0.010	 -0.015	 -0.080
          0.128	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.020	  0.035	  0.030	 -0.010	 -0.020	 -0.080
          0.130	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.030	  0.035	  0.030	  0.000	 -0.020	 -0.080
          0.132	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.035	  0.035	  0.035	  0.015	 -0.015	 -0.075
          0.134	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.035	  0.035	  0.035	  0.015	 -0.010	 -0.075
          0.136	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	  0.030	  0.035	  0.035	  0.015	  0.000	 -0.070
          0.138	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	  0.020	  0.035	  0.035	  0.015	  0.000	 -0.070
          0.140	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.020	  0.040	  0.040	  0.020	  0.000	 -0.060
          0.142	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.020	  0.040	  0.035	  0.020	 -0.010	 -0.070
          0.144	 -0.010	 -0.030	 -0.020	  0.020	 -0.025	  0.005	  0.020	  0.035	  0.035	  0.015	 -0.015	 -0.075
          0.146	 -0.010	 -0.035	 -0.025	  0.020	 -0.030	  0.010	  0.020	  0.030	  0.030	  0.015	 -0.015	 -0.080
          0.148	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.020	  0.020	  0.030	  0.015	 -0.010	 -0.080
          0.150	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.020	  0.020	  0.030	  0.020	 -0.010	 -0.075
          0.152	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.020	  0.020	  0.030	  0.015	 -0.015	 -0.080
          0.154	 -0.010	 -0.040	 -0.030	  0.025	 -0.035	  0.010	  0.015	  0.020	  0.030	  0.010	 -0.020	 -0.080
          0.156	  0.010	 -0.040	 -0.050	  0.015	 -0.045	  0.030	  0.015	  0.020	  0.020	  0.000	 -0.020	 -0.090
          0.158	  0.015	 -0.040	 -0.055	  0.010	 -0.050	  0.035	  0.015	  0.020	  0.020	  0.000	 -0.020	 -0.090
          0.160	 -0.010	 -0.040	 -0.030	  0.025	 -0.035	  0.010	  0.030	  0.030	  0.030	  0.015	 -0.015	 -0.080
          0.162	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	  0.035	  0.040	  0.035	  0.020	 -0.010	 -0.080
          0.164	 -0.055	 -0.040	  0.015	  0.045	 -0.010	 -0.035	  0.040	  0.050	  0.040	  0.030	  0.000	 -0.075
          0.166	 -0.060	 -0.035	  0.025	  0.045	 -0.005	 -0.040	  0.040	  0.055	  0.040	  0.030	  0.000	 -0.075
          0.168	 -0.060	 -0.030	  0.030	  0.045	  0.000	 -0.045	  0.040	  0.050	  0.050	  0.035	  0.000	 -0.070
          0.170	 -0.050	 -0.030	  0.020	  0.040	 -0.005	 -0.035	  0.040	  0.050	  0.050	  0.040	  0.000	 -0.070
          0.172	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.035	  0.035	  0.050	  0.035	 -0.010	 -0.075
          0.174	  0.000	 -0.040	 -0.040	  0.020	 -0.040	  0.020	  0.030	  0.030	  0.035	  0.020	 -0.015	 -0.090
          0.176	  0.010	 -0.040	 -0.050	  0.015	 -0.045	  0.030	  0.030	  0.020	  0.030	  0.015	 -0.020	 -0.095
          0.178	  0.000	 -0.040	 -0.040	  0.020	 -0.040	  0.020	  0.030	  0.030	  0.020	  0.015	 -0.020	 -0.095
          0.180	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.035	  0.030	  0.020	  0.020	 -0.015	 -0.090
          0.182	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.030	  0.030	  0.020	  0.020	 -0.015	 -0.080
          0.184	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	  0.030	  0.020	  0.030	  0.030	 -0.010	 -0.080
          0.186	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.020	  0.020	  0.030	  0.035	 -0.015	 -0.080
          0.188	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.030	  0.030	  0.035	  0.040	 -0.010	 -0.080
          0.190	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	  0.035	  0.035	  0.035	  0.040	 -0.010	 -0.090
          0.192	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.035	  0.035	  0.040	  0.040	  0.000	 -0.095
          0.194	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.030	  0.035	  0.040	  0.040	  0.000	 -0.100
          0.196	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.030	  0.035	  0.040	  0.050	  0.000	 -0.095
          0.198	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.030	  0.040	  0.040	  0.050	  0.000	 -0.090
          0.200	 -0.015	 -0.030	 -0.015	  0.020	 -0.020	  0.000	  0.035	  0.040	  0.040	  0.050	  0.010	 -0.080
          0.202	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.040	  0.040	  0.040	  0.040	  0.015	 -0.080
          0.204	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.050	  0.040	  0.050	  0.040	  0.015	 -0.080
          0.206	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.055	  0.050	  0.055	  0.050	  0.015	 -0.075
          0.208	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.055	  0.055	  0.060	  0.055	  0.015	 -0.060
          0.210	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.055	  0.060	  0.060	  0.060	  0.020	 -0.050
          0.212	 -0.030	 -0.010	  0.020	  0.020	  0.005	 -0.025	  0.050	  0.060	  0.060	  0.070	  0.030	 -0.040
          0.214	 -0.020	  0.010	  0.030	  0.005	  0.020	 -0.025	  0.035	  0.060	  0.070	  0.075	  0.035	 -0.040
          0.216	 -0.015	  0.030	  0.045	 -0.005	  0.040	 -0.030	  0.035	  0.060	  0.075	  0.090	  0.050	 -0.035
          0.218	 -0.010	  0.040	  0.050	 -0.015	  0.045	 -0.030	  0.030	  0.060	  0.080	  0.095	  0.050	 -0.035
          0.220	  0.015	  0.060	  0.045	 -0.035	  0.050	 -0.015	  0.030	  0.060	  0.080	  0.100	  0.050	 -0.035
          0.222	  0.030	  0.070	  0.040	 -0.050	  0.055	 -0.005	  0.020	  0.070	  0.080	  0.100	  0.050	 -0.040
          0.224	  0.020	  0.070	  0.050	 -0.045	  0.060	 -0.015	  0.030	  0.075	  0.090	  0.100	  0.055	 -0.035
          0.226	  0.030	  0.060	  0.030	 -0.045	  0.045	  0.000	  0.030	  0.080	  0.095	  0.095	  0.055	 -0.035
          0.228	  0.050	  0.070	  0.020	 -0.060	  0.045	  0.015	  0.030	  0.080	  0.095	  0.090	  0.050	 -0.035
          0.230	  0.070	  0.070	  0.000	 -0.070	  0.035	  0.035	  0.020	  0.080	  0.095	  0.090	  0.040	 -0.040
          0.232	  0.070	  0.075	  0.005	 -0.070	  0.040	  0.030	  0.020	  0.080	  0.095	  0.090	  0.040	 -0.040
          0.234	  0.055	  0.070	  0.015	 -0.060	  0.040	  0.020	  0.020	  0.090	  0.100	  0.095	  0.050	 -0.035
          0.236	  0.050	  0.070	  0.020	 -0.060	  0.045	  0.015	  0.020	  0.095	  0.110	  0.095	  0.055	 -0.030
          0.238	  0.050	  0.060	  0.010	 -0.055	  0.035	  0.020	  0.015	  0.110	  0.110	  0.100	  0.060	 -0.030
          0.240	  0.055	  0.060	  0.005	 -0.055	  0.030	  0.025	  0.010	  0.100	  0.110	  0.100	  0.060	 -0.030
          0.242	  0.060	  0.060	  0.000	 -0.060	  0.030	  0.030	 -0.010	  0.095	  0.100	  0.100	  0.070	 -0.030
          0.244	  0.055	  0.070	  0.015	 -0.060	  0.040	  0.020	 -0.030	  0.070	  0.095	  0.100	  0.070	 -0.030
          0.246	  0.055	  0.070	  0.015	 -0.060	  0.040	  0.020	 -0.050	  0.050	  0.095	  0.100	  0.075	 -0.030
          0.248	  0.070	  0.075	  0.005	 -0.070	  0.040	  0.030	 -0.070	  0.015	  0.090	  0.095	  0.060	 -0.035
