   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  1.700	 20.640	 18.940	-11.170	 19.790	 -8.620	-80.000	-84.900	  8.040	-105.220	  2.740	  7.440
       0:00.002	  1.595	 20.640	 19.045	-11.115	 19.840	 -8.725	-80.000	-84.880	  8.060	-105.150	  2.715	  7.435
       0:00.004	  1.500	 20.640	 19.140	-11.070	 19.890	 -8.820	-80.000	-84.860	  8.060	-105.080	  2.690	  7.420
       0:00.006	  1.415	 20.635	 19.220	-11.025	 19.925	 -8.905	-80.000	-84.840	  8.055	-105.020	  2.660	  7.410
       0:00.008	  1.320	 20.630	 19.310	-10.975	 19.970	 -8.995	-80.000	-84.820	  8.055	-104.955	  2.640	  7.410
       0:00.010	  1.230	 20.620	 19.390	-10.925	 20.005	 -9.080	-80.000	-84.795	  8.070	-104.890	  2.620	  7.415
       0:00.012	  1.135	 20.615	 19.480	-10.875	 20.045	 -9.175	-80.000	-84.770	  8.075	-104.820	  2.600	  7.430
       0:00.014	  1.040	 20.610	 19.570	-10.825	 20.090	 -9.265	-80.000	-84.740	  8.080	-104.755	  2.580	  7.430
       0:00.016	  0.950	 20.600	 19.650	-10.775	 20.125	 -9.350	-80.000	-84.720	  8.090	-104.690	  2.560	  7.435
       0:00.018	  0.855	 20.600	 19.745	-10.725	 20.170	 -9.445	-80.000	-84.700	  8.090	-104.620	  2.540	  7.435
       0:00.020	  0.770	 20.610	 19.840	-10.690	 20.225	 -9.535	-80.000	-84.680	  8.095	-104.555	  2.530	  7.450
       0:00.022	  0.680	 20.620	 19.940	-10.650	 20.280	 -9.630	-80.000	-84.660	  8.100	-104.490	  2.520	  7.455
       0:00.024	  0.610	 20.640	 20.030	-10.625	 20.335	 -9.710	-80.000	-84.635	  8.115	-104.420	  2.515	  7.460
       0:00.026	  0.535	 20.660	 20.125	-10.595	 20.390	 -9.795	-80.000	-84.610	  8.120	-104.360	  2.515	  7.475
       0:00.028	  0.475	 20.680	 20.205	-10.575	 20.440	 -9.865	-80.000	-84.580	  8.135	-104.295	  2.510	  7.495
       0:00.030	  0.410	 20.700	 20.290	-10.555	 20.495	 -9.940	-80.000	-84.560	  8.155	-104.230	  2.510	  7.515
       0:00.032	  0.350	 20.715	 20.365	-10.530	 20.540	-10.010	-80.000	-84.540	  8.170	-104.160	  2.490	  7.515
       0:00.034	  0.270	 20.720	 20.450	-10.495	 20.585	-10.090	-80.000	-84.520	  8.170	-104.095	  2.470	  7.510
       0:00.036	  0.180	 20.715	 20.535	-10.445	 20.625	-10.180	-80.000	-84.500	  8.160	-104.030	  2.440	  7.500
       0:00.038	  0.075	 20.700	 20.625	-10.385	 20.660	-10.275	-80.000	-84.480	  8.160	-103.960	  2.415	  7.495
       0:00.040	 -0.040	 20.680	 20.720	-10.320	 20.700	-10.380	-80.000	-84.455	  8.170	-103.895	  2.395	  7.495
       0:00.042	 -0.140	 20.675	 20.815	-10.265	 20.745	-10.480	-80.000	-84.430	  8.180	-103.830	  2.380	  7.500
       0:00.044	 -0.215	 20.680	 20.895	-10.230	 20.790	-10.555	-80.000	-84.400	  8.200	-103.760	  2.380	  7.520
       0:00.046	 -0.275	 20.710	 20.985	-10.215	 20.850	-10.630	-80.000	-84.380	  8.210	-103.695	  2.375	  7.535
       0:00.048	 -0.335	 20.740	 21.075	-10.200	 20.910	-10.705	-80.000	-84.360	  8.195	-103.630	  2.370	  7.550
       0:00.050	 -0.415	 20.770	 21.185	-10.175	 20.980	-10.800	-80.000	-84.340	  8.180	-103.555	  2.350	  7.550
       0:00.052	 -0.500	 20.770	 21.270	-10.135	 21.020	-10.885	-80.000	-84.320	  8.180	-103.490	  2.330	  7.540
       0:00.054	 -0.595	 20.755	 21.350	-10.080	 21.055	-10.975	-80.000	-84.300	  8.210	-103.420	  2.310	  7.535
       0:00.056	 -0.675	 20.755	 21.430	-10.040	 21.095	-11.055	-80.000	-84.280	  8.240	-103.355	  2.310	  7.540
       0:00.058	 -0.755	 20.760	 21.515	-10.000	 21.140	-11.135	-80.000	-84.255	  8.275	-103.290	  2.310	  7.555
       0:00.060	 -0.840	 20.770	 21.610	 -9.965	 21.190	-11.225	-80.000	-84.230	  8.295	-103.220	  2.290	  7.550
       0:00.062	 -0.950	 20.755	 21.705	 -9.900	 21.230	-11.330	-80.000	-84.200	  8.315	-103.155	  2.255	  7.550
       0:00.064	 -1.040	 20.755	 21.795	 -9.855	 21.275	-11.420	-80.000	-84.180	  8.340	-103.090	  2.235	  7.555
       0:00.066	 -1.130	 20.755	 21.885	 -9.810	 21.320	-11.510	-80.000	-84.160	  8.380	-103.020	  2.235	  7.575
       0:00.068	 -1.210	 20.775	 21.985	 -9.780	 21.380	-11.600	-80.000	-84.140	  8.415	-102.955	  2.230	  7.580
       0:00.070	 -1.295	 20.775	 22.070	 -9.740	 21.425	-11.685	-80.000	-84.120	  8.435	-102.890	  2.210	  7.580
       0:00.072	 -1.390	 20.775	 22.165	 -9.690	 21.470	-11.780	-80.000	-84.100	  8.455	-102.815	  2.190	  7.590
       0:00.074	 -1.470	 20.780	 22.250	 -9.655	 21.515	-11.860	-80.000	-84.080	  8.475	-102.750	  2.180	  7.595
       0:00.076	 -1.535	 20.815	 22.350	 -9.640	 21.585	-11.945	-80.000	-84.060	  8.510	-102.680	  2.180	  7.610
       0:00.078	 -1.580	 20.860	 22.440	 -9.640	 21.650	-12.010	-80.000	-84.040	  8.550	-102.615	  2.180	  7.630
       0:00.080	 -1.620	 20.900	 22.520	 -9.640	 21.710	-12.070	-80.000	-84.020	  8.600	-102.550	  2.180	  7.655
       0:00.082	 -1.670	 20.940	 22.610	 -9.635	 21.775	-12.140	-80.000	-84.000	  8.670	-102.475	  2.180	  7.680
       0:00.084	 -1.710	 21.000	 22.710	 -9.645	 21.855	-12.210	-80.000	-83.975	  8.730	-102.410	  2.180	  7.700
       0:00.086	 -1.750	 21.060	 22.810	 -9.655	 21.935	-12.280	-80.000	-83.950	  8.790	-102.340	  2.180	  7.720
       0:00.088	 -1.790	 21.115	 22.905	 -9.660	 22.010	-12.350	-80.000	-83.920	  8.850	-102.275	  2.180	  7.735
       0:00.090	 -1.850	 21.140	 22.990	 -9.645	 22.065	-12.420	-80.000	-83.900	  8.910	-102.210	  2.180	  7.750
       0:00.092	 -1.920	 21.155	 23.075	 -9.615	 22.115	-12.500	-80.000	-83.880	  8.955	-102.135	  2.175	  7.755
       0:00.094	 -1.995	 21.175	 23.170	 -9.590	 22.175	-12.585	-80.000	-83.860	  8.980	-102.070	  2.170	  7.770
       0:00.096	 -2.055	 21.210	 23.265	 -9.575	 22.240	-12.660	-80.000	-83.840	  9.015	-102.000	  2.160	  7.790
       0:00.098	 -2.110	 21.255	 23.365	 -9.570	 22.310	-12.740	-80.000	-83.820	  9.050	-101.935	  2.160	  7.810
       0:00.100	 -2.170	 21.290	 23.460	 -9.560	 22.375	-12.815	-80.000	-83.800	  9.075	-101.870	  2.160	  7.830
       0:00.102	 -2.240	 21.310	 23.550	 -9.535	 22.430	-12.895	-80.000	-83.780	  9.090	-101.795	  2.155	  7.830
       0:00.104	 -2.315	 21.330	 23.645	 -9.505	 22.490	-12.980	-80.000	-83.760	  9.090	-101.730	  2.150	  7.840
       0:00.106	 -2.370	 21.370	 23.740	 -9.500	 22.555	-13.055	-80.000	-83.740	  9.095	-101.660	  2.140	  7.855
       0:00.108	 -2.400	 21.415	 23.815	 -9.505	 22.615	-13.110	-80.000	-83.720	  9.095	-101.595	  2.140	  7.880
       0:00.110	 -2.420	 21.480	 23.900	 -9.530	 22.690	-13.160	-80.000	-83.700	  9.100	-101.530	  2.150	  7.910
       0:00.112	 -2.420	 21.570	 23.990	 -9.575	 22.780	-13.205	-80.000	-83.680	  9.110	-101.455	  2.170	  7.940
       0:00.114	 -2.410	 21.680	 24.090	 -9.635	 22.885	-13.250	-80.000	-83.660	  9.115	-101.390	  2.195	  7.990
       0:00.116	 -2.390	 21.795	 24.185	 -9.700	 22.990	-13.290	-80.000	-83.640	  9.120	-101.315	  2.215	  8.030
       0:00.118	 -2.390	 21.895	 24.285	 -9.750	 23.090	-13.340	-80.000	-83.620	  9.120	-101.250	  2.230	  8.070
       0:00.120	 -2.400	 21.980	 24.380	 -9.790	 23.180	-13.390	-80.000	-83.600	  9.115	-101.180	  2.240	  8.095
       0:00.122	 -2.420	 22.060	 24.480	 -9.820	 23.270	-13.450	-80.000	-83.580	  9.095	-101.115	  2.255	  8.120
       0:00.124	 -2.435	 22.150	 24.585	 -9.855	 23.370	-13.510	-80.000	-83.560	  9.070	-101.050	  2.270	  8.155
       0:00.126	 -2.430	 22.240	 24.670	 -9.905	 23.455	-13.550	-80.000	-83.540	  9.040	-100.975	  2.290	  8.195
       0:00.128	 -2.410	 22.340	 24.750	 -9.965	 23.545	-13.580	-80.000	-83.520	  9.020	-100.910	  2.315	  8.240
       0:00.130	 -2.395	 22.440	 24.835	-10.020	 23.640	-13.615	-80.000	-83.500	  9.010	-100.835	  2.340	  8.280
       0:00.132	 -2.410	 22.540	 24.950	-10.065	 23.745	-13.680	-80.000	-83.480	  8.995	-100.770	  2.360	  8.320
       0:00.134	 -2.430	 22.635	 25.065	-10.100	 23.850	-13.750	-80.000	-83.460	  8.975	-100.700	  2.375	  8.355
       0:00.136	 -2.450	 22.715	 25.165	-10.130	 23.940	-13.810	-80.000	-83.440	  8.950	-100.635	  2.390	  8.390
       0:00.138	 -2.455	 22.795	 25.250	-10.170	 24.025	-13.855	-80.000	-83.420	  8.920	-100.570	  2.410	  8.430
       0:00.140	 -2.455	 22.890	 25.345	-10.215	 24.120	-13.900	-80.000	-83.400	  8.900	-100.495	  2.435	  8.475
       0:00.142	 -2.440	 23.000	 25.440	-10.280	 24.220	-13.940	-80.000	-83.380	  8.890	-100.430	  2.460	  8.515
       0:00.144	 -2.420	 23.115	 25.535	-10.345	 24.325	-13.980	-80.000	-83.360	  8.895	-100.355	  2.480	  8.555
       0:00.146	 -2.395	 23.240	 25.635	-10.420	 24.440	-14.015	-80.000	-83.340	  8.920	-100.290	  2.500	  8.595
       0:00.148	 -2.360	 23.375	 25.735	-10.505	 24.555	-14.050	-80.000	-83.320	  8.970	-100.220	  2.530	  8.655
       0:00.150	 -2.320	 23.515	 25.835	-10.595	 24.675	-14.080	-80.000	-83.300	  9.020	-100.155	  2.555	  8.710
       0:00.152	 -2.290	 23.640	 25.930	-10.675	 24.785	-14.110	-80.000	-83.280	  9.090	-100.090	  2.580	  8.760
       0:00.154	 -2.270	 23.760	 26.030	-10.745	 24.895	-14.150	-80.000	-83.260	  9.155	-100.015	  2.610	  8.800
       0:00.156	 -2.260	 23.875	 26.135	-10.805	 25.005	-14.200	-80.000	-83.240	  9.230	-99.950	  2.630	  8.840
       0:00.158	 -2.260	 23.980	 26.240	-10.860	 25.110	-14.250	-80.000	-83.220	  9.310	-99.875	  2.655	  8.880
       0:00.160	 -2.250	 24.080	 26.330	-10.915	 25.205	-14.290	-80.000	-83.200	  9.410	-99.810	  2.675	  8.930
       0:00.162	 -2.215	 24.195	 26.410	-10.990	 25.305	-14.315	-80.000	-83.180	  9.520	-99.735	  2.710	  8.980
       0:00.164	 -2.170	 24.330	 26.500	-11.080	 25.415	-14.335	-80.000	-83.160	  9.635	-99.670	  2.735	  9.040
       0:00.166	 -2.120	 24.475	 26.595	-11.175	 25.535	-14.360	-80.000	-83.150	  9.735	-99.600	  2.760	  9.095
       0:00.168	 -2.090	 24.615	 26.705	-11.260	 25.660	-14.400	-80.000	-83.135	  9.830	-99.535	  2.780	  9.140
       0:00.170	 -2.060	 24.735	 26.795	-11.335	 25.765	-14.430	-80.000	-83.120	  9.930	-99.470	  2.810	  9.180
       0:00.172	 -2.035	 24.855	 26.890	-11.410	 25.875	-14.465	-80.000	-83.100	 10.030	-99.395	  2.835	  9.230
       0:00.174	 -2.010	 24.975	 26.985	-11.480	 25.980	-14.500	-80.000	-83.080	 10.130	-99.330	  2.860	  9.275
       0:00.176	 -1.975	 25.110	 27.085	-11.565	 26.100	-14.530	-80.000	-83.060	 10.210	-99.255	  2.890	  9.330
       0:00.178	 -1.940	 25.240	 27.180	-11.650	 26.210	-14.560	-80.000	-83.040	 10.290	-99.190	  2.915	  9.380
       0:00.180	 -1.900	 25.390	 27.290	-11.745	 26.340	-14.595	-80.000	-83.020	 10.355	-99.120	  2.940	  9.435
       0:00.182	 -1.855	 25.535	 27.390	-11.840	 26.465	-14.625	-80.000	-83.000	 10.420	-99.055	  2.970	  9.490
       0:00.184	 -1.820	 25.675	 27.495	-11.925	 26.585	-14.660	-80.000	-82.980	 10.480	-98.990	  2.995	  9.535
       0:00.186	 -1.795	 25.800	 27.595	-12.000	 26.700	-14.695	-80.000	-82.960	 10.535	-98.915	  3.020	  9.590
       0:00.188	 -1.775	 25.900	 27.675	-12.060	 26.790	-14.725	-80.000	-82.940	 10.580	-98.850	  3.050	  9.635
       0:00.190	 -1.755	 25.995	 27.750	-12.120	 26.875	-14.755	-80.000	-82.920	 10.620	-98.775	  3.075	  9.675
       0:00.192	 -1.735	 26.120	 27.855	-12.190	 26.990	-14.795	-80.000	-82.910	 10.650	-98.710	  3.100	  9.700
       0:00.194	 -1.710	 26.280	 27.990	-12.285	 27.135	-14.850	-80.000	-82.895	 10.680	-98.635	  3.120	  9.735
       0:00.196	 -1.670	 26.440	 28.110	-12.385	 27.275	-14.890	-80.000	-82.880	 10.735	-98.570	  3.150	  9.780
       0:00.198	 -1.630	 26.570	 28.200	-12.470	 27.385	-14.915	-80.000	-82.860	 10.810	-98.500	  3.175	  9.840
       0:00.200	 -1.600	 26.680	 28.280	-12.540	 27.480	-14.940	-80.000	-82.840	 10.890	-98.435	  3.210	  9.890
       0:00.202	 -1.580	 26.790	 28.370	-12.605	 27.580	-14.975	-80.000	-82.820	 10.970	-98.370	  3.230	  9.930
       0:00.204	 -1.560	 26.895	 28.455	-12.665	 27.675	-15.010	-80.000	-82.800	 11.050	-98.295	  3.240	  9.960
       0:00.206	 -1.535	 27.000	 28.535	-12.730	 27.770	-15.035	-80.000	-82.780	 11.120	-98.230	  3.255	 10.000
       0:00.208	 -1.500	 27.120	 28.620	-12.810	 27.870	-15.060	-80.000	-82.760	 11.180	-98.155	  3.280	 10.040
       0:00.210	 -1.470	 27.240	 28.710	-12.885	 27.975	-15.090	-80.000	-82.750	 11.240	-98.090	  3.310	 10.080
       0:00.212	 -1.440	 27.370	 28.810	-12.965	 28.090	-15.125	-80.000	-82.735	 11.295	-98.020	  3.330	 10.130
       0:00.214	 -1.415	 27.495	 28.910	-13.040	 28.205	-15.165	-80.000	-82.720	 11.340	-97.955	  3.340	 10.175
       0:00.216	 -1.390	 27.620	 29.010	-13.115	 28.315	-15.200	-80.000	-82.700	 11.380	-97.890	  3.360	 10.215
       0:00.218	 -1.360	 27.735	 29.095	-13.185	 28.415	-15.230	-80.000	-82.680	 11.420	-97.815	  3.390	 10.250
       0:00.220	 -1.350	 27.840	 29.190	-13.245	 28.515	-15.270	-80.000	-82.660	 11.455	-97.750	  3.410	 10.280
