   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.040	  0.080	  0.120	 -0.020	  0.100	 -0.080	  0.100	  0.100	  0.140	  0.140	  0.180	  0.160
       0:00.002	 -0.040	  0.090	  0.130	 -0.025	  0.110	 -0.085	  0.095	  0.095	  0.135	  0.150	  0.170	  0.150
       0:00.004	 -0.040	  0.100	  0.140	 -0.030	  0.120	 -0.090	  0.095	  0.095	  0.135	  0.150	  0.170	  0.150
       0:00.006	 -0.040	  0.115	  0.155	 -0.035	  0.135	 -0.100	  0.090	  0.090	  0.135	  0.140	  0.175	  0.150
       0:00.008	 -0.040	  0.120	  0.160	 -0.040	  0.140	 -0.100	  0.090	  0.090	  0.140	  0.140	  0.175	  0.150
       0:00.010	 -0.040	  0.130	  0.170	 -0.045	  0.150	 -0.105	  0.090	  0.080	  0.140	  0.140	  0.170	  0.140
       0:00.012	 -0.040	  0.135	  0.175	 -0.045	  0.155	 -0.110	  0.100	  0.090	  0.140	  0.140	  0.160	  0.140
       0:00.014	 -0.040	  0.140	  0.180	 -0.050	  0.160	 -0.110	  0.110	  0.090	  0.140	  0.140	  0.160	  0.140
       0:00.016	 -0.040	  0.140	  0.180	 -0.050	  0.160	 -0.110	  0.110	  0.090	  0.140	  0.140	  0.160	  0.140
       0:00.018	 -0.035	  0.135	  0.170	 -0.050	  0.155	 -0.105	  0.100	  0.080	  0.140	  0.140	  0.160	  0.140
       0:00.020	 -0.035	  0.130	  0.165	 -0.045	  0.150	 -0.100	  0.100	  0.080	  0.140	  0.135	  0.160	  0.140
       0:00.022	 -0.035	  0.120	  0.155	 -0.040	  0.140	 -0.095	  0.095	  0.080	  0.140	  0.130	  0.160	  0.140
       0:00.024	 -0.040	  0.130	  0.170	 -0.045	  0.150	 -0.105	  0.090	  0.090	  0.140	  0.120	  0.170	  0.140
       0:00.026	 -0.040	  0.135	  0.175	 -0.045	  0.155	 -0.110	  0.090	  0.095	  0.140	  0.120	  0.170	  0.140
       0:00.028	 -0.035	  0.135	  0.170	 -0.050	  0.155	 -0.105	  0.090	  0.100	  0.140	  0.120	  0.170	  0.140
       0:00.030	 -0.035	  0.130	  0.165	 -0.045	  0.150	 -0.100	  0.095	  0.100	  0.140	  0.130	  0.155	  0.140
       0:00.032	 -0.040	  0.120	  0.160	 -0.040	  0.140	 -0.100	  0.100	  0.100	  0.140	  0.135	  0.155	  0.140
       0:00.034	 -0.050	  0.130	  0.180	 -0.040	  0.155	 -0.115	  0.110	  0.100	  0.140	  0.140	  0.155	  0.140
       0:00.036	 -0.050	  0.135	  0.185	 -0.040	  0.160	 -0.120	  0.100	  0.095	  0.140	  0.140	  0.160	  0.140
       0:00.038	 -0.040	  0.135	  0.175	 -0.045	  0.155	 -0.110	  0.090	  0.090	  0.140	  0.140	  0.160	  0.140
       0:00.040	 -0.035	  0.130	  0.165	 -0.045	  0.150	 -0.100	  0.090	  0.090	  0.140	  0.135	  0.160	  0.140
       0:00.042	 -0.030	  0.120	  0.150	 -0.045	  0.135	 -0.090	  0.095	  0.095	  0.140	  0.130	  0.170	  0.135
       0:00.044	 -0.030	  0.130	  0.160	 -0.050	  0.145	 -0.095	  0.095	  0.100	  0.150	  0.120	  0.170	  0.130
       0:00.046	 -0.035	  0.135	  0.170	 -0.050	  0.155	 -0.105	  0.080	  0.095	  0.150	  0.120	  0.160	  0.120
