   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.120	  0.120	  0.000	 -0.120	  0.060	  0.060	  0.040	  0.040	  0.020	 -0.020	  0.120	 -0.020
       0:00.002	  0.140	  0.120	 -0.020	 -0.130	  0.050	  0.080	  0.040	  0.035	  0.030	  0.000	  0.120	 -0.020
       0:00.004	  0.160	  0.130	 -0.030	 -0.145	  0.050	  0.095	  0.040	  0.035	  0.035	  0.010	  0.120	 -0.020
       0:00.006	  0.180	  0.140	 -0.040	 -0.160	  0.050	  0.110	  0.040	  0.050	  0.050	  0.015	  0.130	 -0.030
       0:00.008	  0.200	  0.170	 -0.030	 -0.185	  0.070	  0.115	  0.040	  0.050	  0.055	  0.015	  0.135	 -0.035
       0:00.010	  0.215	  0.190	 -0.025	 -0.200	  0.080	  0.120	  0.040	  0.050	  0.060	  0.020	  0.140	 -0.050
       0:00.012	  0.230	  0.210	 -0.020	 -0.220	  0.095	  0.125	  0.040	  0.040	  0.060	  0.020	  0.140	 -0.055
       0:00.014	  0.235	  0.215	 -0.020	 -0.225	  0.095	  0.125	  0.050	  0.050	  0.070	  0.020	  0.140	 -0.055
       0:00.016	  0.240	  0.220	 -0.020	 -0.230	  0.100	  0.130	  0.055	  0.055	  0.075	  0.030	  0.140	 -0.050
       0:00.018	  0.250	  0.220	 -0.030	 -0.235	  0.095	  0.140	  0.055	  0.055	  0.080	  0.030	  0.140	 -0.050
       0:00.020	  0.240	  0.215	 -0.025	 -0.225	  0.095	  0.130	  0.055	  0.050	  0.080	  0.030	  0.140	 -0.055
       0:00.022	  0.235	  0.200	 -0.035	 -0.215	  0.080	  0.135	  0.055	  0.040	  0.075	  0.020	  0.135	 -0.070
       0:00.024	  0.220	  0.190	 -0.030	 -0.205	  0.080	  0.125	  0.060	  0.035	  0.070	  0.030	  0.130	 -0.075
       0:00.026	  0.220	  0.180	 -0.040	 -0.200	  0.070	  0.130	  0.060	  0.030	  0.060	  0.035	  0.130	 -0.090
       0:00.028	  0.230	  0.190	 -0.040	 -0.210	  0.075	  0.135	  0.060	  0.020	  0.070	  0.050	  0.135	 -0.095
       0:00.030	  0.240	  0.200	 -0.040	 -0.220	  0.080	  0.140	  0.060	  0.020	  0.080	  0.055	  0.140	 -0.100
       0:00.032	  0.255	  0.210	 -0.045	 -0.230	  0.080	  0.150	  0.070	  0.030	  0.095	  0.060	  0.150	 -0.100
       0:00.034	  0.260	  0.215	 -0.045	 -0.235	  0.085	  0.150	  0.080	  0.040	  0.100	  0.060	  0.155	 -0.095
       0:00.036	  0.270	  0.215	 -0.055	 -0.240	  0.080	  0.160	  0.090	  0.055	  0.100	  0.060	  0.155	 -0.095
       0:00.038	  0.275	  0.230	 -0.045	 -0.250	  0.090	  0.160	  0.090	  0.070	  0.100	  0.060	  0.150	 -0.100
       0:00.040	  0.280	  0.235	 -0.045	 -0.255	  0.095	  0.160	  0.080	  0.060	  0.100	  0.060	  0.150	 -0.115
       0:00.042	  0.275	  0.235	 -0.040	 -0.255	  0.095	  0.155	  0.080	  0.055	  0.100	  0.060	  0.150	 -0.120
       0:00.044	  0.260	  0.215	 -0.045	 -0.235	  0.085	  0.150	  0.090	  0.050	  0.110	  0.070	  0.150	 -0.120
       0:00.046	  0.255	  0.200	 -0.055	 -0.225	  0.070	  0.155	  0.090	  0.055	  0.110	  0.075	  0.140	 -0.120
       0:00.048	  0.260	  0.195	 -0.065	 -0.225	  0.065	  0.160	  0.095	  0.060	  0.110	  0.075	  0.140	 -0.130
       0:00.050	  0.275	  0.210	 -0.065	 -0.240	  0.070	  0.170	  0.095	  0.055	  0.100	  0.070	  0.140	 -0.130
       0:00.052	  0.290	  0.215	 -0.075	 -0.250	  0.070	  0.180	  0.110	  0.050	  0.100	  0.060	  0.140	 -0.130
       0:00.054	  0.290	  0.215	 -0.075	 -0.250	  0.070	  0.180	  0.115	  0.040	  0.110	  0.070	  0.140	 -0.120
       0:00.056	  0.290	  0.220	 -0.070	 -0.255	  0.075	  0.180	  0.130	  0.050	  0.120	  0.080	  0.150	 -0.120
       0:00.058	  0.290	  0.235	 -0.055	 -0.260	  0.090	  0.170	  0.135	  0.055	  0.135	  0.090	  0.155	 -0.130
       0:00.060	  0.310	  0.250	 -0.060	 -0.280	  0.095	  0.185	  0.135	  0.060	  0.135	  0.090	  0.155	 -0.140
       0:00.062	  0.335	  0.240	 -0.095	 -0.285	  0.070	  0.215	  0.130	  0.055	  0.130	  0.075	  0.150	 -0.155
       0:00.064	  0.350	  0.230	 -0.120	 -0.290	  0.055	  0.235	  0.115	  0.050	  0.120	  0.075	  0.135	 -0.160
       0:00.066	  0.350	  0.220	 -0.130	 -0.285	  0.045	  0.240	  0.110	  0.035	  0.120	  0.070	  0.130	 -0.160
       0:00.068	  0.330	  0.220	 -0.110	 -0.275	  0.055	  0.220	  0.110	  0.035	  0.130	  0.075	  0.130	 -0.155
       0:00.070	  0.315	  0.215	 -0.100	 -0.265	  0.055	  0.205	  0.115	  0.035	  0.135	  0.070	  0.135	 -0.155
       0:00.072	  0.315	  0.215	 -0.100	 -0.265	  0.055	  0.205	  0.120	  0.050	  0.135	  0.070	  0.135	 -0.155
       0:00.074	  0.335	  0.220	 -0.115	 -0.275	  0.050	  0.225	  0.120	  0.050	  0.130	  0.070	  0.130	 -0.160
       0:00.076	  0.360	  0.250	 -0.110	 -0.305	  0.070	  0.235	  0.130	  0.055	  0.135	  0.080	  0.130	 -0.160
       0:00.078	  0.380	  0.275	 -0.105	 -0.325	  0.085	  0.240	  0.140	  0.055	  0.155	  0.095	  0.140	 -0.160
       0:00.080	  0.395	  0.295	 -0.100	 -0.345	  0.095	  0.245	  0.160	  0.070	  0.170	  0.100	  0.150	 -0.160
       0:00.082	  0.395	  0.295	 -0.100	 -0.345	  0.095	  0.245	  0.175	  0.070	  0.160	  0.100	  0.150	 -0.170
       0:00.084	  0.395	  0.280	 -0.115	 -0.335	  0.080	  0.255	  0.175	  0.060	  0.150	  0.095	  0.140	 -0.170
       0:00.086	  0.380	  0.260	 -0.120	 -0.320	  0.070	  0.250	  0.170	  0.050	  0.140	  0.090	  0.140	 -0.175
       0:00.088	  0.370	  0.240	 -0.130	 -0.305	  0.055	  0.250	  0.155	  0.040	  0.135	  0.080	  0.130	 -0.180
       0:00.090	  0.340	  0.230	 -0.110	 -0.285	  0.060	  0.225	  0.150	  0.035	  0.135	  0.080	  0.120	 -0.195
       0:00.092	  0.330	  0.220	 -0.110	 -0.275	  0.055	  0.220	  0.135	  0.020	  0.130	  0.080	  0.110	 -0.200
       0:00.094	  0.320	  0.230	 -0.090	 -0.275	  0.070	  0.205	  0.130	  0.015	  0.130	  0.080	  0.110	 -0.200
       0:00.096	  0.320	  0.235	 -0.085	 -0.275	  0.075	  0.200	  0.120	  0.020	  0.130	  0.080	  0.110	 -0.200
       0:00.098	  0.330	  0.240	 -0.090	 -0.285	  0.075	  0.210	  0.130	  0.040	  0.140	  0.080	  0.115	 -0.200
       0:00.100	  0.350	  0.255	 -0.095	 -0.300	  0.080	  0.220	  0.135	  0.055	  0.150	  0.080	  0.120	 -0.200
       0:00.102	  0.375	  0.260	 -0.115	 -0.315	  0.070	  0.245	  0.140	  0.055	  0.140	  0.075	  0.115	 -0.210
       0:00.104	  0.395	  0.270	 -0.125	 -0.330	  0.070	  0.260	  0.140	  0.050	  0.135	  0.070	  0.100	 -0.215
       0:00.106	  0.410	  0.275	 -0.135	 -0.340	  0.070	  0.270	  0.135	  0.040	  0.135	  0.070	  0.095	 -0.220
       0:00.108	  0.415	  0.290	 -0.125	 -0.350	  0.080	  0.270	  0.135	  0.040	  0.140	  0.075	  0.095	 -0.220
       0:00.110	  0.420	  0.300	 -0.120	 -0.360	  0.090	  0.270	  0.140	  0.035	  0.140	  0.090	  0.100	 -0.220
       0:00.112	  0.430	  0.310	 -0.120	 -0.370	  0.095	  0.275	  0.155	  0.035	  0.140	  0.090	  0.100	 -0.220
       0:00.114	  0.435	  0.315	 -0.120	 -0.375	  0.095	  0.275	  0.150	  0.035	  0.140	  0.090	  0.100	 -0.220
       0:00.116	  0.440	  0.315	 -0.125	 -0.375	  0.095	  0.280	  0.140	  0.040	  0.140	  0.080	  0.100	 -0.220
       0:00.118	  0.440	  0.315	 -0.125	 -0.375	  0.095	  0.280	  0.130	  0.035	  0.135	  0.080	  0.100	 -0.220
       0:00.120	  0.440	  0.320	 -0.120	 -0.380	  0.100	  0.280	  0.130	  0.030	  0.135	  0.090	  0.100	 -0.230
       0:00.122	  0.440	  0.335	 -0.105	 -0.385	  0.115	  0.270	  0.120	  0.030	  0.135	  0.090	  0.100	 -0.230
