   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.020	  0.100	  0.080	 -0.060	  0.090	 -0.030	  0.020	  0.100	  0.000	 -0.020	 -0.020	 -0.060
          0.002	  0.020	  0.100	  0.080	 -0.060	  0.090	 -0.030	  0.020	  0.100	  0.000	 -0.035	 -0.030	 -0.060
          0.004	  0.020	  0.100	  0.080	 -0.060	  0.090	 -0.030	  0.020	  0.100	  0.000	 -0.040	 -0.030	 -0.055
          0.006	  0.020	  0.100	  0.080	 -0.060	  0.090	 -0.030	  0.020	  0.100	  0.000	 -0.035	 -0.030	 -0.050
          0.008	  0.015	  0.100	  0.085	 -0.055	  0.090	 -0.035	  0.020	  0.100	 -0.010	 -0.035	 -0.020	 -0.040
          0.010	  0.010	  0.100	  0.090	 -0.055	  0.095	 -0.040	  0.020	  0.100	 -0.010	 -0.035	 -0.020	 -0.040
          0.012	  0.000	  0.100	  0.100	 -0.050	  0.100	 -0.050	  0.020	  0.100	  0.000	 -0.035	 -0.020	 -0.040
          0.014	  0.010	  0.100	  0.090	 -0.055	  0.095	 -0.040	  0.020	  0.100	  0.015	 -0.030	 -0.030	 -0.040
          0.016	  0.010	  0.100	  0.090	 -0.055	  0.095	 -0.040	  0.015	  0.100	  0.020	 -0.020	 -0.035	 -0.040
          0.018	  0.010	  0.100	  0.090	 -0.055	  0.095	 -0.040	  0.000	  0.100	  0.020	 -0.020	 -0.035	 -0.040
          0.020	  0.010	  0.100	  0.090	 -0.055	  0.095	 -0.040	  0.000	  0.100	  0.015	 -0.030	 -0.035	 -0.040
          0.022	  0.010	  0.100	  0.090	 -0.055	  0.095	 -0.040	  0.010	  0.100	  0.015	 -0.030	 -0.030	 -0.040
          0.024	  0.010	  0.095	  0.085	 -0.050	  0.090	 -0.040	  0.020	  0.100	  0.015	 -0.030	 -0.030	 -0.040
          0.026	  0.010	  0.095	  0.085	 -0.050	  0.090	 -0.040	  0.020	  0.100	  0.015	 -0.020	 -0.020	 -0.040
          0.028	  0.010	  0.090	  0.080	 -0.050	  0.085	 -0.035	  0.020	  0.100	  0.010	 -0.020	 -0.020	 -0.040
          0.030	  0.010	  0.090	  0.080	 -0.050	  0.085	 -0.035	  0.020	  0.100	  0.010	 -0.030	 -0.020	 -0.040
          0.032	  0.000	  0.080	  0.080	 -0.040	  0.080	 -0.040	  0.020	  0.100	  0.015	 -0.035	 -0.030	 -0.040
          0.034	  0.010	  0.080	  0.070	 -0.045	  0.075	 -0.030	  0.015	  0.100	  0.020	 -0.040	 -0.035	 -0.040
          0.036	  0.015	  0.080	  0.065	 -0.045	  0.070	 -0.025	  0.010	  0.095	  0.015	 -0.035	 -0.040	 -0.050
          0.038	  0.015	  0.080	  0.065	 -0.045	  0.070	 -0.025	  0.000	  0.090	  0.010	 -0.035	 -0.035	 -0.050
          0.040	  0.010	  0.080	  0.070	 -0.045	  0.075	 -0.030	 -0.010	  0.080	  0.010	 -0.035	 -0.035	 -0.050
          0.042	  0.000	  0.080	  0.080	 -0.040	  0.080	 -0.040	 -0.010	  0.080	  0.010	 -0.040	 -0.035	 -0.050
          0.044	  0.000	  0.080	  0.080	 -0.040	  0.080	 -0.040	 -0.010	  0.080	  0.015	 -0.040	 -0.040	 -0.050
          0.046	  0.010	  0.080	  0.070	 -0.045	  0.075	 -0.030	  0.000	  0.075	  0.015	 -0.040	 -0.040	 -0.055
          0.048	  0.015	  0.080	  0.065	 -0.045	  0.070	 -0.025	  0.000	  0.075	  0.015	 -0.040	 -0.050	 -0.055
          0.050	  0.015	  0.075	  0.060	 -0.045	  0.065	 -0.025	 -0.010	  0.075	  0.010	 -0.040	 -0.055	 -0.060
          0.052	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	 -0.015	  0.080	  0.010	 -0.040	 -0.060	 -0.055
          0.054	 -0.010	  0.060	  0.070	 -0.025	  0.065	 -0.040	 -0.020	  0.075	  0.010	 -0.040	 -0.060	 -0.055
          0.056	 -0.015	  0.070	  0.085	 -0.025	  0.080	 -0.050	 -0.020	  0.070	  0.010	 -0.040	 -0.060	 -0.055
          0.058	 -0.015	  0.080	  0.095	 -0.030	  0.090	 -0.055	 -0.020	  0.070	  0.000	 -0.040	 -0.060	 -0.060
          0.060	  0.000	  0.075	  0.075	 -0.035	  0.075	 -0.040	 -0.020	  0.075	  0.000	 -0.040	 -0.055	 -0.060
          0.062	  0.000	  0.070	  0.070	 -0.035	  0.070	 -0.035	 -0.015	  0.075	  0.000	 -0.040	 -0.055	 -0.060
          0.064	 -0.010	  0.060	  0.070	 -0.025	  0.065	 -0.040	 -0.010	  0.075	  0.000	 -0.040	 -0.055	 -0.060
          0.066	 -0.015	  0.060	  0.075	 -0.020	  0.070	 -0.045	  0.000	  0.075	  0.000	 -0.040	 -0.070	 -0.060
          0.068	  0.000	  0.060	  0.060	 -0.030	  0.060	 -0.030	  0.000	  0.075	  0.000	 -0.040	 -0.075	 -0.060
          0.070	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	  0.000	  0.070	 -0.010	 -0.050	 -0.080	 -0.060
          0.072	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	 -0.010	  0.060	 -0.015	 -0.055	 -0.080	 -0.070
          0.074	  0.000	  0.070	  0.070	 -0.035	  0.070	 -0.035	 -0.010	  0.060	 -0.020	 -0.060	 -0.080	 -0.070
          0.076	  0.010	  0.070	  0.060	 -0.040	  0.065	 -0.025	 -0.010	  0.060	 -0.020	 -0.060	 -0.075	 -0.070
          0.078	  0.010	  0.070	  0.060	 -0.040	  0.065	 -0.025	 -0.010	  0.060	 -0.020	 -0.055	 -0.075	 -0.060
          0.080	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	 -0.010	  0.060	 -0.020	 -0.050	 -0.070	 -0.060
          0.082	  0.000	  0.060	  0.060	 -0.030	  0.060	 -0.030	 -0.010	  0.055	 -0.020	 -0.050	 -0.075	 -0.060
          0.084	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	  0.000	  0.055	 -0.020	 -0.055	 -0.075	 -0.060
          0.086	  0.015	  0.060	  0.045	 -0.035	  0.050	 -0.015	  0.000	  0.055	 -0.030	 -0.060	 -0.080	 -0.060
          0.088	  0.020	  0.060	  0.040	 -0.040	  0.050	 -0.010	 -0.010	  0.060	 -0.035	 -0.070	 -0.080	 -0.060
          0.090	  0.020	  0.060	  0.040	 -0.040	  0.050	 -0.010	 -0.010	  0.060	 -0.040	 -0.075	 -0.080	 -0.060
          0.092	  0.020	  0.060	  0.040	 -0.040	  0.050	 -0.010	  0.000	  0.060	 -0.035	 -0.080	 -0.080	 -0.070
