   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.040	  0.140	  0.120	  0.060	  0.100	  0.120
          0.002	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.030	  0.130	  0.115	  0.040	  0.095	  0.110
          0.004	 -0.020	 -0.050	 -0.030	  0.035	 -0.040	  0.005	  0.020	  0.110	  0.100	  0.020	  0.080	  0.095
          0.006	 -0.015	 -0.070	 -0.055	  0.040	 -0.060	  0.020	  0.015	  0.095	  0.090	  0.015	  0.070	  0.090
          0.008	 -0.020	 -0.090	 -0.070	  0.055	 -0.080	  0.025	  0.030	  0.095	  0.080	  0.010	  0.060	  0.080
          0.010	 -0.035	 -0.090	 -0.055	  0.060	 -0.070	  0.010	  0.040	  0.100	  0.080	  0.015	  0.070	  0.090
          0.012	 -0.020	 -0.075	 -0.055	  0.045	 -0.065	  0.020	  0.060	  0.110	  0.090	  0.020	  0.080	  0.100
          0.014	  0.010	 -0.040	 -0.050	  0.015	 -0.045	  0.030	  0.070	  0.115	  0.095	  0.035	  0.095	  0.115
          0.016	  0.035	 -0.020	 -0.055	 -0.005	 -0.040	  0.045	  0.060	  0.120	  0.100	  0.035	  0.095	  0.115
          0.018	  0.030	 -0.030	 -0.060	  0.000	 -0.045	  0.045	  0.055	  0.130	  0.110	  0.035	  0.100	  0.115
          0.020	  0.010	 -0.040	 -0.050	  0.015	 -0.045	  0.030	  0.055	  0.130	  0.110	  0.030	  0.100	  0.110
          0.022	 -0.010	 -0.040	 -0.030	  0.025	 -0.035	  0.010	  0.050	  0.120	  0.100	  0.030	  0.100	  0.100
          0.024	  0.000	 -0.030	 -0.030	  0.015	 -0.030	  0.015	  0.040	  0.115	  0.095	  0.020	  0.090	  0.095
          0.026	  0.000	 -0.020	 -0.020	  0.010	 -0.020	  0.010	  0.035	  0.115	  0.095	  0.020	  0.090	  0.095
          0.028	 -0.015	 -0.030	 -0.015	  0.020	 -0.020	  0.000	  0.040	  0.115	  0.100	  0.020	  0.095	  0.100
          0.030	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.040	  0.110	  0.100	  0.020	  0.100	  0.095
          0.032	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.050	  0.110	  0.100	  0.020	  0.100	  0.095
          0.034	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	  0.050	  0.115	  0.100	  0.030	  0.095	  0.095
          0.036	 -0.020	 -0.030	 -0.010	  0.025	 -0.020	 -0.005	  0.050	  0.120	  0.095	  0.030	  0.090	  0.100
          0.038	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.040	  0.115	  0.090	  0.030	  0.090	  0.100
          0.040	 -0.010	 -0.030	 -0.020	  0.020	 -0.025	  0.005	  0.035	  0.110	  0.090	  0.030	  0.100	  0.100
          0.042	  0.020	 -0.035	 -0.055	  0.005	 -0.045	  0.040	  0.035	  0.115	  0.095	  0.035	  0.115	  0.100
          0.044	  0.030	 -0.040	 -0.070	  0.005	 -0.055	  0.050	  0.035	  0.130	  0.100	  0.040	  0.115	  0.100
          0.046	  0.010	 -0.055	 -0.065	  0.020	 -0.060	  0.040	  0.040	  0.130	  0.100	  0.035	  0.110	  0.090
          0.048	 -0.020	 -0.070	 -0.050	  0.045	 -0.060	  0.015	  0.040	  0.110	  0.095	  0.015	  0.090	  0.075
          0.050	 -0.040	 -0.075	 -0.035	  0.055	 -0.055	  0.000	  0.040	  0.090	  0.090	  0.000	  0.075	  0.060
          0.052	 -0.030	 -0.060	 -0.030	  0.045	 -0.045	  0.000	  0.040	  0.090	  0.090	  0.000	  0.075	  0.075
          0.054	 -0.015	 -0.040	 -0.025	  0.025	 -0.030	  0.005	  0.040	  0.095	  0.095	  0.020	  0.090	  0.090
          0.056	 -0.015	 -0.035	 -0.020	  0.025	 -0.025	  0.005	  0.035	  0.100	  0.100	  0.035	  0.100	  0.100
          0.058	 -0.020	 -0.050	 -0.030	  0.035	 -0.040	  0.005	  0.035	  0.100	  0.100	  0.040	  0.100	  0.100
          0.060	 -0.015	 -0.050	 -0.035	  0.030	 -0.040	  0.010	  0.035	  0.100	  0.100	  0.035	  0.100	  0.100
          0.062	  0.010	 -0.040	 -0.050	  0.015	 -0.045	  0.030	  0.040	  0.100	  0.100	  0.035	  0.110	  0.100
