   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.080	  0.100	  0.020	 -0.090	  0.060	  0.030	  0.020	  0.060	-80.740	  0.220	  0.180	  0.140
       0:00.002	  0.050	  0.100	  0.050	 -0.075	  0.075	  0.000	 -0.015	  0.070	-80.750	  0.200	  0.190	  0.120
       0:00.004	  0.010	  0.095	  0.085	 -0.050	  0.090	 -0.040	 -0.030	  0.070	-80.755	  0.200	  0.200	  0.130
       0:00.006	 -0.010	  0.080	  0.090	 -0.035	  0.085	 -0.050	 -0.035	  0.060	-80.770	  0.210	  0.210	  0.140
       0:00.008	  0.010	  0.060	  0.050	 -0.035	  0.055	 -0.020	 -0.035	  0.055	-80.775	  0.200	  0.210	  0.140
       0:00.010	  0.050	  0.075	  0.025	 -0.060	  0.050	  0.010	 -0.040	  0.060	-80.780	  0.195	  0.210	  0.130
       0:00.012	  0.060	  0.095	  0.035	 -0.075	  0.065	  0.010	 -0.035	  0.075	-80.790	  0.200	  0.220	  0.130
       0:00.014	  0.090	  0.120	  0.030	 -0.105	  0.075	  0.030	 -0.020	  0.075	-80.795	  0.215	  0.230	  0.135
       0:00.016	  0.150	  0.155	  0.005	 -0.150	  0.080	  0.070	 -0.015	  0.070	-80.810	  0.220	  0.220	  0.140
       0:00.018	  0.180	  0.195	  0.015	 -0.185	  0.105	  0.080	 -0.010	  0.075	-80.815	  0.230	  0.215	  0.140
       0:00.020	  0.155	  0.210	  0.055	 -0.180	  0.130	  0.050	 -0.010	  0.100	-80.820	  0.250	  0.230	  0.155
       0:00.022	  0.115	  0.195	  0.080	 -0.155	  0.135	  0.015	  0.000	  0.120	-80.830	  0.270	  0.240	  0.170
       0:00.024	  0.110	  0.155	  0.045	 -0.130	  0.100	  0.030	 -0.015	  0.110	-80.835	  0.260	  0.235	  0.160
       0:00.026	  0.110	  0.110	  0.000	 -0.110	  0.055	  0.055	 -0.050	  0.070	-80.850	  0.230	  0.200	  0.135
       0:00.028	  0.070	  0.090	  0.020	 -0.080	  0.055	  0.025	 -0.055	  0.060	-80.855	  0.215	  0.200	  0.130
       0:00.030	  0.035	  0.120	  0.085	 -0.075	  0.100	 -0.025	 -0.030	  0.095	-80.860	  0.240	  0.235	  0.160
       0:00.032	  0.055	  0.170	  0.115	 -0.110	  0.140	 -0.030	  0.000	  0.130	-80.870	  0.280	  0.275	  0.195
