   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.200	 -0.140	  0.060	  0.170	 -0.040	 -0.130	  3.300	 -0.120	 -0.300	 -0.300	  0.040	  0.200
       0:00.002	 -0.195	 -0.135	  0.060	  0.165	 -0.035	 -0.125	  3.350	 -0.120	 -0.295	 -0.290	  0.050	  0.195
       0:00.004	 -0.190	 -0.135	  0.055	  0.160	 -0.040	 -0.120	  3.355	 -0.120	 -0.290	 -0.280	  0.050	  0.190
       0:00.006	 -0.190	 -0.130	  0.060	  0.160	 -0.035	 -0.125	  3.320	 -0.115	 -0.290	 -0.275	  0.040	  0.180
       0:00.008	 -0.190	 -0.130	  0.060	  0.160	 -0.035	 -0.125	  3.280	 -0.110	 -0.275	 -0.270	  0.040	  0.180
       0:00.010	 -0.195	 -0.120	  0.075	  0.155	 -0.020	 -0.135	  3.260	 -0.110	 -0.275	 -0.260	  0.040	  0.175
       0:00.012	 -0.195	 -0.130	  0.065	  0.160	 -0.030	 -0.130	  3.280	 -0.110	 -0.270	 -0.255	  0.050	  0.175
       0:00.014	 -0.200	 -0.135	  0.065	  0.165	 -0.035	 -0.130	  3.340	 -0.100	 -0.260	 -0.250	  0.055	  0.175
       0:00.016	 -0.200	 -0.140	  0.060	  0.170	 -0.040	 -0.130	  3.415	 -0.095	 -0.250	 -0.240	  0.060	  0.175
       0:00.018	 -0.200	 -0.140	  0.060	  0.170	 -0.040	 -0.130	  3.475	 -0.090	 -0.235	 -0.235	  0.060	  0.170
       0:00.020	 -0.200	 -0.140	  0.060	  0.170	 -0.040	 -0.130	  3.495	 -0.095	 -0.240	 -0.230	  0.060	  0.160
       0:00.022	 -0.200	 -0.140	  0.060	  0.170	 -0.040	 -0.130	  3.475	 -0.090	 -0.240	 -0.220	  0.060	  0.160
       0:00.024	 -0.200	 -0.140	  0.060	  0.170	 -0.040	 -0.130	  3.435	 -0.095	 -0.240	 -0.220	  0.060	  0.160
