   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.020	  0.060	  0.060	  0.040	  0.040	  0.020
          0.002	 -0.010	 -0.010	  0.000	  0.010	 -0.005	 -0.005	  0.020	  0.060	  0.055	  0.040	  0.040	  0.020
          0.004	 -0.015	 -0.010	  0.005	  0.010	  0.000	 -0.010	  0.020	  0.060	  0.055	  0.040	  0.040	  0.020
          0.006	 -0.020	 -0.010	  0.010	  0.015	  0.000	 -0.015	  0.020	  0.060	  0.060	  0.040	  0.040	  0.020
          0.008	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.020	  0.060	  0.060	  0.040	  0.035	  0.020
          0.010	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.020	  0.055	  0.055	  0.035	  0.030	  0.010
          0.012	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.020	  0.050	  0.055	  0.035	  0.020	  0.010
          0.014	 -0.020	  0.010	  0.030	  0.005	  0.020	 -0.025	  0.015	  0.040	  0.050	  0.030	  0.020	 -0.010
          0.016	 -0.020	  0.010	  0.030	  0.005	  0.020	 -0.025	  0.015	  0.040	  0.050	  0.035	  0.020	  0.000
          0.018	 -0.020	  0.010	  0.030	  0.005	  0.020	 -0.025	  0.015	  0.050	  0.040	  0.030	  0.020	 -0.010
          0.020	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.020	  0.055	  0.040	  0.035	  0.020	  0.000
          0.022	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.020	  0.060	  0.040	  0.030	  0.020	  0.010
          0.024	 -0.020	 -0.010	  0.010	  0.015	  0.000	 -0.015	  0.020	  0.060	  0.040	  0.035	  0.030	  0.010
          0.026	 -0.020	 -0.015	  0.005	  0.015	 -0.005	 -0.010	  0.020	  0.055	  0.040	  0.035	  0.030	  0.010
          0.028	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.020	  0.050	  0.040	  0.035	  0.030	  0.000
          0.030	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.020	  0.050	  0.040	  0.030	  0.020	  0.000
          0.032	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.030	  0.050	  0.035	  0.015	  0.020	  0.000
          0.034	 -0.040	 -0.015	  0.025	  0.025	  0.005	 -0.030	  0.030	  0.050	  0.030	  0.010	  0.015	  0.000
          0.036	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	  0.030	  0.040	  0.030	  0.010	  0.015	  0.000
          0.038	 -0.030	  0.010	  0.040	  0.010	  0.025	 -0.035	  0.030	  0.050	  0.035	  0.015	  0.015	  0.000
          0.040	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.030	  0.055	  0.050	  0.020	  0.020	  0.000
          0.042	 -0.030	 -0.015	  0.015	  0.020	  0.000	 -0.020	  0.030	  0.055	  0.050	  0.020	  0.020	  0.000
          0.044	 -0.035	 -0.015	  0.020	  0.025	  0.005	 -0.025	  0.020	  0.050	  0.040	  0.020	  0.015	 -0.010
          0.046	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.020	  0.035	  0.035	  0.020	  0.010	 -0.015
          0.048	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.020	  0.035	  0.035	  0.020	  0.000	 -0.015
          0.050	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.020	  0.030	  0.035	  0.015	  0.000	 -0.015
          0.052	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	  0.020	  0.035	  0.030	  0.015	  0.000	 -0.010
          0.054	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	  0.030	  0.035	  0.020	  0.015	  0.000	 -0.015
          0.056	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	  0.030	  0.040	  0.020	  0.020	 -0.010	 -0.015
          0.058	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.030	  0.035	  0.020	  0.015	 -0.015	 -0.030
          0.060	 -0.040	 -0.010	  0.030	  0.025	  0.010	 -0.035	  0.020	  0.030	  0.020	  0.010	 -0.015	 -0.030
          0.062	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	  0.030	  0.030	  0.030	  0.010	 -0.010	 -0.020
          0.064	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	  0.030	  0.030	  0.030	  0.015	  0.000	 -0.010
          0.066	 -0.040	 -0.050	 -0.010	  0.045	 -0.030	 -0.015	  0.035	  0.035	  0.035	  0.020	  0.010	  0.000
          0.068	 -0.040	 -0.050	 -0.010	  0.045	 -0.030	 -0.015	  0.035	  0.035	  0.035	  0.020	  0.015	  0.000
          0.070	 -0.040	 -0.050	 -0.010	  0.045	 -0.030	 -0.015	  0.035	  0.035	  0.035	  0.015	  0.015	 -0.010
          0.072	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.030	  0.030	  0.030	  0.015	  0.000	 -0.015
          0.074	 -0.035	 -0.030	  0.005	  0.030	 -0.010	 -0.020	  0.020	  0.020	  0.020	  0.010	 -0.015	 -0.020
          0.076	 -0.035	 -0.015	  0.020	  0.025	  0.005	 -0.025	  0.020	  0.020	  0.020	  0.010	 -0.020	 -0.020
          0.078	 -0.040	 -0.010	  0.030	  0.025	  0.010	 -0.035	  0.020	  0.020	  0.020	  0.000	 -0.015	 -0.020
          0.080	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.020	  0.020	  0.015	  0.000	 -0.010	 -0.020
          0.082	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.030	  0.020	  0.015	  0.000	 -0.010	 -0.020
          0.084	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.030	  0.030	  0.015	  0.010	 -0.010	 -0.015
          0.086	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.030	  0.030	  0.020	  0.010	 -0.010	 -0.015
          0.088	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	  0.020	  0.020	  0.015	  0.010	 -0.010	 -0.020
          0.090	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.015	  0.010	  0.000	 -0.010	 -0.015	 -0.035
          0.092	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.010	  0.000	 -0.010	 -0.015	 -0.020	 -0.040
          0.094	 -0.030	 -0.010	  0.020	  0.020	  0.005	 -0.025	  0.010	  0.010	  0.000	 -0.015	 -0.015	 -0.035
          0.096	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.015	  0.015	  0.015	 -0.010	 -0.010	 -0.030
          0.098	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.020	  0.020	  0.020	 -0.010	  0.000	 -0.020
          0.100	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	  0.015	  0.015	  0.020	 -0.015	 -0.015	 -0.030
          0.102	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	  0.010	  0.010	  0.015	 -0.020	 -0.030	 -0.030
          0.104	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	  0.010	  0.010	  0.010	 -0.015	 -0.035	 -0.030
          0.106	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	  0.015	  0.010	  0.010	 -0.010	 -0.020	 -0.020
          0.108	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.020	  0.010	  0.010	 -0.010	 -0.015	 -0.020
          0.110	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.015	 -0.010	  0.000	 -0.015	 -0.015	 -0.020
          0.112	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	  0.000	 -0.010	 -0.010	 -0.020	 -0.030	 -0.030
          0.114	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.000	  0.000	 -0.010	 -0.015	 -0.030	 -0.030
          0.116	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.010	  0.015	  0.010	 -0.010	 -0.020	 -0.030
          0.118	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.020	  0.020	  0.010	 -0.010	 -0.015	 -0.020
          0.120	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.015	  0.015	  0.010	 -0.010	 -0.015	 -0.020
          0.122	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.010	  0.010	  0.000	 -0.010	 -0.020	 -0.020
          0.124	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.010	  0.000	 -0.010	 -0.010	 -0.020	 -0.020
          0.126	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.010	  0.000	 -0.010	 -0.010	 -0.020	 -0.030
          0.128	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.015	  0.000	 -0.010	 -0.015	 -0.015	 -0.030
          0.130	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.010	  0.000	  0.000	 -0.010	 -0.015	 -0.030
          0.132	 -0.035	 -0.030	  0.005	  0.030	 -0.010	 -0.020	  0.015	 -0.010	  0.000	 -0.015	 -0.020	 -0.020
          0.134	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.010	 -0.010	 -0.010	 -0.015	 -0.030	 -0.030
          0.136	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.010	 -0.010	 -0.010	 -0.020	 -0.030	 -0.035
          0.138	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	  0.000	 -0.010	 -0.015	 -0.020	 -0.020	 -0.040
          0.140	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	  0.000	 -0.015	 -0.015	 -0.020	 -0.020	 -0.035
          0.142	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	  0.000	 -0.015	 -0.020	 -0.020	 -0.020	 -0.035
          0.144	 -0.030	 -0.050	 -0.020	  0.040	 -0.035	 -0.005	  0.000	 -0.010	 -0.020	 -0.020	 -0.030	 -0.035
          0.146	 -0.035	 -0.050	 -0.015	  0.040	 -0.030	 -0.010	  0.000	 -0.010	 -0.020	 -0.030	 -0.035	 -0.040
          0.148	 -0.035	 -0.050	 -0.015	  0.040	 -0.030	 -0.010	 -0.010	 -0.015	 -0.020	 -0.035	 -0.035	 -0.035
          0.150	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	 -0.015	 -0.020	 -0.020	 -0.035	 -0.035	 -0.030
          0.152	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.020	 -0.020	 -0.020	 -0.035	 -0.035	 -0.020
          0.154	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.015	 -0.020	 -0.020	 -0.030	 -0.035	 -0.030
          0.156	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.010	 -0.020	 -0.020	 -0.030	 -0.030	 -0.035
          0.158	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	 -0.010	 -0.020	 -0.020	 -0.030	 -0.030	 -0.040
          0.160	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	 -0.015	 -0.020	 -0.020	 -0.035	 -0.030	 -0.040
          0.162	 -0.020	 -0.015	  0.005	  0.015	 -0.005	 -0.010	 -0.015	 -0.015	 -0.020	 -0.035	 -0.030	 -0.035
          0.164	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	 -0.010	 -0.015	 -0.020	 -0.030	 -0.030	 -0.035
          0.166	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.000	 -0.015	 -0.020	 -0.020	 -0.035	 -0.035
          0.168	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.010	 -0.015	 -0.015	 -0.020	 -0.030	 -0.035
          0.170	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.000	 -0.015	 -0.015	 -0.030	 -0.020	 -0.035
          0.172	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.000	 -0.015	 -0.015	 -0.030	 -0.020	 -0.035
          0.174	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	 -0.010	 -0.020	 -0.020	 -0.030	 -0.035	 -0.035
          0.176	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.000	 -0.020	 -0.020	 -0.020	 -0.040	 -0.035
          0.178	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.000	 -0.020	 -0.030	 -0.030	 -0.040	 -0.035
          0.180	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.010	 -0.020	 -0.030	 -0.035	 -0.040	 -0.040
          0.182	 -0.020	 -0.040	 -0.020	  0.030	 -0.030	  0.000	 -0.010	 -0.020	 -0.030	 -0.040	 -0.040	 -0.040
