   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.020	 -0.060	  0.000	 -0.040	 -0.040	 -0.040
          0.002	 -0.010	  0.020	  0.030	 -0.005	  0.025	 -0.020	  0.020	 -0.080	 -0.010	 -0.040	 -0.040	 -0.050
          0.004	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.020	 -0.090	 -0.010	 -0.040	 -0.035	 -0.050
          0.006	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.030	 -0.080	  0.000	 -0.035	 -0.030	 -0.040
          0.008	 -0.035	 -0.060	 -0.025	  0.045	 -0.040	 -0.005	  0.030	 -0.070	  0.010	 -0.030	 -0.030	 -0.035
          0.010	 -0.020	 -0.060	 -0.040	  0.040	 -0.050	  0.010	  0.030	 -0.070	  0.010	 -0.030	 -0.035	 -0.035
          0.012	 -0.015	 -0.050	 -0.035	  0.030	 -0.040	  0.010	  0.020	 -0.080	  0.000	 -0.035	 -0.040	 -0.050
          0.014	 -0.015	 -0.030	 -0.015	  0.020	 -0.020	  0.000	  0.015	 -0.095	 -0.010	 -0.040	 -0.040	 -0.055
          0.016	 -0.030	 -0.015	  0.015	  0.020	  0.000	 -0.020	  0.000	 -0.095	 -0.015	 -0.040	 -0.050	 -0.060
          0.018	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	  0.000	 -0.090	 -0.010	 -0.030	 -0.040	 -0.055
          0.020	 -0.050	 -0.050	  0.000	  0.050	 -0.025	 -0.025	  0.015	 -0.080	  0.015	 -0.015	 -0.035	 -0.050
          0.022	 -0.050	 -0.040	  0.010	  0.045	 -0.015	 -0.030	  0.030	 -0.080	  0.030	 -0.010	 -0.030	 -0.040
          0.024	 -0.035	 -0.030	  0.005	  0.030	 -0.010	 -0.020	  0.030	 -0.080	  0.035	 -0.015	 -0.030	 -0.040
          0.026	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	  0.030	 -0.075	  0.035	 -0.020	 -0.030	 -0.040
          0.028	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.035	 -0.070	  0.040	 -0.020	 -0.030	 -0.040
          0.030	 -0.035	 -0.055	 -0.020	  0.045	 -0.035	 -0.005	  0.040	 -0.070	  0.040	 -0.020	 -0.035	 -0.040
          0.032	 -0.035	 -0.060	 -0.025	  0.045	 -0.040	 -0.005	  0.040	 -0.090	  0.040	 -0.030	 -0.050	 -0.040
          0.034	 -0.030	 -0.055	 -0.025	  0.040	 -0.040	  0.000	  0.035	 -0.115	  0.035	 -0.040	 -0.050	 -0.050
          0.036	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.030	 -0.130	  0.035	 -0.050	 -0.040	 -0.050
          0.038	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	  0.030	 -0.120	  0.050	 -0.040	 -0.030	 -0.050
          0.040	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.030	 -0.100	  0.060	 -0.030	 -0.030	 -0.040
          0.042	 -0.055	 -0.050	  0.005	  0.050	 -0.020	 -0.030	  0.020	 -0.095	  0.060	 -0.030	 -0.035	 -0.040
          0.044	 -0.060	 -0.035	  0.025	  0.045	 -0.005	 -0.040	  0.020	 -0.095	  0.050	 -0.035	 -0.040	 -0.040
          0.046	 -0.050	 -0.020	  0.030	  0.035	  0.005	 -0.040	  0.030	 -0.100	  0.050	 -0.040	 -0.040	 -0.040
          0.048	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.040	 -0.095	  0.055	 -0.035	 -0.040	 -0.035
          0.050	 -0.030	  0.000	  0.030	  0.015	  0.015	 -0.030	  0.040	 -0.090	  0.060	 -0.030	 -0.035	 -0.030
          0.052	 -0.035	 -0.010	  0.025	  0.020	  0.010	 -0.030	  0.040	 -0.080	  0.060	 -0.020	 -0.035	 -0.030
