   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.180	 -0.040	  0.140	  0.110	  0.050	 -0.160	  0.080	  0.040	  0.000	 -0.060	 -0.080	 -0.080
       0:00.002	 -0.115	 -0.050	  0.065	  0.080	  0.010	 -0.090	  0.080	  0.035	  0.000	 -0.060	 -0.095	 -0.090
       0:00.004	 -0.075	 -0.040	  0.035	  0.055	  0.000	 -0.055	  0.075	  0.035	 -0.010	 -0.070	 -0.110	 -0.095
       0:00.006	 -0.070	 -0.040	  0.030	  0.055	 -0.005	 -0.050	  0.075	  0.035	 -0.020	 -0.075	 -0.115	 -0.095
       0:00.008	 -0.075	 -0.055	  0.020	  0.065	 -0.015	 -0.045	  0.075	  0.030	 -0.030	 -0.075	 -0.115	 -0.100
       0:00.010	 -0.060	 -0.055	  0.005	  0.055	 -0.025	 -0.030	  0.070	  0.010	 -0.040	 -0.080	 -0.120	 -0.110
       0:00.012	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	  0.055	 -0.010	 -0.050	 -0.090	 -0.130	 -0.115
       0:00.014	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	  0.050	  0.000	 -0.050	 -0.090	 -0.120	 -0.110
       0:00.016	 -0.050	 -0.040	  0.010	  0.045	 -0.015	 -0.030	  0.055	  0.015	 -0.035	 -0.080	 -0.115	 -0.100
       0:00.018	 -0.080	 -0.050	  0.030	  0.065	 -0.010	 -0.055	  0.055	  0.020	 -0.020	 -0.075	 -0.115	 -0.100
       0:00.020	 -0.100	 -0.040	  0.060	  0.070	  0.010	 -0.080	  0.060	  0.020	 -0.010	 -0.070	 -0.115	 -0.095
       0:00.022	 -0.110	 -0.035	  0.075	  0.070	  0.020	 -0.090	  0.070	  0.020	 -0.010	 -0.060	 -0.100	 -0.090
       0:00.024	 -0.110	 -0.030	  0.080	  0.070	  0.025	 -0.095	  0.070	  0.015	 -0.015	 -0.070	 -0.095	 -0.090
