   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.160	 -0.260	 -0.100	  0.210	 -0.180	 -0.030	  0.320	  0.600	  0.480	  0.180	 -0.180	 -0.260
       0:00.002	 -0.140	 -0.240	 -0.100	  0.190	 -0.170	 -0.020	  0.310	  0.590	  0.475	  0.180	 -0.175	 -0.255
       0:00.004	 -0.130	 -0.235	 -0.105	  0.180	 -0.170	 -0.010	  0.300	  0.575	  0.475	  0.180	 -0.160	 -0.240
       0:00.006	 -0.115	 -0.240	 -0.125	  0.175	 -0.180	  0.005	  0.300	  0.570	  0.475	  0.180	 -0.150	 -0.235
       0:00.008	 -0.110	 -0.240	 -0.130	  0.175	 -0.185	  0.010	  0.295	  0.560	  0.470	  0.190	 -0.140	 -0.230
       0:00.010	 -0.100	 -0.235	 -0.135	  0.165	 -0.185	  0.020	  0.290	  0.555	  0.455	  0.195	 -0.135	 -0.235
       0:00.012	 -0.100	 -0.220	 -0.120	  0.160	 -0.170	  0.010	  0.280	  0.550	  0.455	  0.200	 -0.130	 -0.220
       0:00.014	 -0.095	 -0.210	 -0.115	  0.150	 -0.160	  0.010	  0.275	  0.535	  0.450	  0.200	 -0.115	 -0.215
       0:00.016	 -0.090	 -0.190	 -0.100	  0.140	 -0.145	  0.005	  0.270	  0.520	  0.440	  0.195	 -0.110	 -0.210
       0:00.018	 -0.080	 -0.180	 -0.100	  0.130	 -0.140	  0.010	  0.260	  0.510	  0.430	  0.190	 -0.100	 -0.210
       0:00.020	 -0.080	 -0.180	 -0.100	  0.130	 -0.140	  0.010	  0.255	  0.495	  0.420	  0.180	 -0.100	 -0.210
       0:00.022	 -0.075	 -0.180	 -0.105	  0.125	 -0.140	  0.015	  0.240	  0.480	  0.415	  0.175	 -0.100	 -0.200
       0:00.024	 -0.060	 -0.170	 -0.110	  0.115	 -0.140	  0.025	  0.230	  0.460	  0.400	  0.170	 -0.100	 -0.195
       0:00.026	 -0.050	 -0.155	 -0.105	  0.100	 -0.130	  0.030	  0.220	  0.440	  0.380	  0.160	 -0.095	 -0.180
       0:00.028	 -0.040	 -0.150	 -0.110	  0.095	 -0.130	  0.035	  0.220	  0.430	  0.360	  0.160	 -0.090	 -0.170
       0:00.030	 -0.040	 -0.150	 -0.110	  0.095	 -0.130	  0.035	  0.215	  0.410	  0.350	  0.160	 -0.075	 -0.155
       0:00.032	 -0.040	 -0.135	 -0.095	  0.085	 -0.115	  0.030	  0.200	  0.390	  0.335	  0.160	 -0.075	 -0.150
       0:00.034	 -0.040	 -0.120	 -0.080	  0.080	 -0.100	  0.020	  0.190	  0.370	  0.330	  0.155	 -0.075	 -0.140
       0:00.036	 -0.040	 -0.110	 -0.070	  0.075	 -0.090	  0.015	  0.170	  0.355	  0.315	  0.150	 -0.075	 -0.135
       0:00.038	 -0.040	 -0.100	 -0.060	  0.070	 -0.080	  0.010	  0.160	  0.340	  0.300	  0.140	 -0.070	 -0.130
       0:00.040	 -0.040	 -0.095	 -0.055	  0.065	 -0.075	  0.010	  0.155	  0.320	  0.280	  0.135	 -0.055	 -0.115
       0:00.042	 -0.040	 -0.095	 -0.055	  0.065	 -0.075	  0.010	  0.155	  0.300	  0.270	  0.130	 -0.050	 -0.110
       0:00.044	 -0.040	 -0.090	 -0.050	  0.065	 -0.070	  0.005	  0.150	  0.290	  0.260	  0.120	 -0.040	 -0.100
       0:00.046	 -0.040	 -0.080	 -0.040	  0.060	 -0.060	  0.000	  0.135	  0.275	  0.260	  0.130	 -0.040	 -0.095
       0:00.048	 -0.040	 -0.070	 -0.030	  0.055	 -0.050	 -0.005	  0.135	  0.270	  0.255	  0.135	 -0.035	 -0.090
       0:00.050	 -0.035	 -0.055	 -0.020	  0.045	 -0.035	 -0.005	  0.130	  0.255	  0.250	  0.135	 -0.035	 -0.075
       0:00.052	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.130	  0.250	  0.240	  0.130	 -0.030	 -0.075
       0:00.054	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.115	  0.235	  0.235	  0.120	 -0.035	 -0.075
       0:00.056	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	  0.115	  0.235	  0.235	  0.120	 -0.030	 -0.075
       0:00.058	 -0.020	 -0.050	 -0.030	  0.035	 -0.040	  0.005	  0.115	  0.235	  0.230	  0.120	 -0.030	 -0.070
       0:00.060	 -0.030	 -0.050	 -0.020	  0.040	 -0.035	 -0.005	  0.130	  0.230	  0.230	  0.120	 -0.020	 -0.060
       0:00.062	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	  0.130	  0.215	  0.220	  0.115	 -0.030	 -0.070
       0:00.064	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	  0.135	  0.195	  0.220	  0.110	 -0.030	 -0.070
       0:00.066	 -0.050	 -0.040	  0.010	  0.045	 -0.015	 -0.030	  0.135	  0.190	  0.220	  0.100	 -0.030	 -0.070
       0:00.068	 -0.060	 -0.050	  0.010	  0.055	 -0.020	 -0.035	  0.140	  0.175	  0.215	  0.100	 -0.020	 -0.055
       0:00.070	 -0.060	 -0.050	  0.010	  0.055	 -0.020	 -0.035	  0.140	  0.170	  0.200	  0.100	 -0.020	 -0.055
       0:00.072	 -0.055	 -0.030	  0.025	  0.040	  0.000	 -0.040	  0.130	  0.155	  0.190	  0.095	 -0.030	 -0.060
       0:00.074	 -0.050	 -0.020	  0.030	  0.035	  0.005	 -0.040	  0.120	  0.155	  0.180	  0.080	 -0.040	 -0.070
       0:00.076	 -0.040	 -0.015	  0.025	  0.025	  0.005	 -0.030	  0.110	  0.155	  0.180	  0.060	 -0.050	 -0.070
       0:00.078	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	  0.110	  0.160	  0.180	  0.050	 -0.050	 -0.055
       0:00.080	 -0.050	 -0.040	  0.010	  0.045	 -0.015	 -0.030	  0.095	  0.155	  0.175	  0.050	 -0.035	 -0.050
       0:00.082	 -0.060	 -0.060	  0.000	  0.060	 -0.030	 -0.030	  0.095	  0.140	  0.170	  0.055	 -0.020	 -0.050
       0:00.084	 -0.075	 -0.070	  0.005	  0.070	 -0.030	 -0.040	  0.100	  0.135	  0.170	  0.070	 -0.010	 -0.050
       0:00.086	 -0.080	 -0.070	  0.010	  0.075	 -0.030	 -0.045	  0.115	  0.130	  0.170	  0.075	  0.000	 -0.050
       0:00.088	 -0.080	 -0.050	  0.030	  0.065	 -0.010	 -0.055	  0.120	  0.120	  0.170	  0.075	 -0.010	 -0.040
       0:00.090	 -0.080	 -0.030	  0.050	  0.055	  0.010	 -0.065	  0.110	  0.115	  0.160	  0.070	 -0.015	 -0.050
       0:00.092	 -0.080	 -0.015	  0.065	  0.045	  0.025	 -0.070	  0.100	  0.120	  0.160	  0.060	 -0.020	 -0.050
       0:00.094	 -0.080	 -0.015	  0.065	  0.045	  0.025	 -0.070	  0.095	  0.130	  0.160	  0.055	 -0.015	 -0.050
       0:00.096	 -0.075	 -0.030	  0.045	  0.050	  0.010	 -0.060	  0.095	  0.130	  0.160	  0.050	 -0.010	 -0.040
       0:00.098	 -0.070	 -0.040	  0.030	  0.055	 -0.005	 -0.050	  0.095	  0.115	  0.160	  0.050	  0.010	 -0.040
