   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.860	  0.060	 -0.800	 -0.460	 -0.370	  0.830	 -0.080	  0.720	 -0.360	 -0.460	 -0.460	 -0.520
       0:00.002	  0.340	  0.055	 -0.285	 -0.195	 -0.115	  0.310	  0.100	  0.660	 -0.215	 -0.275	 -0.260	 -0.335
       0:00.004	 -0.255	  0.050	  0.305	  0.100	  0.180	 -0.280	  0.300	  0.580	 -0.040	 -0.060	 -0.035	 -0.115
       0:00.006	 -0.735	  0.050	  0.785	  0.340	  0.420	 -0.760	  0.470	  0.695	  0.110	  0.110	  0.135	  0.055
       0:00.008	 -0.835	  0.050	  0.885	  0.390	  0.470	 -0.860	  0.510	  0.840	  0.150	  0.140	  0.160	  0.090
       0:00.010	 -0.560	  0.050	  0.610	  0.255	  0.330	 -0.585	  0.420	  1.000	  0.060	  0.040	  0.055	 -0.015
       0:00.012	 -0.080	  0.050	  0.130	  0.015	  0.090	 -0.105	  0.260	  1.070	 -0.100	 -0.120	 -0.115	 -0.175
       0:00.014	  0.400	  0.055	 -0.345	 -0.225	 -0.145	  0.370	  0.100	  0.910	 -0.290	 -0.280	 -0.270	 -0.335
       0:00.016	  0.660	  0.060	 -0.600	 -0.360	 -0.270	  0.630	  0.020	  0.675	 -0.415	 -0.360	 -0.340	 -0.415
       0:00.018	  0.510	  0.060	 -0.450	 -0.285	 -0.195	  0.480	  0.075	  0.455	 -0.410	 -0.300	 -0.275	 -0.350
       0:00.020	 -0.010	  0.060	  0.070	 -0.025	  0.065	 -0.040	  0.255	  0.315	 -0.280	 -0.115	 -0.080	 -0.155
       0:00.022	 -0.540	  0.070	  0.610	  0.235	  0.340	 -0.575	  0.435	  0.370	 -0.135	  0.080	  0.110	  0.040
       0:00.024	 -0.770	  0.080	  0.850	  0.345	  0.465	 -0.810	  0.515	  0.500	 -0.075	  0.170	  0.190	  0.120
       0:00.026	 -0.600	  0.100	  0.700	  0.250	  0.400	 -0.650	  0.460	  0.650	 -0.140	  0.115	  0.120	  0.055
       0:00.028	 -0.180	  0.130	  0.310	  0.025	  0.220	 -0.245	  0.320	  0.770	 -0.300	 -0.040	 -0.040	 -0.110
       0:00.030	  0.300	  0.155	 -0.145	 -0.225	  0.005	  0.220	  0.155	  0.690	 -0.515	 -0.220	 -0.220	 -0.280
