   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.000	 -0.020	 -0.020	  0.010	 -0.020	  0.010	  0.040	  0.060	  0.440	 -0.080	 -0.180	  0.020
          0.002	  0.000	 -0.030	 -0.030	  0.015	 -0.030	  0.015	  0.050	  0.070	  0.440	 -0.080	 -0.180	  0.015
          0.004	  0.000	 -0.020	 -0.020	  0.010	 -0.020	  0.010	  0.055	  0.075	  0.440	 -0.080	 -0.180	  0.015
          0.006	  0.000	 -0.010	 -0.010	  0.005	 -0.010	  0.005	  0.060	  0.090	  0.450	 -0.080	 -0.175	  0.020
          0.008	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.070	  0.095	  0.460	 -0.080	 -0.175	  0.020
          0.010	  0.000	 -0.010	 -0.010	  0.005	 -0.010	  0.005	  0.070	  0.095	  0.460	 -0.090	 -0.180	  0.015
          0.012	  0.010	 -0.015	 -0.025	  0.000	 -0.020	  0.020	  0.060	  0.090	  0.455	 -0.095	 -0.190	  0.010
          0.014	  0.015	 -0.015	 -0.030	  0.000	 -0.025	  0.025	  0.060	  0.080	  0.450	 -0.095	 -0.190	  0.010
          0.016	  0.020	 -0.010	 -0.030	 -0.005	 -0.020	  0.025	  0.060	  0.080	  0.460	 -0.090	 -0.180	  0.015
          0.018	  0.020	  0.010	 -0.010	 -0.015	  0.000	  0.015	  0.070	  0.080	  0.480	 -0.080	 -0.180	  0.020
          0.020	  0.020	  0.010	 -0.010	 -0.015	  0.000	  0.015	  0.075	  0.090	  0.490	 -0.080	 -0.180	  0.020
          0.022	  0.015	  0.000	 -0.015	 -0.005	 -0.010	  0.015	  0.075	  0.090	  0.480	 -0.090	 -0.190	  0.015
          0.024	  0.010	 -0.015	 -0.025	  0.000	 -0.020	  0.020	  0.070	  0.090	  0.470	 -0.090	 -0.195	  0.015
          0.026	  0.010	 -0.020	 -0.030	  0.005	 -0.025	  0.020	  0.060	  0.080	  0.470	 -0.090	 -0.195	  0.010
          0.028	  0.015	 -0.015	 -0.030	  0.000	 -0.025	  0.025	  0.070	  0.090	  0.480	 -0.080	 -0.190	  0.015
          0.030	  0.030	  0.000	 -0.030	 -0.015	 -0.015	  0.030	  0.075	  0.090	  0.490	 -0.080	 -0.190	  0.010
          0.032	  0.030	  0.010	 -0.020	 -0.020	 -0.005	  0.025	  0.080	  0.090	  0.490	 -0.090	 -0.190	  0.015
          0.034	  0.030	  0.010	 -0.020	 -0.020	 -0.005	  0.025	  0.080	  0.080	  0.490	 -0.095	 -0.195	  0.010
          0.036	  0.030	  0.000	 -0.030	 -0.015	 -0.015	  0.030	  0.080	  0.090	  0.495	 -0.100	 -0.195	  0.010
          0.038	  0.030	 -0.010	 -0.040	 -0.010	 -0.025	  0.035	  0.080	  0.095	  0.500	 -0.095	 -0.200	  0.000
          0.040	  0.030	 -0.010	 -0.040	 -0.010	 -0.025	  0.035	  0.080	  0.095	  0.500	 -0.095	 -0.200	  0.000
          0.042	  0.015	 -0.015	 -0.030	  0.000	 -0.025	  0.025	  0.080	  0.090	  0.500	 -0.090	 -0.200	  0.010
          0.044	  0.000	 -0.015	 -0.015	  0.005	 -0.015	  0.010	  0.080	  0.080	  0.510	 -0.090	 -0.200	  0.010
          0.046	 -0.015	 -0.020	 -0.005	  0.015	 -0.010	 -0.005	  0.080	  0.080	  0.515	 -0.090	 -0.200	  0.010
          0.048	  0.000	 -0.020	 -0.020	  0.010	 -0.020	  0.010	  0.080	  0.080	  0.515	 -0.095	 -0.210	  0.000
