   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.240	 -0.260	 -0.020	  0.250	 -0.140	 -0.110	  0.020	 -0.060	 -0.040	 -0.080	 -0.040	 -0.200
          0.002	 -0.240	 -0.250	 -0.010	  0.245	 -0.130	 -0.115	  0.020	 -0.060	 -0.040	 -0.080	 -0.050	 -0.200
          0.004	 -0.240	 -0.240	  0.000	  0.240	 -0.120	 -0.120	  0.020	 -0.070	 -0.040	 -0.080	 -0.055	 -0.195
          0.006	 -0.235	 -0.240	 -0.005	  0.235	 -0.120	 -0.115	  0.020	 -0.075	 -0.040	 -0.080	 -0.060	 -0.195
          0.008	 -0.230	 -0.235	 -0.005	  0.230	 -0.120	 -0.110	  0.020	 -0.080	 -0.040	 -0.080	 -0.060	 -0.195
          0.010	 -0.220	 -0.230	 -0.010	  0.225	 -0.120	 -0.105	  0.015	 -0.080	 -0.050	 -0.080	 -0.070	 -0.200
          0.012	 -0.215	 -0.220	 -0.005	  0.215	 -0.110	 -0.105	  0.015	 -0.080	 -0.050	 -0.080	 -0.070	 -0.200
          0.014	 -0.210	 -0.215	 -0.005	  0.210	 -0.110	 -0.100	  0.015	 -0.090	 -0.055	 -0.080	 -0.070	 -0.200
          0.016	 -0.195	 -0.210	 -0.015	  0.200	 -0.110	 -0.090	  0.020	 -0.090	 -0.055	 -0.080	 -0.060	 -0.200
          0.018	 -0.180	 -0.195	 -0.015	  0.185	 -0.105	 -0.080	  0.020	 -0.080	 -0.060	 -0.080	 -0.070	 -0.195
          0.020	 -0.170	 -0.190	 -0.020	  0.180	 -0.105	 -0.075	  0.020	 -0.075	 -0.060	 -0.080	 -0.070	 -0.195
          0.022	 -0.160	 -0.180	 -0.020	  0.170	 -0.100	 -0.070	  0.020	 -0.070	 -0.055	 -0.080	 -0.060	 -0.195
          0.024	 -0.160	 -0.175	 -0.015	  0.165	 -0.095	 -0.070	  0.020	 -0.075	 -0.050	 -0.090	 -0.055	 -0.200
          0.026	 -0.170	 -0.170	  0.000	  0.170	 -0.085	 -0.085	  0.020	 -0.060	 -0.040	 -0.095	 -0.055	 -0.195
          0.028	 -0.175	 -0.160	  0.015	  0.165	 -0.070	 -0.095	  0.020	 -0.055	 -0.050	 -0.095	 -0.060	 -0.190
