   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.008	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.010	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.012	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.014	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.016	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.018	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.022	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.024	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.026	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.028	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.030	 -0.010	  0.000	  0.010	  0.005	  0.005	 -0.010	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.032	 -0.015	  0.000	  0.015	  0.005	  0.010	 -0.015	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.034	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.036	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.038	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.040	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.042	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.044	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.046	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.048	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.050	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.052	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.054	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.056	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.058	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.060	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.062	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.064	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.066	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.068	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.070	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.072	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.074	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.076	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.078	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.080	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.082	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.084	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.086	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.088	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.090	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.092	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.094	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.096	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.098	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.100	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.102	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.104	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.106	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.108	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.110	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.112	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.114	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.116	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.118	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.120	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.122	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
       0:00.124	 -0.020	  0.000	  0.020	  0.010	  0.010	 -0.020	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
