   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	  0.080	  0.200	  0.120	 -0.140	  0.160	 -0.020	 -0.060	  0.060	  0.120	  0.160	  0.140	  0.100
       0:00.002	  0.055	  0.210	  0.155	 -0.130	  0.180	 -0.050	 -0.050	  0.060	  0.115	  0.160	  0.150	  0.110
       0:00.004	  0.030	  0.200	  0.170	 -0.115	  0.185	 -0.070	 -0.035	  0.055	  0.110	  0.155	  0.150	  0.100
       0:00.006	  0.015	  0.180	  0.165	 -0.095	  0.170	 -0.075	 -0.040	  0.050	  0.095	  0.150	  0.135	  0.090
       0:00.008	  0.010	  0.160	  0.150	 -0.085	  0.155	 -0.070	 -0.055	  0.040	  0.090	  0.135	  0.120	  0.080
       0:00.010	  0.000	  0.140	  0.140	 -0.070	  0.140	 -0.070	 -0.075	  0.040	  0.080	  0.130	  0.110	  0.075
       0:00.012	 -0.020	  0.130	  0.150	 -0.055	  0.140	 -0.085	 -0.075	  0.050	  0.080	  0.120	  0.100	  0.070
       0:00.014	 -0.020	  0.120	  0.140	 -0.050	  0.130	 -0.080	 -0.075	  0.040	  0.075	  0.120	  0.100	  0.060
       0:00.016	 -0.010	  0.130	  0.140	 -0.060	  0.135	 -0.075	 -0.075	  0.035	  0.070	  0.115	  0.100	  0.055
       0:00.018	  0.020	  0.140	  0.120	 -0.080	  0.130	 -0.050	 -0.075	  0.020	  0.070	  0.110	  0.100	  0.050
       0:00.020	  0.030	  0.155	  0.125	 -0.090	  0.140	 -0.050	 -0.070	  0.030	  0.070	  0.100	  0.100	  0.050
       0:00.022	  0.020	  0.160	  0.140	 -0.090	  0.150	 -0.060	 -0.060	  0.035	  0.070	  0.110	  0.100	  0.050
       0:00.024	  0.010	  0.170	  0.160	 -0.090	  0.165	 -0.075	 -0.060	  0.040	  0.060	  0.110	  0.100	  0.050
       0:00.026	  0.010	  0.175	  0.165	 -0.090	  0.170	 -0.080	 -0.060	  0.040	  0.060	  0.115	  0.095	  0.040
       0:00.028	  0.020	  0.180	  0.160	 -0.100	  0.170	 -0.070	 -0.055	  0.040	  0.070	  0.115	  0.095	  0.050
       0:00.030	  0.040	  0.180	  0.140	 -0.110	  0.160	 -0.050	 -0.055	  0.040	  0.075	  0.120	  0.100	  0.055
       0:00.032	  0.050	  0.180	  0.130	 -0.115	  0.155	 -0.040	 -0.050	  0.040	  0.075	  0.120	  0.115	  0.060
       0:00.034	  0.040	  0.180	  0.140	 -0.110	  0.160	 -0.050	 -0.050	  0.040	  0.070	  0.120	  0.120	  0.060
       0:00.036	  0.030	  0.175	  0.145	 -0.100	  0.160	 -0.060	 -0.050	  0.035	  0.060	  0.120	  0.115	  0.060
       0:00.038	  0.030	  0.175	  0.145	 -0.100	  0.160	 -0.060	 -0.050	  0.030	  0.060	  0.120	  0.115	  0.060
       0:00.040	  0.050	  0.175	  0.125	 -0.110	  0.150	 -0.040	 -0.055	  0.020	  0.060	  0.120	  0.110	  0.055
       0:00.042	  0.060	  0.175	  0.115	 -0.115	  0.145	 -0.030	 -0.055	  0.020	  0.060	  0.120	  0.110	  0.050
       0:00.044	  0.070	  0.170	  0.100	 -0.120	  0.135	 -0.015	 -0.060	  0.020	  0.060	  0.120	  0.095	  0.040
       0:00.046	  0.075	  0.170	  0.095	 -0.120	  0.130	 -0.010	 -0.060	  0.030	  0.060	  0.120	  0.095	  0.035
       0:00.048	  0.080	  0.175	  0.095	 -0.125	  0.135	 -0.010	 -0.055	  0.030	  0.060	  0.120	  0.095	  0.035
       0:00.050	  0.055	  0.180	  0.125	 -0.115	  0.150	 -0.035	 -0.040	  0.030	  0.070	  0.135	  0.110	  0.040
       0:00.052	  0.010	  0.180	  0.170	 -0.095	  0.175	 -0.080	 -0.030	  0.035	  0.080	  0.155	  0.120	  0.060
       0:00.054	 -0.030	  0.180	  0.210	 -0.075	  0.195	 -0.120	 -0.020	  0.040	  0.090	  0.170	  0.130	  0.070
       0:00.056	 -0.030	  0.180	  0.210	 -0.075	  0.195	 -0.120	 -0.020	  0.050	  0.095	  0.175	  0.130	  0.060
       0:00.058	 -0.020	  0.180	  0.200	 -0.080	  0.190	 -0.110	 -0.020	  0.040	  0.095	  0.170	  0.115	  0.050
       0:00.060	 -0.020	  0.175	  0.195	 -0.075	  0.185	 -0.110	 -0.020	  0.050	  0.100	  0.170	  0.115	  0.050
       0:00.062	 -0.020	  0.170	  0.190	 -0.075	  0.180	 -0.105	 -0.030	  0.055	  0.100	  0.160	  0.115	  0.055
       0:00.064	 -0.015	  0.160	  0.175	 -0.070	  0.170	 -0.095	 -0.035	  0.060	  0.095	  0.155	  0.115	  0.055
       0:00.066	  0.000	  0.155	  0.155	 -0.075	  0.155	 -0.080	 -0.040	  0.060	  0.090	  0.140	  0.110	  0.055
       0:00.068	  0.010	  0.150	  0.140	 -0.080	  0.145	 -0.065	 -0.035	  0.055	  0.075	  0.130	  0.095	  0.055
       0:00.070	  0.010	  0.135	  0.125	 -0.070	  0.130	 -0.060	 -0.030	  0.050	  0.070	  0.120	  0.095	  0.060
       0:00.072	 -0.010	  0.130	  0.140	 -0.060	  0.135	 -0.075	 -0.020	  0.050	  0.070	  0.120	  0.100	  0.060
       0:00.074	 -0.015	  0.120	  0.135	 -0.050	  0.130	 -0.075	 -0.020	  0.055	  0.075	  0.130	  0.115	  0.060
