   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.080	  0.000	  0.080	  0.040	  0.040	 -0.080	 -0.300	  0.100	  0.060	  0.020	 -0.020	 -0.020
       0:00.002	 -0.070	  0.000	  0.070	  0.035	  0.035	 -0.070	 -0.310	  0.090	  0.050	  0.020	 -0.020	 -0.020
       0:00.004	 -0.060	  0.010	  0.070	  0.025	  0.040	 -0.065	 -0.330	  0.075	  0.050	  0.020	 -0.020	 -0.020
       0:00.006	 -0.055	  0.015	  0.070	  0.020	  0.045	 -0.065	 -0.350	  0.070	  0.050	  0.015	 -0.020	 -0.020
       0:00.008	 -0.050	  0.020	  0.070	  0.015	  0.045	 -0.060	 -0.355	  0.070	  0.040	  0.010	 -0.020	 -0.020
       0:00.010	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	 -0.350	  0.070	  0.035	  0.000	 -0.020	 -0.020
       0:00.012	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	 -0.335	  0.060	  0.030	  0.000	 -0.015	 -0.020
       0:00.014	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	 -0.330	  0.050	  0.030	  0.010	 -0.015	 -0.015
       0:00.016	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	 -0.320	  0.035	  0.020	  0.010	 -0.015	 -0.015
       0:00.018	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	 -0.335	  0.030	  0.020	  0.010	 -0.020	 -0.015
       0:00.020	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	 -0.340	  0.020	  0.015	 -0.010	 -0.030	 -0.020
       0:00.022	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	 -0.340	  0.020	  0.010	 -0.010	 -0.030	 -0.020
       0:00.024	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	 -0.330	  0.020	  0.010	 -0.010	 -0.030	 -0.020
       0:00.026	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	 -0.320	  0.015	  0.010	  0.000	 -0.020	 -0.020
       0:00.028	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	 -0.330	  0.015	  0.010	  0.000	 -0.020	 -0.020
       0:00.030	 -0.035	  0.010	  0.045	  0.010	  0.030	 -0.040	 -0.335	  0.015	  0.000	  0.000	 -0.020	 -0.020
       0:00.032	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	 -0.335	  0.020	  0.000	  0.000	 -0.020	 -0.015
       0:00.034	 -0.035	  0.000	  0.035	  0.015	  0.020	 -0.035	 -0.330	  0.015	  0.000	  0.000	 -0.020	 -0.010
