   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
   hh:mm:ss.mmm	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
       0:00.000	 -0.020	  0.040	  0.060	 -0.010	  0.050	 -0.040	  0.040	  0.020	  0.200	  8.740	  0.020	  0.000
       0:00.002	 -0.020	  0.035	  0.055	 -0.005	  0.045	 -0.040	  0.040	  0.020	  0.175	  9.440	  0.010	 -0.015
       0:00.004	 -0.020	  0.030	  0.050	 -0.005	  0.040	 -0.035	  0.035	  0.020	  0.150	  9.495	  0.000	 -0.020
       0:00.006	 -0.020	  0.020	  0.040	  0.000	  0.030	 -0.030	  0.035	  0.015	  0.120	  8.840	  0.000	 -0.020
       0:00.008	 -0.020	  0.020	  0.040	  0.000	  0.030	 -0.030	  0.035	  0.010	  0.110	  7.730	 -0.010	 -0.030
       0:00.010	 -0.030	  0.015	  0.045	  0.005	  0.030	 -0.040	  0.040	  0.000	  0.100	  6.440	 -0.015	 -0.030
       0:00.012	 -0.035	  0.010	  0.045	  0.010	  0.030	 -0.040	  0.040	  0.000	  0.095	  5.075	 -0.020	 -0.035
       0:00.014	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.035	  0.000	  0.080	  3.730	 -0.020	 -0.030
       0:00.016	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.030	 -0.010	  0.060	  2.790	 -0.030	 -0.035
       0:00.018	 -0.040	 -0.010	  0.030	  0.025	  0.010	 -0.035	  0.020	 -0.015	  0.050	  2.320	 -0.035	 -0.030
       0:00.020	 -0.050	 -0.010	  0.040	  0.030	  0.015	 -0.045	  0.020	 -0.020	  0.040	  2.055	 -0.040	 -0.035
       0:00.022	 -0.050	 -0.010	  0.040	  0.030	  0.015	 -0.045	  0.020	 -0.020	  0.040	  1.710	 -0.040	 -0.035
       0:00.024	 -0.050	  0.000	  0.050	  0.025	  0.025	 -0.050	  0.020	 -0.020	  0.040	  1.275	 -0.040	 -0.040
       0:00.026	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.020	 -0.020	  0.040	  0.980	 -0.040	 -0.040
       0:00.028	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.020	 -0.020	  0.040	  0.990	 -0.040	 -0.040
       0:00.030	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.020	 -0.020	  0.035	  1.250	 -0.040	 -0.050
       0:00.032	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	  0.015	 -0.020	  0.030	  1.710	 -0.040	 -0.055
       0:00.034	 -0.050	  0.015	  0.065	  0.015	  0.040	 -0.060	  0.010	 -0.030	  0.015	  2.320	 -0.050	 -0.060
       0:00.036	 -0.055	  0.020	  0.075	  0.015	  0.050	 -0.065	  0.010	 -0.035	  0.010	  2.920	 -0.055	 -0.055
       0:00.038	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	  0.010	 -0.035	  0.000	  3.355	 -0.055	 -0.055
       0:00.040	 -0.055	  0.010	  0.065	  0.020	  0.040	 -0.060	  0.015	 -0.030	  0.010	  3.635	 -0.050	 -0.055
       0:00.042	 -0.050	  0.000	  0.050	  0.025	  0.025	 -0.050	  0.015	 -0.020	  0.015	  3.890	 -0.040	 -0.060
       0:00.044	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	  0.020	 -0.020	  0.020	  4.190	 -0.040	 -0.060
       0:00.046	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	  0.020	 -0.020	  0.020	  4.340	 -0.040	 -0.060
       0:00.048	 -0.055	  0.010	  0.065	  0.020	  0.040	 -0.060	  0.020	 -0.030	  0.015	  4.295	 -0.050	 -0.055
       0:00.050	 -0.060	  0.000	  0.060	  0.030	  0.030	 -0.060	  0.020	 -0.030	  0.010	  4.250	 -0.050	 -0.050
       0:00.052	 -0.055	  0.000	  0.055	  0.025	  0.030	 -0.055	  0.020	 -0.030	  0.000	  4.270	 -0.055	 -0.050
       0:00.054	 -0.050	  0.010	  0.060	  0.020	  0.035	 -0.055	  0.020	 -0.020	  0.000	  4.240	 -0.055	 -0.055
       0:00.056	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.020	  0.000	  4.135	 -0.055	 -0.055
       0:00.058	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.020	  0.010	  4.020	 -0.050	 -0.050
       0:00.060	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.020	  0.015	  3.935	 -0.040	 -0.050
       0:00.062	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.020	  0.020	  3.670	 -0.040	 -0.050
       0:00.064	 -0.050	  0.020	  0.070	  0.015	  0.045	 -0.060	  0.020	 -0.020	  0.020	  3.190	 -0.040	 -0.050
       0:00.066	 -0.055	  0.020	  0.075	  0.015	  0.050	 -0.065	  0.020	 -0.020	  0.015	  2.795	 -0.040	 -0.040
       0:00.068	 -0.055	  0.020	  0.075	  0.015	  0.050	 -0.065	  0.020	 -0.030	  0.015	  2.715	 -0.040	 -0.040
       0:00.070	 -0.050	  0.015	  0.065	  0.015	  0.040	 -0.060	  0.020	 -0.030	  0.010	  2.795	 -0.040	 -0.040
       0:00.072	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	  0.020	 -0.030	  0.015	  2.850	 -0.040	 -0.040
       0:00.074	 -0.035	  0.015	  0.050	  0.010	  0.035	 -0.045	  0.020	 -0.020	  0.010	  2.815	 -0.040	 -0.040
       0:00.076	 -0.030	  0.020	  0.050	  0.005	  0.035	 -0.040	  0.020	 -0.020	  0.015	  2.735	 -0.040	 -0.050
       0:00.078	 -0.030	  0.020	  0.050	  0.005	  0.035	 -0.040	  0.020	 -0.020	  0.015	  2.680	 -0.040	 -0.050
       0:00.080	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.020	 -0.020	  0.020	  2.670	 -0.040	 -0.050
       0:00.082	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.020	  0.015	  2.800	 -0.040	 -0.040
       0:00.084	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.020	  0.010	  3.055	 -0.040	 -0.040
       0:00.086	 -0.035	  0.030	  0.065	  0.000	  0.050	 -0.050	  0.020	 -0.030	  0.000	  3.220	 -0.050	 -0.050
       0:00.088	 -0.035	  0.035	  0.070	  0.000	  0.055	 -0.055	  0.020	 -0.020	  0.000	  3.190	 -0.050	 -0.050
       0:00.090	 -0.030	  0.035	  0.065	  0.000	  0.050	 -0.050	  0.020	 -0.020	  0.010	  3.040	 -0.050	 -0.050
       0:00.092	 -0.035	  0.030	  0.065	  0.000	  0.050	 -0.050	  0.020	 -0.015	  0.015	  3.035	 -0.040	 -0.040
       0:00.094	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.020	 -0.020	  0.020	  3.255	 -0.040	 -0.040
       0:00.096	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.015	  0.020	  3.520	 -0.040	 -0.040
       0:00.098	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.015	  0.015	  3.710	 -0.040	 -0.040
       0:00.100	 -0.040	  0.030	  0.070	  0.005	  0.050	 -0.055	  0.020	 -0.015	  0.010	  3.915	 -0.040	 -0.040
       0:00.102	 -0.040	  0.030	  0.070	  0.005	  0.050	 -0.055	  0.020	 -0.020	  0.000	  4.135	 -0.040	 -0.040
       0:00.104	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.020	 -0.020	  0.000	  4.190	 -0.040	 -0.040
       0:00.106	 -0.035	  0.015	  0.050	  0.010	  0.035	 -0.045	  0.020	 -0.015	  0.000	  4.055	 -0.040	 -0.040
       0:00.108	 -0.030	  0.015	  0.045	  0.005	  0.030	 -0.040	  0.020	 -0.010	  0.010	  3.930	 -0.040	 -0.040
       0:00.110	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.020	  0.000	  0.015	  3.955	 -0.040	 -0.040
       0:00.112	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.020	  0.000	  0.015	  4.030	 -0.040	 -0.035
       0:00.114	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.010	  0.010	  4.015	 -0.050	 -0.035
       0:00.116	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.020	 -0.015	 -0.010	  4.055	 -0.050	 -0.035
       0:00.118	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.030	 -0.020	 -0.010	  4.210	 -0.055	 -0.040
       0:00.120	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.030	 -0.015	 -0.010	  4.340	 -0.050	 -0.040
       0:00.122	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.030	 -0.015	  0.000	  4.355	 -0.055	 -0.040
       0:00.124	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.020	 -0.010	  0.010	  4.320	 -0.055	 -0.040
       0:00.126	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.030	 -0.010	  0.010	  4.355	 -0.060	 -0.050
       0:00.128	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	  0.035	 -0.010	  0.010	  4.430	 -0.055	 -0.050
       0:00.130	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	  0.040	 -0.015	  0.010	  4.400	 -0.050	 -0.050
       0:00.132	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.035	 -0.015	  0.000	  4.350	 -0.050	 -0.040
       0:00.134	 -0.035	  0.015	  0.050	  0.010	  0.035	 -0.045	  0.035	 -0.010	 -0.010	  4.415	 -0.055	 -0.040
       0:00.136	 -0.035	  0.015	  0.050	  0.010	  0.035	 -0.045	  0.035	 -0.010	 -0.015	  4.510	 -0.060	 -0.040
       0:00.138	 -0.035	  0.020	  0.055	  0.005	  0.040	 -0.045	  0.035	 -0.010	 -0.015	  4.500	 -0.060	 -0.040
       0:00.140	 -0.040	  0.020	  0.060	  0.010	  0.040	 -0.050	  0.035	 -0.010	  0.000	  4.400	 -0.060	 -0.050
       0:00.142	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	  0.035	  0.000	  0.010	  4.355	 -0.060	 -0.055
       0:00.144	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.040	  0.010	  0.015	  4.415	 -0.060	 -0.055
       0:00.146	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.040	  0.010	  0.010	  4.460	 -0.060	 -0.055
       0:00.148	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.040	  0.000	  0.000	  4.440	 -0.070	 -0.050
       0:00.150	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.040	 -0.010	  0.000	  4.435	 -0.070	 -0.055
       0:00.152	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.040	 -0.010	 -0.010	  4.420	 -0.075	 -0.055
       0:00.154	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.040	 -0.010	 -0.015	  4.415	 -0.075	 -0.060
       0:00.156	 -0.040	  0.000	  0.040	  0.020	  0.020	 -0.040	  0.040	  0.000	 -0.010	  4.490	 -0.075	 -0.060
       0:00.158	 -0.040	  0.010	  0.050	  0.015	  0.030	 -0.045	  0.040	  0.010	  0.030	  4.690	 -0.060	 -0.060
       0:00.160	 -0.040	  0.015	  0.055	  0.010	  0.035	 -0.050	  0.050	  0.020	  0.090	  4.960	 -0.040	 -0.055
       0:00.162	 -0.040	  0.035	  0.075	  0.000	  0.055	 -0.060	  0.060	  0.030	  0.160	  5.195	 -0.010	 -0.035
       0:00.164	 -0.040	  0.055	  0.095	 -0.005	  0.075	 -0.070	  0.070	  0.035	  0.235	  5.440	  0.050	  0.010
       0:00.166	 -0.030	  0.090	  0.120	 -0.030	  0.105	 -0.075	  0.070	  0.020	  0.290	  5.770	  0.135	  0.070
       0:00.168	  0.010	  0.120	  0.110	 -0.065	  0.115	 -0.050	  0.040	 -0.010	  0.315	  6.115	  0.240	  0.140
       0:00.170	  0.055	  0.160	  0.105	 -0.105	  0.130	 -0.025	  0.010	 -0.050	  0.295	  6.355	  0.355	  0.220
