   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.040	 -0.040	  0.000	  0.040	 -0.020	 -0.020	  0.000	 -0.120	 -0.140	 -0.100	 -0.060	 -0.020
          0.002	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	 -0.015	 -0.115	 -0.140	 -0.115	 -0.070	 -0.030
          0.004	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	 -0.020	 -0.115	 -0.140	 -0.120	 -0.070	 -0.030
          0.006	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	 -0.020	 -0.115	 -0.140	 -0.120	 -0.060	 -0.020
          0.008	 -0.035	 -0.020	  0.015	  0.025	  0.000	 -0.025	 -0.020	 -0.115	 -0.140	 -0.115	 -0.060	 -0.020
          0.010	 -0.035	 -0.030	  0.005	  0.030	 -0.010	 -0.020	 -0.015	 -0.110	 -0.140	 -0.110	 -0.060	 -0.030
          0.012	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	 -0.010	 -0.100	 -0.140	 -0.100	 -0.060	 -0.035
          0.014	 -0.035	 -0.035	  0.000	  0.035	 -0.015	 -0.015	 -0.010	 -0.100	 -0.140	 -0.110	 -0.070	 -0.040
          0.016	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	 -0.020	 -0.110	 -0.150	 -0.120	 -0.080	 -0.050
          0.018	 -0.020	 -0.010	  0.010	  0.015	  0.000	 -0.015	 -0.030	 -0.115	 -0.150	 -0.135	 -0.090	 -0.055
          0.020	 -0.020	 -0.010	  0.010	  0.015	  0.000	 -0.015	 -0.030	 -0.120	 -0.150	 -0.135	 -0.090	 -0.055
          0.022	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	 -0.020	 -0.120	 -0.140	 -0.130	 -0.080	 -0.050
          0.024	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	 -0.020	 -0.120	 -0.140	 -0.120	 -0.080	 -0.040
          0.026	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	 -0.020	 -0.120	 -0.140	 -0.120	 -0.080	 -0.040
          0.028	 -0.030	 -0.040	 -0.010	  0.035	 -0.025	 -0.010	 -0.015	 -0.115	 -0.140	 -0.120	 -0.080	 -0.035
          0.030	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	 -0.015	 -0.110	 -0.140	 -0.120	 -0.080	 -0.035
          0.032	 -0.020	 -0.035	 -0.015	  0.025	 -0.025	  0.000	 -0.015	 -0.100	 -0.140	 -0.115	 -0.080	 -0.035
          0.034	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	 -0.020	 -0.110	 -0.150	 -0.115	 -0.080	 -0.040
          0.036	 -0.035	 -0.030	  0.005	  0.030	 -0.010	 -0.020	 -0.030	 -0.110	 -0.150	 -0.115	 -0.080	 -0.040
          0.038	 -0.040	 -0.020	  0.020	  0.030	  0.000	 -0.030	 -0.030	 -0.115	 -0.150	 -0.120	 -0.080	 -0.035
          0.040	 -0.040	 -0.030	  0.010	  0.035	 -0.010	 -0.025	 -0.030	 -0.115	 -0.140	 -0.120	 -0.075	 -0.035
          0.042	 -0.040	 -0.035	  0.005	  0.035	 -0.015	 -0.020	 -0.015	 -0.115	 -0.135	 -0.115	 -0.070	 -0.030
          0.044	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	 -0.010	 -0.110	 -0.130	 -0.110	 -0.060	 -0.035
          0.046	 -0.035	 -0.040	 -0.005	  0.035	 -0.020	 -0.015	 -0.010	 -0.100	 -0.120	 -0.100	 -0.060	 -0.035
          0.048	 -0.030	 -0.035	 -0.005	  0.030	 -0.020	 -0.010	 -0.015	 -0.110	 -0.130	 -0.100	 -0.060	 -0.040
          0.050	 -0.030	 -0.030	  0.000	  0.030	 -0.015	 -0.015	 -0.020	 -0.115	 -0.140	 -0.100	 -0.060	 -0.040
          0.052	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	 -0.030	 -0.120	 -0.150	 -0.110	 -0.070	 -0.040
          0.054	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	 -0.030	 -0.120	 -0.150	 -0.115	 -0.070	 -0.035
          0.056	 -0.020	 -0.020	  0.000	  0.020	 -0.010	 -0.010	 -0.030	 -0.115	 -0.140	 -0.120	 -0.075	 -0.035
          0.058	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	 -0.015	 -0.115	 -0.140	 -0.120	 -0.070	 -0.035
          0.060	 -0.030	 -0.020	  0.010	  0.025	 -0.005	 -0.020	 -0.010	 -0.110	 -0.140	 -0.115	 -0.070	 -0.035
          0.062	 -0.020	 -0.015	  0.005	  0.015	 -0.005	 -0.010	 -0.010	 -0.110	 -0.140	 -0.110	 -0.060	 -0.035
          0.064	 -0.015	 -0.010	  0.005	  0.010	  0.000	 -0.010	 -0.010	 -0.100	 -0.135	 -0.100	 -0.060	 -0.035
          0.066	 -0.015	  0.010	  0.025	  0.000	  0.020	 -0.020	 -0.015	 -0.100	 -0.130	 -0.100	 -0.060	 -0.035
          0.068	 -0.015	  0.020	  0.035	  0.000	  0.030	 -0.025	 -0.015	 -0.100	 -0.120	 -0.110	 -0.070	 -0.035
          0.070	 -0.015	  0.030	  0.045	 -0.005	  0.040	 -0.030	 -0.020	 -0.100	 -0.120	 -0.110	 -0.070	 -0.030
          0.072	 -0.010	  0.030	  0.040	 -0.010	  0.035	 -0.025	 -0.015	 -0.100	 -0.120	 -0.110	 -0.070	 -0.030
          0.074	 -0.015	  0.020	  0.035	  0.000	  0.030	 -0.025	  0.000	 -0.095	 -0.120	 -0.100	 -0.055	 -0.020
          0.076	 -0.015	  0.015	  0.030	  0.000	  0.025	 -0.025	  0.020	 -0.090	 -0.115	 -0.095	 -0.050	 -0.015
          0.078	 -0.015	  0.010	  0.025	  0.000	  0.020	 -0.020	  0.035	 -0.080	 -0.115	 -0.090	 -0.040	 -0.015
          0.080	 -0.010	  0.010	  0.020	  0.000	  0.015	 -0.015	  0.035	 -0.080	 -0.115	 -0.080	 -0.040	 -0.015
          0.082	  0.000	  0.015	  0.015	 -0.005	  0.015	 -0.010	  0.035	 -0.080	 -0.120	 -0.090	 -0.040	 -0.020
          0.084	  0.000	  0.015	  0.015	 -0.005	  0.015	 -0.010	  0.035	 -0.075	 -0.115	 -0.090	 -0.040	 -0.015
          0.086	 -0.010	  0.010	  0.020	  0.000	  0.015	 -0.015	  0.050	 -0.070	 -0.110	 -0.090	 -0.035	 -0.015
          0.088	 -0.010	  0.000	  0.010	  0.005	  0.005	 -0.010	  0.060	 -0.060	 -0.100	 -0.080	 -0.030	 -0.015
          0.090	 -0.010	  0.000	  0.010	  0.005	  0.005	 -0.010	  0.075	 -0.055	 -0.100	 -0.080	 -0.020	 -0.015
          0.092	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.090	 -0.050	 -0.095	 -0.075	 -0.020	 -0.010
          0.094	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.095	 -0.040	 -0.090	 -0.070	 -0.020	  0.000
          0.096	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.095	 -0.040	 -0.080	 -0.060	 -0.020	  0.000
          0.098	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.080	 -0.050	 -0.080	 -0.060	 -0.020	  0.010
