   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.020	  0.060	  0.080	 -0.020	  0.070	 -0.050	  0.060	  0.160	  0.120	  0.060	  0.000	  0.020
          0.002	 -0.040	  0.055	  0.095	 -0.005	  0.075	 -0.070	  0.055	  0.170	  0.130	  0.075	  0.020	  0.035
          0.004	 -0.050	  0.055	  0.105	  0.000	  0.080	 -0.080	  0.055	  0.170	  0.135	  0.075	  0.030	  0.035
          0.006	 -0.050	  0.060	  0.110	 -0.005	  0.085	 -0.080	  0.055	  0.170	  0.135	  0.070	  0.020	  0.030
          0.008	 -0.035	  0.075	  0.110	 -0.020	  0.095	 -0.075	  0.050	  0.155	  0.130	  0.060	  0.010	  0.020
          0.010	 -0.030	  0.075	  0.105	 -0.020	  0.090	 -0.070	  0.040	  0.150	  0.120	  0.055	  0.000	  0.020
          0.012	 -0.020	  0.055	  0.075	 -0.015	  0.065	 -0.050	  0.040	  0.150	  0.130	  0.055	  0.010	  0.030
          0.014	 -0.030	  0.035	  0.065	  0.000	  0.050	 -0.050	  0.050	  0.155	  0.135	  0.055	  0.015	  0.035
          0.016	 -0.030	  0.030	  0.060	  0.000	  0.045	 -0.045	  0.050	  0.155	  0.135	  0.060	  0.020	  0.040
          0.018	 -0.030	  0.035	  0.065	  0.000	  0.050	 -0.050	  0.050	  0.150	  0.130	  0.055	  0.020	  0.035
          0.020	 -0.020	  0.040	  0.060	 -0.010	  0.050	 -0.040	  0.040	  0.140	  0.120	  0.055	  0.015	  0.030
          0.022	 -0.020	  0.040	  0.060	 -0.010	  0.050	 -0.040	  0.040	  0.140	  0.120	  0.055	  0.010	  0.020
          0.024	 -0.030	  0.035	  0.065	  0.000	  0.050	 -0.050	  0.040	  0.140	  0.120	  0.060	  0.010	  0.030
          0.026	 -0.035	  0.035	  0.070	  0.000	  0.055	 -0.055	  0.040	  0.140	  0.120	  0.055	  0.015	  0.035
          0.028	 -0.040	  0.040	  0.080	  0.000	  0.060	 -0.060	  0.040	  0.135	  0.115	  0.050	  0.020	  0.035
          0.030	 -0.040	  0.050	  0.090	 -0.005	  0.070	 -0.065	  0.040	  0.135	  0.115	  0.040	  0.020	  0.035
          0.032	 -0.040	  0.040	  0.080	  0.000	  0.060	 -0.060	  0.050	  0.135	  0.115	  0.050	  0.020	  0.030
          0.034	 -0.040	  0.035	  0.075	  0.000	  0.055	 -0.060	  0.050	  0.140	  0.120	  0.055	  0.015	  0.030
          0.036	 -0.040	  0.035	  0.075	  0.000	  0.055	 -0.060	  0.055	  0.140	  0.120	  0.055	  0.010	  0.020
          0.038	 -0.040	  0.050	  0.090	 -0.005	  0.070	 -0.065	  0.050	  0.135	  0.120	  0.050	  0.000	  0.020
          0.040	 -0.040	  0.050	  0.090	 -0.005	  0.070	 -0.065	  0.050	  0.135	  0.120	  0.050	  0.000	  0.020
