   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	  0.140	  0.120	 -0.020	 -0.130	  0.050	  0.080	  0.120	  0.140	  0.280	  0.300	  0.240	  0.220
          0.002	  0.110	  0.120	  0.010	 -0.115	  0.065	  0.050	  0.120	  0.140	  0.295	  0.290	  0.240	  0.210
          0.004	  0.115	  0.130	  0.015	 -0.120	  0.070	  0.050	  0.115	  0.135	  0.295	  0.275	  0.235	  0.200
          0.006	  0.140	  0.140	  0.000	 -0.140	  0.070	  0.070	  0.100	  0.120	  0.280	  0.270	  0.220	  0.200
          0.008	  0.160	  0.155	 -0.005	 -0.155	  0.075	  0.080	  0.095	  0.110	  0.270	  0.260	  0.210	  0.200
          0.010	  0.150	  0.160	  0.010	 -0.155	  0.085	  0.070	  0.100	  0.110	  0.270	  0.260	  0.210	  0.210
          0.012	  0.130	  0.160	  0.030	 -0.145	  0.095	  0.050	  0.115	  0.115	  0.275	  0.260	  0.215	  0.210
          0.014	  0.135	  0.160	  0.025	 -0.145	  0.090	  0.055	  0.115	  0.115	  0.275	  0.260	  0.215	  0.210
          0.016	  0.155	  0.170	  0.015	 -0.160	  0.090	  0.070	  0.110	  0.100	  0.260	  0.255	  0.210	  0.195
          0.018	  0.170	  0.175	  0.005	 -0.170	  0.090	  0.080	  0.100	  0.095	  0.255	  0.255	  0.210	  0.190
          0.020	  0.155	  0.180	  0.025	 -0.165	  0.100	  0.065	  0.095	  0.095	  0.250	  0.250	  0.210	  0.180
          0.022	  0.135	  0.180	  0.045	 -0.155	  0.110	  0.045	  0.090	  0.095	  0.240	  0.240	  0.200	  0.180
          0.024	  0.135	  0.175	  0.040	 -0.155	  0.105	  0.045	  0.080	  0.090	  0.230	  0.230	  0.180	  0.175
          0.026	  0.150	  0.175	  0.025	 -0.160	  0.100	  0.060	  0.090	  0.080	  0.220	  0.220	  0.175	  0.170
          0.028	  0.155	  0.180	  0.025	 -0.165	  0.100	  0.065	  0.090	  0.080	  0.215	  0.215	  0.175	  0.160
          0.030	  0.150	  0.190	  0.040	 -0.170	  0.115	  0.055	  0.090	  0.080	  0.215	  0.215	  0.175	  0.160
          0.032	  0.140	  0.180	  0.040	 -0.160	  0.110	  0.050	  0.080	  0.080	  0.210	  0.210	  0.170	  0.160
          0.034	  0.155	  0.175	  0.020	 -0.165	  0.095	  0.065	  0.075	  0.080	  0.210	  0.210	  0.160	  0.160
          0.036	  0.160	  0.175	  0.015	 -0.165	  0.095	  0.070	  0.075	  0.080	  0.210	  0.200	  0.160	  0.160
          0.038	  0.140	  0.190	  0.050	 -0.165	  0.120	  0.045	  0.075	  0.080	  0.210	  0.200	  0.160	  0.160
          0.040	  0.120	  0.195	  0.075	 -0.155	  0.135	  0.020	  0.075	  0.075	  0.195	  0.190	  0.155	  0.150
          0.042	  0.135	  0.200	  0.065	 -0.165	  0.130	  0.035	  0.060	  0.060	  0.175	  0.170	  0.135	  0.130
          0.044	  0.155	  0.195	  0.040	 -0.175	  0.115	  0.055	  0.050	  0.055	  0.170	  0.155	  0.120	  0.110
          0.046	  0.155	  0.180	  0.025	 -0.165	  0.100	  0.065	  0.050	  0.055	  0.175	  0.155	  0.115	  0.110
          0.048	  0.135	  0.170	  0.035	 -0.150	  0.100	  0.050	  0.055	  0.070	  0.175	  0.160	  0.120	  0.115
          0.050	  0.120	  0.160	  0.040	 -0.140	  0.100	  0.040	  0.070	  0.075	  0.170	  0.160	  0.120	  0.120
          0.052	  0.120	  0.160	  0.040	 -0.140	  0.100	  0.040	  0.075	  0.075	  0.160	  0.155	  0.120	  0.120
