   Elapsed time	      I	     II	    III	    aVR	    aVF	    aVL	     V1	     V2	     V3	     V4	     V5	     V6
      (seconds)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)	   (mV)
          0.000	 -0.020	 -0.060	 -0.040	  0.040	 -0.050	  0.010	  0.120	  0.100	  0.040	 -0.120	 -0.100	 -0.060
          0.002	 -0.020	 -0.055	 -0.035	  0.035	 -0.045	  0.010	  0.120	  0.100	  0.030	 -0.130	 -0.100	 -0.055
          0.004	 -0.020	 -0.050	 -0.030	  0.035	 -0.040	  0.005	  0.115	  0.095	  0.020	 -0.130	 -0.110	 -0.055
          0.006	 -0.015	 -0.050	 -0.035	  0.030	 -0.040	  0.010	  0.115	  0.090	  0.020	 -0.120	 -0.110	 -0.055
          0.008	 -0.010	 -0.040	 -0.030	  0.025	 -0.035	  0.010	  0.110	  0.080	  0.020	 -0.120	 -0.110	 -0.060
          0.010	 -0.010	 -0.040	 -0.030	  0.025	 -0.035	  0.010	  0.115	  0.080	  0.020	 -0.115	 -0.095	 -0.055
          0.012	 -0.015	 -0.050	 -0.035	  0.030	 -0.040	  0.010	  0.110	  0.080	  0.015	 -0.100	 -0.090	 -0.050
          0.014	 -0.015	 -0.055	 -0.040	  0.035	 -0.045	  0.015	  0.110	  0.075	  0.010	 -0.090	 -0.080	 -0.040
          0.016	  0.000	 -0.060	 -0.060	  0.030	 -0.060	  0.030	  0.100	  0.070	  0.000	 -0.080	 -0.080	 -0.040
          0.018	  0.010	 -0.055	 -0.065	  0.020	 -0.060	  0.040	  0.095	  0.055	  0.000	 -0.080	 -0.075	 -0.035
          0.020	  0.010	 -0.055	 -0.065	  0.020	 -0.060	  0.040	  0.095	  0.050	  0.000	 -0.075	 -0.070	 -0.030
          0.022	  0.010	 -0.050	 -0.060	  0.020	 -0.055	  0.035	  0.090	  0.040	  0.000	 -0.070	 -0.055	 -0.020
          0.024	  0.010	 -0.050	 -0.060	  0.020	 -0.055	  0.035	  0.090	  0.040	  0.000	 -0.060	 -0.050	 -0.020
          0.026	  0.015	 -0.040	 -0.055	  0.010	 -0.050	  0.035	  0.080	  0.040	 -0.010	 -0.060	 -0.040	 -0.020
          0.028	  0.015	 -0.040	 -0.055	  0.010	 -0.050	  0.035	  0.080	  0.035	 -0.015	 -0.060	 -0.040	 -0.020
          0.030	  0.020	 -0.040	 -0.060	  0.010	 -0.050	  0.040	  0.080	  0.035	 -0.015	 -0.055	 -0.040	 -0.020
          0.032	  0.020	 -0.035	 -0.055	  0.005	 -0.045	  0.040	  0.080	  0.035	 -0.010	 -0.050	 -0.040	 -0.020
          0.034	  0.020	 -0.035	 -0.055	  0.005	 -0.045	  0.040	  0.080	  0.035	 -0.010	 -0.040	 -0.035	 -0.020
          0.036	  0.030	 -0.030	 -0.060	  0.000	 -0.045	  0.045	  0.075	  0.030	 -0.015	 -0.040	 -0.030	 -0.020
          0.038	  0.030	 -0.030	 -0.060	  0.000	 -0.045	  0.045	  0.075	  0.020	 -0.015	 -0.035	 -0.020	 -0.015
          0.040	  0.030	 -0.020	 -0.050	 -0.005	 -0.035	  0.040	  0.075	  0.015	 -0.015	 -0.030	 -0.020	 -0.015
          0.042	  0.020	 -0.020	 -0.040	  0.000	 -0.030	  0.030	  0.080	  0.010	 -0.015	 -0.020	 -0.020	 -0.015
          0.044	  0.020	 -0.020	 -0.040	  0.000	 -0.030	  0.030	  0.075	  0.000	 -0.020	 -0.020	 -0.020	 -0.020
          0.046	  0.030	 -0.020	 -0.050	 -0.005	 -0.035	  0.040	  0.075	  0.010	 -0.020	 -0.020	 -0.015	 -0.020
          0.048	  0.035	 -0.020	 -0.055	 -0.005	 -0.040	  0.045	  0.075	  0.015	 -0.020	 -0.015	 -0.010	 -0.015
          0.050	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.080	  0.020	 -0.020	 -0.010	  0.010	 -0.010
          0.052	  0.040	 -0.030	 -0.070	 -0.005	 -0.050	  0.055	  0.075	  0.015	 -0.020	  0.000	  0.015	  0.010
          0.054	  0.050	 -0.030	 -0.080	 -0.010	 -0.055	  0.065	  0.070	  0.010	 -0.030	 -0.010	  0.020	  0.015
          0.056	  0.050	 -0.030	 -0.080	 -0.010	 -0.055	  0.065	  0.070	  0.010	 -0.030	  0.000	  0.020	  0.020
          0.058	  0.050	 -0.020	 -0.070	 -0.015	 -0.045	  0.060	  0.075	  0.010	 -0.030	  0.000	  0.020	  0.020
          0.060	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.080	  0.010	 -0.030	  0.000	  0.020	  0.015
          0.062	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.090	  0.010	 -0.030	 -0.015	  0.020	  0.015
          0.064	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.090	  0.010	 -0.030	 -0.015	  0.015	  0.010
          0.066	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.095	  0.015	 -0.020	 -0.010	  0.015	  0.015
          0.068	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.095	  0.010	 -0.020	  0.000	  0.010	  0.015
          0.070	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.100	  0.010	 -0.020	  0.000	  0.010	  0.020
          0.072	  0.050	 -0.020	 -0.070	 -0.015	 -0.045	  0.060	  0.100	  0.000	 -0.020	  0.000	  0.000	  0.020
          0.074	  0.050	 -0.020	 -0.070	 -0.015	 -0.045	  0.060	  0.100	  0.000	 -0.020	  0.000	  0.000	  0.015
          0.076	  0.050	 -0.020	 -0.070	 -0.015	 -0.045	  0.060	  0.100	  0.010	 -0.015	  0.010	  0.010	  0.010
          0.078	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.110	  0.015	 -0.010	  0.010	  0.015	  0.010
          0.080	  0.040	 -0.020	 -0.060	 -0.010	 -0.040	  0.050	  0.115	  0.020	  0.000	  0.010	  0.015	  0.010
